index,source,target
66,≪光蟲≫と≪カラの実≫の２つを調合することで、ボウガンの弾となる≪電撃弾≫の完成じゃ。,
67,モンスターがある特別な行動をするとその場に、なにかを落とすことがある。拾ってみると価値あるものが多いようじゃぞ。,
68,世の中には肉以外のものも焼ける器具があるらしいのじゃ。こんがり焼けた魚とか食べてみたいものじゃ。,
69,メラルーが背中にしょってるものを、なにかの拍子で、落とすことがあるようじゃ。中に何がはいっとるのか興味があるのう。,
70,昼と夜とで、生態系というのはガラリとかわるものじゃ。昼にあったからといって夜でも同じ場所で同じものが、手に入るわけではないぞい。,
71,《繁殖期》には、その名のとおりモンスターたちも《卵》を産み落とす季節なんじゃ。,
72,≪石ころ≫と≪ネンチャク草≫を調合することで、いろんな玉の素材となる≪素材玉≫の完成じゃ。,
73,≪ペイントの実≫と、≪ネンチャク草≫を調合することで、ターゲットの位置がわかる≪ペイントボール≫の完成じゃ。,
74,≪落陽草≫と、≪ハチミツ≫の２つを調合することで、スタミナを回復する≪元気ドリンコ≫の完成じゃ。,
75,≪にが虫≫は≪トウガラシ≫と調合すると《ホットドリンク》、≪氷結晶≫と調合すると《クーラードリンク》になる。不思議じゃの。,
76,≪空きビン≫と、≪ニトロダケ≫の２つを調合することで、矢の威力を上げられる≪強撃ビン≫の完成じゃ。,
77,≪空きビン≫と、≪眠魚≫の２つを調合することで、矢に睡眠効果を付加できる≪睡眠ビン≫の完成じゃ。,
78,力押しするだけが狩りの方法ではない。≪生肉≫で飛竜をおびき寄せて≪シビレ罠≫でシビレさせる！こんなアイテム戦術も覚えていくのじゃぞ。,
79,武器というものには、素材の力が影響するものもあるのじゃ。毒の素材から毒の武器、ってな具合にの。,
80,鉱石というやつは、≪崖≫や≪巣穴≫、≪洞窟≫などで良くとれるもんじゃ。≪ピッケル≫が無ければ採掘できぬがな。,
81,空中にうっすらと、光りが舞うポイントには≪虫≫がおる。そんな場所では迷いなく≪虫あみ≫を使ってみることじゃ。,
82,メラルーがいる地域には棲家と呼ばれる場所が、いたるところにある。アイテムを盗まれてもそこに行けば、取り戻せるかもしれぬぞい。,
83,"≪素材玉≫と≪光蟲≫の２つを調合することで、
強烈な閃光を発する≪閃光玉≫の完成じゃ。",
84,≪ニトロダケ≫と、≪火薬草≫の２つを調合することで、強力な爆弾を作るための≪爆薬≫の完成じゃ。,
85,≪サボテンの花≫と、≪にが虫≫の２つを調合することで、体力回復と解毒をかねた≪漢方薬≫の完成じゃ。,
86,≪不死虫≫と、≪竜の牙≫の２つを調合することで、調合素材として重宝する≪生命の粉≫ができあがるぞい！,
87,≪ハリの実≫と、≪カラの実≫の２つを調合することで、ボウガンの弾となる≪ＬＶ２通常弾≫の完成じゃ。,
88,≪毒テングダケ≫と、≪カラの実≫の２つを調合することで、ボウガンの弾となる≪ＬＶ１毒弾≫の完成じゃ。,
89,"今日もいい天気じゃな。
なに？モンスターが怖くて先に進めないと？
だらしがないのぉ〜。
おぬしはそれでもハンターか？",
90,"仕方ないのぉ〜。
ワシがなんとかしてやろう…。
んそっそうじゃ！",
91,アイルーはゼニーが何より大好物なはずじゃ。ワシがこの≪お守り≫をくれてやろう。このお守りは不思議な事にお金のニオイのするお守りじゃ。,
92,これがあれば、力尽きたとしても一度くらいなら奴らを騙してキャンプまで運ばせる事ができるはずじゃ！,
93,"まぁ≪タダ≫という訳にはいかんなぁ・・・・
なぁ？わかるか？
人に頼みごとをするのじゃからな。",
94,お心添えをしますか？,
95,"なんじゃ、わからん奴じゃの。
せっかくワシが親切で助けてやろうと言うておるのに。",
96,ホイ来た！話の分かるヤツじゃ！,
97,１度はアイルーを騙せるかもしれんが２回は通じないはずじゃ。効き目は１回きりじゃ。気をつけるんじゃぞ。,
98,"がんばれや！期待しとるぞ…
ねむいのぉ〜。",
99,"人に全部頼ろうとするんじゃない！
早くいかんか！",
100,おっと、おぬし≪||≫を５枚持っとるようではないか。,
101,おっと、おぬし≪||≫を５枚持っとるようではないか。,
102,うむうむ、闘技会のモノから聞いておるぞい。ほれ、この≪イイモノ≫と交換してやろう！,
103,見た目によらず、なかなかのやり手のようじゃな。闘技会のモノから聞いておるで、コイツと交換してやろう！,
104,"！？
せっかく≪イイモノ≫をやろうと思うたが、今のおぬしでは持ちきれぬようじゃ。残念じゃが渡したくても渡せぬわい…。",
105,"！？
ワシのやさしさで≪イイモノ≫をやろうと思うたが、今のおぬしでは持ちきれぬではないか！！出直してくるのじゃ。",
