index,source,target
72,閃光玉,Bombe flash
73,音爆弾,Bombe sonique
74,モンスターのフン,Merde
75,こやし玉,Bombe a merde
76,けむり玉,Fumigene
77,毒けむり玉,Bombe poison
78,モドリ玉,Transporteur
79,消臭玉,
80,捕獲用麻酔玉,Bombe tranq
81,クモの巣,Toile
82,ネット,Filet
83,トラップツール,Comp. piege
84,落とし穴,Piege a fosse
85,シビレ罠,Piege a choc
86,爆雷針,Paratonnerre
87,（ダミー）,
88,タルの蓋,Couvercle baril
89,小タル,Petit baril
90,大タル,Grand baril
91,小タル爆弾,Ptt bombe baril
92,小タル爆弾Ｇ,Ptt bombe baril+
93,大タル爆弾,Grd bombe baril
94,大タル爆弾Ｇ,grd bombe baril+
95,打上げタル爆弾,Bombe rebond.
96,打上げタル爆弾Ｇ,Bombe rebond.+
97,対巨龍爆弾,Bombe anti-drag.
98,イベント爆弾,Bombe evenement.
99,カラの実,Baie-coque
100,カラ骨【小】,Coque d'os [P]
101,カラ骨【大】,Coque d'os [G]
102,LV1 通常弾,Normal Nv1
103,LV2 通常弾,Normal Nv2
104,LV3 通常弾,Normal Nv3
105,LV1 貫通弾,Percant Nv1
106,LV2 貫通弾,Percant Nv2
107,LV3 貫通弾,Percant Nv3
108,LV1 散弾,Plomb Nv1
109,LV2 散弾,Plomb Nv2
110,LV3 散弾,Plomb Nv3
111,LV1 徹甲榴弾,Antiblind. Nv1
112,LV2 徹甲榴弾,Antiblind. Nv2
113,LV3 徹甲榴弾,Antiblind. Nv3
114,LV1 拡散弾,Frag Nv1
115,LV2 拡散弾,Frag Nv2
116,LV3 拡散弾,Frag Nv3
117,火炎弾,Mun. Feu
118,水冷弾,Mun. Eau
119,電撃弾,Mun. Foudre
120,氷結弾,Mun. Glace
121,滅龍弾,Mun. Dragon
122,LV1 回復弾,Mun. Soin Nv1
123,LV2 回復弾,Mun. Soin Nv2
124,LV1 毒弾,Mun. Pois Nv1
125,LV2 毒弾,Mun. Pois Nv2
126,LV1 麻痺弾,Mun. Para Nv1
127,LV2 麻痺弾,Mun. Para Nv2
128,LV1 睡眠弾,Mun. Som Nv1
129,LV2 睡眠弾,Mun. Som Nv2
130,捕獲用麻酔弾,Mun. Tranq
131,ペイント弾,Mun. Marq
132,鬼人弾,Mun. Demon
133,硬化弾,Mun. Pierre
134,（ダミー）,
135,ビン無し,Aucun enduit
136,空きビン,Bouteille vide
137,強撃ビン,Enduit Force
138,毒ビン,Enduit Poison
139,麻痺ビン,Enduit Para
140,睡眠ビン,Enduit Sommeil
141,（ダミー）,
142,釣りバッタ,Criquet
143,釣りミミズ,Ver 
144,釣りホタル,Luciole
145,釣りカエル,Grenouille
146,マグダンゴ,Appat thon
147,アロダンゴ,Appat arrowana
148,黄金ダンゴ,Appat poisson d'or
149,釣りフィーバエ,Mega-mouche
150,ボロピッケル,Vieille pioche
151,ピッケル,Pioche en fer
152,ピッケルグレート,Mega pioche
153,ボロ虫あみ,Vieux filinsecte
154,虫あみ,Filinsecte
155,虫あみグレート,Mega filinsecte
156,肉焼きセット,Broche BBQ
157,高速肉焼きセット,Broche BBQ rpd
158,男の肉焼きセット,Broche BBQ Homme
159,女の肉焼きセット,Broche BBQ Femme
160,猫の肉焼きセット,Broche BBQ Felyne
161,よろず焼きキット,Broche BBQ Universel
162,よろず焼きセット,Kit BBQ Universel 
163,よろず焼き・肉,Viande BBQ
164,よろず焼き・肉,Viande BBQ
165,よろず焼き・肉,Viande BBQ
166,よろず焼き・肉,Viande BBQ
167,よろず焼き・肉,Viande BBQ
168,よろず焼き・魚,Poisson BBQ
169,よろず焼き・魚,Poisson BBQ
170,（ダミー）,
171,（ダミー）,
172,砥石,Aiguisoir
173,双眼鏡,Jumelles
174,もえないゴミ,Dechet
175,角笛,
176,回復笛,Flute de vie
177,解毒笛,Flute antidote
178,鬼人笛,Flute du demon
179,硬化笛,Flute de pierre
180,ハチミツ,Miel
181,太陽草,Herbe du jour
182,落陽草,Herbe du soir
183,薬草,Herbe
184,げどく草,Herbe antidote
185,火薬草,Herbe de feu
186,ツタの葉,Lierre
187,ネムリ草,Herbe sommeil
188,ネンチャク草,Plante a seve
189,マタタビ,
190,サボテンの花,Fleur de cactus
191,百花サボテン,Cactus a 100 fleurs
192,トウガラシ,Piment fort
193,特産キノコ,Champi special
194,厳選キノコ,Champi parfait
195,熟成キノコ,Champi ancien
196,アオキノコ,Champi bleu
197,ニトロダケ,Champinitro
198,マヒダケ,Champipara
199,毒テングダケ,Champi veneneux
200,ドキドキノコ,Champexciteur
201,マンドラゴラ,Mandragore
202,特産キノコキムチ,Champi epice
203,ゲキレツ毒テング,Trompette poison
204,七色たんぽぽ,Dandelion prisme
205,ペイントの実,Baie-peinture
206,怪力の種,Graine de force
207,忍耐の種,Graine de tenacite
208,龍殺しの実,Baie draconique
209,はじけクルミ,Frag-noix
210,ハリの実,Baiguille
211,カクサンの実,Bombaie
212,かけた貝殻,Coquill. brise
213,黒真珠,Perle noire
214,陽光石,Pierre soleil
215,石ころ,Pierre
216,鉄鉱石,Minerai de fer
217,大地の結晶,Cristal de terre
218,マカライト鉱石,Machalite
219,ドラグライト鉱石,Dragonite
220,カブレライト鉱石,Carbalite
221,ユニオン鉱石,Minerai union
222,紅蓮石,Pierre de feu
223,（ダミー）,
224,燃石炭,Charbon
225,ライトクリスタル,Cristal lumiere
226,ノヴァクリスタル,Cristal nova
227,抗菌石,Pierre antiseptique
228,氷結晶,Cristal de glace
229,（ダミー）,
230,ドスビスカス,
231,エールナッツ,Noix fermentee
232,アンバル鉱石,Minerai ambre
233,秘密のポーチ,Poche secrete
234,キレアジ,Poissaiguiseur
235,サシミウオ,Sushipoisson
236,眠魚,Somnipoisson
237,ハリマグロ,Pointhon
238,はじけイワシ,Poisson-grenade
239,カクサンデメキン,Poisson-dynamite
240,ハレツアロワナ,Arrowana eclat
241,バクレツアロワナ,Arrowana bombe
242,ドスキレアジ,G.poissaiguiseur
243,ドス眠魚,G.somnipoisson
244,ドスハリマグロ,G.pointhon
245,ドスはじけイワシ,G.arrowana eclat
246,ドスアロワナ,G.arrowana bombe
247,大食いマグロ,Thon glouton
248,ドス大食いマグロ,G.thon glouton
249,黄金魚,Poisson d'or
250,カジキマグロ,Lancethon
251,小金魚,Poisson rouge
252,白金魚,Poisson platine
253,古代魚,Poisson ancien
254,女王エビ,Crevette royale
255,虫の死骸,Coque d'insecte
256,ヤマイモムシ,Patatinsecte
257,カクバッタ,Criquet
258,ツチハチノコ,Larve-serpent
259,不死虫,Insecte immortel
260,にが虫,Amerinsecte
261,光蟲,Flashinsecte
262,雷光虫,Foudrinsecte
263,王族カナブン,Scarabee royal
264,のりこねバッタ,Colloptere
265,（ダミー）,
266,キラビートル,Scarabee tueur
267,マレコガネ,Scarabee rare
268,ロイヤルカブト,Rhino royal
269,ジャンゴーネギ,Oignon vert
270,スライスサボテン,Cactus en tranche
271,レアオニオン,Oignon rare
272,シモフリトマト,Tomate gel
273,オニマツタケ,Champidemon
274,ウォーミル麦,Ble et orge
275,ミックスビーンズ,Grains melanges
276,頑固パン,Pain dur
277,銀シャリ草,Spartine argent
278,古代豆,Haricot
279,ホワイトレバー,Foie blanc
280,ポポノタン,Langue Popo
281,フルベビ漬け,Lrv Khezu vinaigre
282,ガブリブロース,Jarret Remobra
283,リュウノテール,Queue wyverne
284,オンプウオ,Notes de poisson
285,スネークサーモン,Saumon serpent
286,米虫,Charancon riz
287,スパイスワーム,Ver epice
288,蜜トンボ,Libellule miel
289,ドスヘラクレス,
290,レッドオイル,Huile rouge
291,パワーラード,Lard pouvoir
292,長寿ジャム,Jambon ancien
293,ドライマーガリン,Margarine seche
294,猛牛バター,Beurre maitre
295,ロイヤルチーズ,Fromage royal
296,ホピ酒,Alcool saute
297,ブレスワイン,Vin brasse
298,黄金芋酒,Alcool dore
299,モンスターエッグ,Oeuf de monstre
300,ブタせんべい,Crackers Poogie
301,（ダミー）,
302,鳴き袋,Poche hurlante
303,毒袋,Poche de poison
304,麻痺袋,Poche paralysie
305,（ダミー）,
306,睡眠袋,Poche somnifere
307,（ダミー）,
308,火炎袋,Poche de flamme
309,電気袋,Poche electrique
310,狂走エキス,Extrait sprint
311,アルビノエキス,Extrait pale
312,竜骨【小】,Os de monstre [P]
313,竜骨【中】,Os de monstre [M]
314,竜骨【大】,Os de monstre [G]
315,堅竜骨,Os duros
316,古龍骨,Os dragon ancien
317,なぞの骨,Os mysterieux
318,なぞの頭骨,Crane mysterieux
319,達人のドクロ,Crane du maitre
320,棒状の骨,Os finos
321,大きな骨,Os jumbos
322,竜の牙,Croc de wyverne
323,竜の爪,Griffe de wyverne
324,竜玉,Pierre de wyverne
325,竜のナミダ,Larme de wyverne
326,なわばりのフン,Merde territoriale
327,ヤド真珠,Perle de crabe
328,龍秘宝,Tresor de dragon
329,朽ちた龍鱗,Eca. drag. pourrie
330,龍薬石,Herbe dragon
331,モスの苔皮,Peau Mosswine
332,モスの頭,Tete Mosswine
333,ファンゴの毛皮,Pelage Bullfango
334,ファンゴの頭,Tete Bullfango
335,大猪の皮,Peau Bullfango
336,大猪の硬い皮,Peau Bullfango+
337,ケルビの角,Corne Kelbi
338,ケルビの皮,Peau Kelbi
339,ガウシカの毛皮,Peau Anteka
340,ガウシカの角,Bois Anteka
341,ランポスの牙,Croc Velociprey
342,ランポスの鱗,Ecaille Vprey
343,ランポスの上鱗,Ecaille Vprey+
344,ランポスの皮,Peau Velociprey
345,ドスランポスの皮,Peau Veloci.
346,ドスランポスの爪,Griffe Veloci.
347,ランポスの尖爪,Griffe Veloci. +
348,ドスランポスの頭,Tete Velocidrome
349,ランポスの白鱗,Ecaille Giaprey
350,ランポスの白皮,Peau Giaprey
351,ゲネポスの麻痺牙,Croc Genprey
352,ゲネポスの鱗,Ecaille Genprey
353,ゲネポスの上鱗,Ecaille Genprey+
354,ゲネポスの皮,Peau Genprey
355,ドスゲネポスの皮,Croc Gendrome
356,ドスゲネポスの頭,Crane Gendrome
357,イーオスの毒牙,Croc Ioprey
358,イーオスの鱗,Eca. Ioprey
359,イーオスの上鱗,Ecaille Ioprey+
360,イーオスの皮,Peau Ioprey
361,ドスイーオスの皮,Peau Iodrome
362,ドスイーオスの頭,Crane Iodrome
363,怪鳥の鱗,Ecaille Kut-Ku
364,怪鳥の甲殻,Carapace Kut-Ku
365,怪鳥の堅殻,Cuirasse Kut-Ku
366,怪鳥の耳,Oreille Kut-Ku
367,怪鳥の地獄耳,Oreille Kut-Ku +
368,巨大なクチバシ,Bec geant
369,立派なクチバシ,Bec splendide
370,怪鳥の翼膜,Palmure Kut-Ku
371,青怪鳥の鱗,Eca. Kut-Ku B.
372,青怪鳥の甲殻,Cara. Kut-Ku B.
373,青怪鳥の堅殻,Cuir. Kut-Ku B.
374,ゴム質の皮,Peau caoutchouc
375,ゴム質の上皮,Peau caoutchouc+
376,毒怪鳥の頭,Tete Gypceros
377,ゴム質の紫皮,Peau Gypceros V.
378,毒怪鳥の紫翼,Aile Gypceros V.
379,魚竜のキモ,Foie aquatique
380,魚竜の牙,Croc aquatique
381,水竜の鱗,Eca. Plesioth
382,水竜の上鱗,Eca. Plesioth+
383,水竜のヒレ,Nage. Plesioth
384,翠水竜の鱗,Eca. Ples V.
385,翠水竜のヒレ,Nage. Ples V.
386,砂竜の鱗,Eca. Cephalos
387,砂竜の上鱗,Eca. Cephalos+
388,砂竜のヒレ,Nage. Cephalos
389,砂竜の上ビレ,Nage. Cephalos+
390,砂竜の紫鱗,Ecaille corail 
391,砂竜の桃ヒレ,Nageoire corail
392,雌火竜の鱗,Eca. Rathian
393,雌火竜の上鱗,Eca. Rathian+
394,雌火竜の逆鱗,Plaque Rathian
395,雌火竜の紅玉,Rubis Rathian
396,雌火竜の甲殻,Cara. Rathian
397,雌火竜の堅殻,Cuirasse Rathian
398,雌火竜の棘,Aig. Rathian
399,雌火竜の上棘,Aig. Rathian+
400,桜火竜の鱗,Eca. Rathian S.
401,桜火竜の上鱗,Eca. Rathian S.+
402,桜火竜の甲殻,Cara. Rathian S.
403,桜火竜の堅殻,Cuirasse Rathian S.
404,金火竜の上鱗,Eca. Rathian Or+
405,金火竜の堅殻,Cuirasse Rathian Or
406,火竜の翼爪,Griffe Wyv. de feu
407,火竜の骨髄,Moelle Wyv. de feu
408,火竜の鱗,Eca. Rathalos
409,火竜の上鱗,Eca. Rathalos+
410,火竜の逆鱗,Plaque Rathalos
411,火竜の紅玉,Rubis Rathalos
412,火竜の甲殻,Cara. Rathalos
413,火竜の堅殻,Cuirasse Rathalos
414,火竜の尻尾,Queue Rathalos
415,火竜の翼膜,Palmure Rathalos
416,火竜の翼,Aile Rathalos
417,蒼火竜の鱗,Eca. Rathalos A.
418,蒼火竜の上鱗,Eca. Rathalos A.+
419,蒼火竜の甲殻,Cara. Rathalos A.
420,蒼火竜の堅殻,Cuirasse Rathalos A.
421,蒼火竜の尻尾,Queue Rathalos A.
422,蒼火竜の翼,Aile Rathalos A.+
423,銀火竜の上鱗,Eca. Rath Argent+
424,銀火竜の堅殻,Cuirasse Rath Argent
425,銀火竜の尻尾,Queue Rath Argent
426,銀火竜の翼膜,Palmure Rath Argent
427,銀火竜の翼,Aile Rath Argent
428,ブヨブヨした皮,Peau flasque 
429,真珠色の柔皮,Peau de perle
430,アルビノの中落ち,Os pale
431,アルビノの霜降り,Steak pale
432,魅惑色の柔皮,Cuir elegant
433,魅惑色の翼膜,Palmure elegante
434,岩竜の甲殻,Cara. Basarios
435,岩竜の堅殻,Cuirasse Basarios
436,岩竜の翼,Aile Basarios
437,鎧竜の骨髄,Moelle Gravios
438,鎧竜の甲殻,Cara. Gravios
439,鎧竜の堅殻,Cuirasse Gravios
440,鎧竜の頭殻,Crane Gravios
441,黒鎧竜の甲殻,Cara. Gravios N.
442,黒鎧竜の堅殻,Cuirasse Gravios N.
443,黒鎧竜の頭殻,Crane Gravios N.
444,ねじれた角,Corne tordue
445,上質なねじれた角,Corne majestueuse
446,角竜の甲殻,Cara. Diablos
447,角竜の堅殻,Cuirasse Diablos
448,角竜の背甲,Vertebre Diablos
449,角竜の堅甲,Thorax Diablos
450,角竜の尻尾,Queue Diablos
451,角竜の牙,Croc Blos
452,黒巻き角,Corne tordue noire
453,黒角竜の甲殻,Cara. Diablos N.
454,黒角竜の背甲,Vertebre Diablos N.
455,黒角竜の尻尾,Queue Diablos N.
456,黒角竜の堅殻,Cuirasse Diablos N.
457,女王虫の尻尾,Abdomen Vespoid
458,ランゴスタの甲殻,Carapace Vespoid
459,ランゴスタの堅殻,Cuirasse Vespoid
460,ランゴスタの羽,Aile Vespoid
461,ランゴスタの薄羽,Aile int. Vespoic
462,カンタロスの甲殻,Cara. Hornetaur
463,カンタロスの頭,Tete Hornetaur
464,カンタロスの羽,Aile Hornetaur
465,カンタロスの薄羽,Aile int Hornetaur
466,エビの小殻,Cara. homard [P]
467,エビの大殻,Cara. homard [G]
468,エビの巨大殻,Cara. homard [G+]
469,アメザリの甲殻,Cara. homard [G++]
470,真紅の角,Corne sanglante
471,一角竜の甲殻,Carapace Mono
472,一角竜の背甲,Vertebre Mono
473,モノブロスハート,Coeur Monoblos
474,白銀の角,Corne Mono B.
475,白一角竜の甲殻,Carapace Mono B.
476,白一角竜の背甲,Vertebre Mono B.
477,キリンの雷角,Corne Kirin
478,キリンの皮,Peau Kirin
479,キリンの上皮,Peau Kirin+
480,キリンのたてがみ,Criniere Kirin
481,キリンの雷尾,Queue elec Kirin
482,キリンの蒼角,Corne azure Kirin
483,老山龍の大爪,Griffe Lao-Shan
484,老山龍の角,Corne Lao-Shan
485,老山龍の鱗,Eca. Lao-Shan
486,老山龍の紅玉,Rubis Lao-Shan
487,老山龍の甲殻,Cara. Lao-Shan
488,老山龍の堅殻,Cuirasse Lao-Shan
489,老山龍の蒼角,Corne Lao-Shan C.
490,老山龍の蒼甲殻,Cara Lao-Shan C.
491,黒龍の角,Corne Fatalis
492,黒龍の鱗,Eca. Fatalis
493,黒龍の甲殻,Cara. Fatalis
494,黒龍の眼,Oeil Fatalis
495,黒龍の翼膜,Palmure Fatalis
496,黒龍の紅角,Corne Fatalis P. 
497,黒龍の紅鱗,Eca. Fatalis P.
498,黒龍の紅殻,Cara. Fatalis P.
499,黒龍の魔眼,Oeil Demonia. Fata
500,黒龍の紅翼,Aile Fatalis P.
501,祖龍の白鱗,Eca. Fatalis B.
502,祖龍の堅殻,Cara. Fatalis B.
503,祖龍の翼膜,Palmure Fatalis B.
504,祖龍の角,Corne Fatalis B.
505,ベルキュロスの書,Infos Belliculos
506,パリアプリアの書,Infos Pariapuria
507,とがった爪,Griffe aceree
508,雪獅子の牙,Croc Blangonga
509,雪獅子の鋭牙,Croc Blangonga +
510,雪獅子の毛,Pelage Blangonga
511,雪獅子の剛毛,Pelage Blang. +
512,雪獅子の髭,Moustache Blang.
513,雪獅子の尻尾,Queue Blangonga
514,桃毛獣の毛,Peau Congalala
515,極彩色の毛,Peau vibrante
516,桃毛獣の爪,Griffe Congalala
517,桃毛獣の牙,Croc Congalala
518,桃毛獣の剛毛,Peau Congalala+
519,桃毛獣の尖爪,Griffe Cong. +
520,（ダミー）,
521,金獅子の尖角,Corne Rajang
522,金獅子の鋭牙,Croc Rajang
523,金獅子の黒毛,Peau noire Raj.
524,金獅子の尖爪,Griffe Rajang
525,金獅子の尻尾,Queue Rajang
526,黄金の毛,Peau d'Or Rajang
527,ザザミソ,Cerveau Carapaceon
528,竜頭殻,Cara. Crane Wyv.
529,盾蟹の小殻,Coquille Hermi.
530,盾蟹の甲殻,Carapace Hermi.
531,盾蟹の爪,Griffe Hermitaur
532,盾蟹の堅殻,Cuirasse Hermi.
533,盾蟹の尖爪,Griffe Hermi.+
534,（ダミー）,
535,鎌蟹の小殻,Coquille Ceana.
536,鎌蟹の甲殻,Carapace Ceana.
537,鎌蟹の堅殻,Cuirasse Ceana.
538,鎌蟹の脚,Jambe Ceanataur
539,鎌蟹の鋏,Pince Ceanataur
540,鎌蟹の爪,Griffe Ceana.
541,鎌蟹の尖爪,Griffe Ceana. +
542,（ダミー）,
543,砦蟹の甲殻,Cara. Gaoren
544,砦蟹の背甲,Vertebre Gaoren
545,砦蟹の鋏,Pince Gaoren
546,砦蟹の尖爪,Griffe Gaoren
547,（ダミー）,
548,鋼龍の甲殻,Cara. Daora
549,鋼龍の堅殻,Cuirasse Daora
550,鋼の龍鱗,Eca. Daora
551,鋼龍の翼膜,Palmure Daora
552,鋼龍の角,Corne Daora
553,鋼龍の尻尾,Queue Daora
554,鋼龍の爪,Griffe Daora
555,鋼龍の尖爪,Griffe Daora+
556,鋼龍の宝玉,Joyau Daora
557,錆びた甲殻,Cara. Daora R.
558,朽ちた龍翼,Palmure Daora R.
559,錆びた龍翼,Palmure Daora R.+
560,霞龍の皮,Peau Chameleos
561,霞龍の上皮,Peau Chameleos+
562,霞龍の角,Corne Chameleos
563,霞龍の尖角,Corne Chameleos+
564,霞龍の爪,Griffe Chameleos
565,霞龍の翼膜,Palmure Chameleos
566,霞龍の尻尾,Queue Chameleos
567,霞龍の宝玉,Joyau Chameleos
568,（ダミー）,
569,炎の龍鱗,Ecaille drag feu
570,炎龍の爪,Griffe drag feu
571,炎龍の塵粉,Poudre drag feu
572,炎龍の宝玉,Joyau drag feu
573,古龍の血,Sang drag ancien
574,獄炎の龍鱗,Ecaille dra feu+
575,炎妃龍の甲殻,Carapace Luna
576,炎妃龍のたてがみ,Criniere Luna
577,炎妃龍の翼膜,Palmure Luna
578,炎妃龍の尻尾,Queue Luna
579,炎妃龍の角,Corne Luna
580,（ダミー）,
581,炎王龍の甲殻,Cara. Teostra
582,炎王龍の堅殻,Cuirasse Teostra
583,炎王龍のたてがみ,Criniere Teostra
584,炎王龍の翼膜,Palmure Teostra
585,炎王龍の尻尾,Queue Teostra
586,炎王龍の角,Corne Teostra
587,炎王龍の尖角,Corne Teostra+
588,浮岳龍のヒレ,Nage. Yama
589,浮岳龍の皮,Peau Yama
590,浮岳龍の体液,Fluide Yama
591,龍苔,Bois Dragon
592,龍木,Mousse Dragon
593,（ダミー）,
594,蛇竜の皮,Peau Remobra
595,蛇竜の上皮,Peau Remobra+
596,縞模様の皮,Peau tigree
597,蛇竜の頭,Crane Remobra
598,黒狼鳥の鱗,Eca. Garuga
599,黒狼鳥の甲殻,Cara. Garuga
600,黒狼鳥の耳,Oreille Garuga
601,尖ったクチバシ,Bec affute
602,黒狼鳥の翼,Aile Garuga
603,黒狼鳥の尻尾,Queue Garuga
604,黒狼鳥のたてがみ,Criniere Garuga
605,落し物の傘,Parapluie perdu
606,村長の古い剣Ｆ,Epee royale F
607,石像の拳,Poing de pierre
608,折れた撃龍槍,Fragment Epieu
609,豪腕の鎖Ｆ,Chaine bras F
610,おまけ報酬,Paiement extra
611,さびた塊,Pierre rouille
612,さびた板状の塊,P. rouille plate
613,さびた大きな塊,P. rouille [G]
614,さびた小さな塊,P. rouille [P]
615,さびた棒状の塊,Barre rouille
616,太古の塊,Pierre antique
617,太古の板状の塊,P. antique plate
618,太古の大きな塊,P. antique [G]
619,太古の小さな塊,P. antique [P]
620,太古の棒状の塊,Barre antique
621,収納上手・技の書,Rangement Expert
622,収納上手・力の書,Rangement Maitre
623,改築上手・匠の技,Ext. Maison 1
624,改築上手・銭の技,Ext. Maison 2
625,獣人種の書,Infos Lyniens
626,チャチャブーの書,Infos Shakalaka
627,甲虫種の書,Infos Neopterons
628,大雷光虫の書,Infos Grd foudrinsecte
629,草食種の書,Infos Herbivores
630,鳥竜種の書,Infos Wyvernes aviaires
631,イャンガルルガの書,Infos Yian Garuga
632,飛竜種の書【上巻】,Infos Wyvernes volantes 1
633,飛竜種の書【下巻】,Infos Wyvernes volantes 2
634,リオレウスの書,Infos Rathalos
635,モノブロスの書,Infos Monoblos
636,魚竜種の書,Infos Wyverne aquatiques
637,甲殻種の書【上巻】,Infos Carapaceons 1
638,甲殻種の書【下巻】,Infos Carapaceons 2
639,シェンガオレンの書,Infos Shen Gaoren
640,牙獣種の書,Infos Wyvernes a croc
641,ドドブランゴの書,Infos Blangonga
642,ラージャンの書,Infos Rajang
643,キリンの書,Infos Kirin
644,クシャルダオラの書,Infos Kushala
645,オオナズチの書,Infos Chameleos
646,ナナ・テスカトリの書,Infos Lunastra
647,テオ・テスカトルの書,Infos Teostra
648,ラオシャンロンの書,Infos Lao-Shan
649,ヤマツカミの書,Infos Yama Tsukami
650,ミラボレアスの書,Infos Fatalis
651,アクラ・ヴァシムの書,Infos Akura Vashimu
652,（ダミー）,
653,（ダミー）,
654,（ダミー）,
655,銀のたまご,Oeuf d'argent
656,金のたまご,Oeuf d'or
657,地図,Carte
658,応急薬,Premiers soins
659,携帯食料,
660,携帯肉焼きセット,Broche BBQ X
661,携帯砥石,Mini-aiguisoir
662,携帯シビレ罠,Piege electrochoc X
663,支給専用閃光玉,Bombe flash X
664,支給専用秘薬,Potion secrete X
665,支給専用落とし穴,Piege a fosse X
666,支給用大タル爆弾,Grd bombe baril X
667,バリスタの弾,Mun. pour baliste
668,大砲の弾,Mun. pour canon
669,ワイバーン,Wyverne
670,飛竜の卵,Oeuf de wyverne
671,草食竜の卵,Oeuf d'herbivore
672,肉食竜の卵,Oeuf de carnivore
673,灰水晶の原石,Cristal de cendre
674,白水晶の原石,Quartz
675,火薬岩,Pierre explosive
676,フルフルベビー,Bebe Khezu
677,フルベビアイス,Bebe Khezu glace
678,ギルドフラッグ,Drapeau de Guilde
679,街の残飯,Vestiges cite
680,奇天烈フード,Repas de qualite
681,巨龍フード,Repas ferme G
682,強龍フード,Repas drake G
683,龍フード,Repas drake
684,龍フード・極み,Repas drake EX
685,紅い龍フード,Repas drake R
686,翠の龍フード,Repas drake V
687,蒼い龍フード,Repas drake B
688,弾撃笛,Flute tir
689,突撃笛,Flute assaut
690,尾撃笛,Flute queue
691,必撃笛,Flute mortelle
692,特撃笛,Flute speciale
693,怒り笛,Flute rage
694,逆鱗笛,Flute fureur
695,撃龍槍の鍵,Clef Dragonator
696,闘技会チケット,Ticket Concours
697,（ダミー）,
698,睡眠けむり玉,
699,鎮静玉,
700,回復玉,
701,魂を宿す唄,
702,精霊へ歌う唄,
703,生命に捧ぐ唄,Musique de vie
704,始まりの唄,Musique origines
705,狩猟笛の楽譜,Infos Corne de Chasse
706,古の狩猟笛の楽譜,Infos Corne de Ch. antique
707,シロオビコイン,Piece Ceint. Blanche
708,クロオビコイン,Piece Ceint. Noire
709,タツジンコイン,Piece Expert
710,鳥竜のコイン,Piece Wyverne aviaire
711,飛竜のコイン,Piece Wyverne volante
712,魚竜のコイン,Piece Aquatique
713,牙獣のコイン,Piece Pelagus
714,甲殻のコイン,Piece Carapaceon
715,古龍のコイン,Piece Dragon ancien
716,永遠のコイン,Piece eternelle
717,豪華なコイン,Piece luxueuse
718,堅実なコイン,Piece solide
719,ギルドコイン,Piece Guilde
720,秘境へのコンパス,Boussole mystere
721,秘境への地図,Carte mystere
722,秘境への５つ道具,Outils mystere
723,秘境セット,
724,終焉の書,Livre perdu
725,伝説の書,Livre legende
726,古龍の書,Livre Dra Ancien
727,祖龍の書,Livre Dra Blanc
728,古塔の断章・前編,Frag tour debut
729,古塔の断章・中編,Frag tour milieu
730,古塔の断章・後編,Frag tour fin
