index,source,target
90,ジェイルハンマー,Jail Hammer
91,ジェイダイトメイス,Jadeite Mace
92,ジェイドメイス,Jade Mace
93,工房試作品ガンハンマ,Proto Gun Hammer
94,デッドリボルバー,Deadly Revolver
95,凄くさびた槌,Rusted Hammer
96,さびた槌,Tarnished Hammer
97,鋼氷棍,Steel Ice Hammer
98,ブレス・コア,Breath Core Hammer
99,骨塊,Bone Clump
100,大骨塊,Lrg Bone Clump
101,ドラゴンデストロイ,Dragon Destroyer
102,ドラゴンブレイカー,Dragon Breaker
103,アイアンランス,Iron Lance
104,アイアンランス改,Iron Lance+
105,ナイトランス,Knight Lance
106,撃竜槍【阿】,Growling Wyvern
107,ナイトスクウィード,Knight's Spear
108,パラディンランス,Paladin Lance
109,ランパート,Rampart
110,アイアンガンランス,Iron Gunlance
111,バベル,Babel
112,鬼鉄,Iron Devil
113,アイアンガンランス改,Iron Gunlance+
114,討伐隊正式銃槍,Special Ops Gunlance
115,ダークランス,Dark Lance
116,シルバールーク,Silver Rook
117,ダークスクウィード,Dark Squire
118,パラライザー,Paralyzer
119,トライデント,Trident
120,ボーンジャベリン,Bone Javelin
121,ナナ＝ハウル,Luna's Howl
122,スパイクスピア,Spike Spear
123,アクアンスピア,Aqua Spear
124,ナナ＝ロア,Luna's Roar
125,シープソングスピア,Lullaby Spear
126,ホワイトガンランス,White Gunlance
127,ボーンランス,Bone Lance
128,ボーンランス改,Bone Lance+
129,ロングホーン,Long Horn
130,ブラックキャノン,Black Cannon
131,ロングタスク,Long Tusk
132,バーバリアンタスク,Barbarian Tusk
133,ヘルスティング,Hellsting
134,ハードヒッター,Hard Heater
135,オーガーランス,Ogre Lance
136,レッドテイル,Red Tail
137,シザーガンランス,Scissor Gunlance
138,龍木ノ槍,Dragonwood Gunlance
139,ブロスホーン,Diablo Horn
140,エメラルドスピア,Emerald Spear
141,角槍ディアブロス,Diablo Spear
142,ボーンクロウランス,Bone Claw Lance
143,クリムゾンブロス,Crimson War Pike
144,ヴェノムランス,Venom Lance
145,ブレイドスティンガー,Blade Stinger
146,ヴェノムスクウィード,Basarios Venom Spear
147,豪槍グラビモス,Gravios Spear
148,ガトリングランス,Gatling Lance
149,ガトリングランス改,Gatling Lance+
150,凄くさびた槍,Rusted Lance
151,さびた槍,Tarnished Lance
152,ギザミスティンガー,Kizami Stinger
153,アンドレイヤー,Undertaker
154,ドラゴンランス,Dragon Lance
155,鬼槍ラージャン,Demon Lance
156,ハンターナイフ,Hunter Knife
157,ハンターナイフ改,Hunter Knife+
158,ハンターカリンガ,Hunting Dagger
159,ハンターカリンガ改,Hunting Dagger+
160,アサシンカリンガ,Assassin Dagger
161,紫電,Kirin Bolt
162,紫電改,Kirin Bolt+
163,朽ちた龍剣Ｆ,Rusted Replica
164,雷神剣キリン,Kirin Bolt Ultimus
165,サーペントバイト,Serpent Bite
166,ドスバイトダガー,Velocidrome Bite
167,ヴァイパーバイト,Viper Bite
168,封龍宝剣Ｆ,Eternal Replica
169,デスパライズ,Deathprize
170,ハイドラバイト,Hydra Bite
171,フレイムサイフォス,Flame Syphos
172,デッドリィポイズン,Deadly Poison
173,サンダーベイン,Thunderbane
174,プリンセスレイピア,Princess Rapier
175,ライトニングベイン,Lightning Bane
176,プリンセスレイピア改,Princess Rapier+
177,ポイズンタバルジン,Poison Battleaxe
178,ボーンククリ,Bone Kris
179,ボーンククリ改,Bone Kris+
180,ボーンピック,Bone Pick
181,ボーンピック改,Bone Pick+
182,ボーンネイル,Bone Nail
183,バーンエッジ,Djinn
184,マスターブレイドＦ,Master Blade F
185,バーンエッジ改,Djinn+
186,イフリートマロウ,Blazing Falchion
187,スリープショテル,Weary Finsword
188,鋼氷剣,Steel Ice Dagger
189,ガノフィンショテル,Sandman Finsword
190,ヒーローブレイドＦ,Hero Blade F
191,フロストエッジ,Frost Edge
192,リベットクラブ,Studded Club
193,フロストエッジ改,Frost Edge+
194,クギバット,Spiked Bat
195,クリムゾンクラブ,Crimson Club
196,モノブロスクラブ,Monoblos Club
197,凄くさびた小剣,Rusted Sword
198,さびた小剣,Tarnished Sword
199,独龍剣【青鬼】,Blue Ogre Sword
200,封龍剣【絶一門】,Eternal Strife
201,金獣棍,Rajang Club
202,金獣棍【禁忌】,Taboo Rajang Club
203,ドラゴンバスター,Dragonbuster
204,ツルギ【烏】,Raven Blade
205,ねこ？ぱんち,Catspaw
206,にゃんにゃんぼう,Catburglar
207,タクティクス,Tactical Blade
208,斬破刀,Eager Cleaver
209,天上天下無双刀,Divine Slasher
210,クロームレイザー,Chrome Razor
211,封龍剣【滅一門】,Eternal Annihilator
212,破鎚シャッター,Finishing Hammer
213,激鎚オンスロート,Onslaught Hammer
214,バインドキューブ,Binder Mace
215,テッケン,Fist of Fury
216,竜騎槍ゲイボルグ,Grayburg Javelin
217,レクイエムスピア,Requiem Spear
218,プロミネンスピラー,Spear of Prominence
219,黒龍槍,Black Dragon Spear
220,クックツインズ,Twin Kut-Ku
221,コロナ,Corona
222,黒龍剣,Black Dragon Sword
223,オデッセイ,Odyssey
224,おやすみベア,Teddybear
225,エストック,Estoc
226,ニンジャソード,Ninja Sword
227,鬼金棒,Demon Rod
228,ジークムント,Siegmund
229,レイトウマグロ,Frozen Tuna
230,大鬼槍ラージャン,Great Demon Lance
231,ヴァルハラ,Valhalla
232,ネイティブスピア,Native Spear
233,スティールバイソン賖,Steel Bison Ⅱ
234,ツインダガー,Twin Dagger
235,ハイツインダガー,Hi Twin Daggers
236,ハリケーン,Hurricane
237,ピンクボンボン,Pink Maracas
238,サイクロン,Cyclone
239,デュアルトマホーク,Dual Tomahawk
240,デュアルトマホーク改,Dual Tomahawk+
241,オーダーレイピア,Order Rapier
242,テッセン【烏】,Raven Tessen
243,ホーリーセーバー,Holy Saber
244,工房試作品【鋸斬り】,Prototype Saw-Slicer
245,正式採用機械鋸,Sanctioned Blades
246,ボーンシックル,Bone Scythe
247,ボーンシックル改,Bone Scythe+
248,ガノカットラス,Cutlass
249,ガノカットラス改,Cutlass+
250,ブロスブロス,Dual Diablo
251,ブロスブロス改,Dual Diablo+
252,インセクトオーダー,Insector
253,インセクトオーダー改,Insector+
254,ツインフレイム,Twin Flames
255,ツインハイフレイム,Hi Twin Flames
256,双剣リュウノツガイ,Gradios Ultimus
257,双龍剣,Double Dragon
258,双龍剣【極】,Dual Dragon Ultimus
259,バルバロイブレイド,Barbaroi Blade
260,クリムゾンゴート,Crimson Goat
261,煌剣リオレウス,Shiny Rathalos Sword
262,溶解鎚【煉獄】,"Torment ""Purgatory"""
263,ホワイトディザスター,White Disaster
264,ドスバイトダガー改,Velocidrome Bite+
265,スティールバイソン賕,Steel Bison Ⅲ
266,クリムゾンサイス,Crimson Scythe
267,ホワイトマンティス,White Mantis
268,セイリュウトウ【烏】,Sentoryu Raven
269,テスカブレイド,Teostra Blade
270,真・竜ノ顎,True Dragon's Jaw
271,軍刀,Saber
272,軍刀【獅子舞】,Lion Dance Saber
273,ガーディアンソード,Guardian Sword
274,鬼神斬破刀,True Devil Slicer
275,蛇剣【白蛇】,White Serpentblade
276,蒼剣ガノトトス,Plesioth Crystasword
277,鎌威太刀,Scythe of Menace
278,執行人の大斧,Enforcer's Axe
279,蒼刃剣ガノトトス,Plesioth Azureblade
280,龍刀【朧火】,Smolder Dragonsword
281,ブラッシュデイム,Blushing Dame
282,ペイルカイザー,Pale Kaiser
283,鋼氷大剣,Steel Ice Blade
284,鋼氷大剣−改,Steel Ice Blade+
285,鬼斬破,Devil Slicer
286,クロームデスレイザー,Chrome Death Razor
287,封龍剣【超滅一門】,Eternal Eradicator
288,クロオビブレイド,Black Belt Blade
289,タツジンブレイド,Expert Blade
290,凄く風化した大剣,Worn Greatsword
291,風化した大剣,Weathered Great Swd
292,クラブカッター,Crab Cutter
293,エピタフプレート,Epitaph Blade
294,ボーンホルン,Bone Horn
295,ウォードラム,War Drum
296,ソニックビードロー,Sonic Glass
297,ソニックビードロー改,Sonic Glass+
298,鬼鉄丸,Devil Masher
299,正式採用機械鎚,Sanctioned Gunhammer
300,ウォースタンプ,War Stamp
301,ウォーバッシュ,War Basher
302,メタルバグパイプ,Metal Bagpipe
303,龍壊棍,Dragon Demolisher
304,フルフルホルン,Khezu Horn
305,クックピック,Kut-Ku Pick
306,グレートノヴァ,Great Nova
307,ウラナイオカリナ,Blessed Ocarina
308,クロオビハンマー,Black Belt Hammer
309,タツジンハンマー,Expert Hammer
310,凄く風化した槌,Worn Hammer
311,風化した槌,Weathered Hammer
312,ウラナイオカリナ改,Blessed Ocarina+
313,パルセイト・コア,Pulsating Core
314,ウォーボンゴ,War Bongo
315,ブラッドホルン,Blood Horn
316,ブロンズベル,Bronze Bell
317,龍木ノ笛,Dragonwood Horn
318,ダーク,Dark
319,正式採用機械槍,Sanctioned Gunlance
320,龍騎槍ゲイボルガ,Dragon Rider Spear
321,ホウテンゲキ【烏】,Incessant Raven
322,黒滅龍槍,Black Ruiner Lance
323,ブラックテンペスト,Black Tempest
324,鋼氷槍,Steel Ice Spear
325,鋼氷槍−改,Steel Ice Spear+
326,ブルーテイル,Blue Tail
327,ブループロミネンス,Blue Prominence
328,雷槍【イカズチ】,Thunderspear
329,黒槍グラビモス,Black Gravios Spear
330,クロオビランス,Black Belt Lance
331,タツジンランス,Expert Lance
332,凄く風化した槍,Worn Spear
333,風化した槍,Weathered Spear
334,テオ＝ハウル,Teostra's Howl
335,マテンロウ,Matenro
336,ドラゴニックリム,Dragonic Rim
337,漆黒槍グラビモス,Void Gravios Spear
338,ブレイドエッジ,Bladed Edge
339,ブレイドエッジ改,Bladed Edge+
340,オデッセイブレイド,Odyssey Blade
341,デッドリィタバルジン,Deadly Battleaxe
342,雷神剣インドラ,Kirin Bolt Indora
343,双焔,Flaming Pair
344,黒滅龍剣,Black Ruiner Sword
345,呪魂,Cursed Spirit
346,フランベロジュ,Rouge Flames
347,ランポスクロウズ,Velociprey Claws
348,メルトウォーリア,Melting Wail
349,ゴールドマロウ,Golden Falchion
350,ガノフィンスパイク,Sandman Spike
351,ハイガノススパイク,High Sandman Spike
352,メラルーツール,Melynx Tool
353,クロオビソード,Black Belt Sword
354,タツジンソード,Expert Sword
355,ハイニンジャソード,Hi Ninja Sword
356,雷神宝剣キリン,Thor's Dagger
357,双龍剣【天地】,Ultimus Heaven & Earth
358,改良型機械鋸,Improved Power Saws
359,ギルドナイトセーバー,Guild Knight Sabers
360,インセクトスライサー,Insect Slicer
361,ゲキリュウノツガイ,Corpse Blades
362,凄く風化した双剣,Worn Blades
363,風化した双剣,Weathered Blades
364,メルトウォーリア改,Melting Wail+
365,封龍剣【超絶一門】,Enduring Schism
366,オベリオン,Oberion
367,ティタルニア,Titania
368,グラシアルブロス,Blos Ceramic Lance
369,デスヴェノムハンマー,Death Venom Hammer
370,伝説の双刃Ｆ,Legendary Blades F
371,鬼薙刀,Demonic Halberd
372,ラスティクレイモア,Rusty Claymore
373,グラインドクレイモア,Grind Claymore
374,スティールスネーク賖,Steel Snake Ⅱ
375,ザンシュトウ【鶏】,Chicken Decapitator
376,大鬼金棒,Great Demon Rod
377,召雷剣【麒麟】,Kirin Thundersword
378,ミラブレイド,Fatalis Blade
379,双雷剣キリン,Kirin Bolts
380,アッパーミラブレイド,Fatalis Ancestor
381,斬老刀【スサノオ】,Susano Blade
382,ダイミョウカッター,Daimyo Cutter
383,飛竜刀【翠】,"Wyvern Blade ""Verde"""
384,軍刀【獅子王】,Lion King Saber
385,モノブロスサイス,Monoblos Scythe
386,フロストリーパー,Frost Ripper
387,インペリアルソード,Imperial Sword
388,龍木ノ太刀【神憑】,Dragonwood Godblade
389,飛竜刀【楓】,"Wyvern Blade ""Maple"""
390,大鬼薙刀,Great Demon Halberd
391,エクディシス,Gaelic Flame
392,ボーンホルン改,Bone Horn+
393,ウォードラム改,War Drum+
394,クイーンビードロー,Glass Queen
395,フルフルフルート,Khezu Flute
396,グレートバグパイプ,Great Bagpipe
397,マジナイオカリナ,Cursed Ocarina
398,ウォーコンガ,War Conga
399,ブラッドフルート,Blood Flute
400,ガオレンズベル,Gaoren Bell
401,龍木ノ笛【宿神】,Spirit Dragonwood Horn
402,スティールガンランス,Steel Gunlance
403,ビッグスラッガー,Big Slugger
404,ヘルスティンガー,Hell Stinger
405,ホワイトキャノン,White Cannon
406,ナナ＝フレア,Luna's Flare
407,シザーキャノン,Scissor Cannon
408,ブラックゴアキャノン,Black Gore Cannon
409,ガンチャリオット,Gun Chariot
410,龍木ノ槍【金剛】,Gld Dragonwood GLance
411,近衛隊正式銃槍,Imperial Gunlance
412,グレートシザー,Great Scissor
413,召雷剣【麒麟王】,King Thundersword
414,ダオラ＝デグニダル,Doara's Decimator
415,キリサキ,Killer's Scythe
416,セイリュウトウ【狼】,Sentoryu Wolf
417,ザンシュトウ【軍鶏】,Rooster Decapitator
418,レッドストライプ改,Red Stripe+
419,角竜剣ターリアラート,Diablo Destroyer
420,キングテスカブレイド,Teostra Kingblade
421,ブラックミラブレイド,Fatalis Blackblade
422,ミラアンセスブレイド,Fatalis Ancestor
423,カースオブキャット,Cat's Curse
424,ブルタスクハンマー,Bull Tusk Hammer
425,コーンヘッドハンマ改,Conehead Hammer+
426,ナナ＝トリ,Lunastra's Crown
427,イカリクラッシャーＦ,Crushing Anchor F
428,スイ【狼】,Wolf Torrent
429,エンシェントブロウ,Ancient's Blow
430,角竜鎚カオスレンダー,Diablo Chaos Breaker
431,エンシェントレリック,Ancient Relic
432,バサルバッシュ,Basarios Bash
433,コロサル＝ダオラ,Daora's Collosus
434,しろねこハンマー,White Kitty Hammer
435,くろねこハンマー,Black Kitty Hammer
436,きんねこハンマー,Gold Kitty Hammer
437,キングロブスタンプ,King Lobster Hammer
438,バイオレンスジョー,Violence Hammer
439,ボーンクロウランス改,Bone Claw Lance+
440,テリオス＝ダオラ,Daora's Fang
441,ツキサシ,Ceanataur Piercer
442,ホウテンゲキ【狼】,Incessant Wolf
443,撃竜槍【吽】,Roaring Wyvern
444,雷槍【タケミカヅチ】,Thunderlance
445,テオ＝ロア,Teostra's Roar
446,封龍槍【刹那】,Eternal Instant
447,エメラルドスピア改,Emerald Spear+
448,ストラテジー,Strategic Blade
449,豪剣アグニ,Black Doom Flame
450,クイーンレイピア,Queen Rapier
451,エストレモ＝ダオラ,Daora's Razor
452,ハイフロストエッジ,Hi Frost Edge
453,独龍剣【蒼鬼】,Azure Ogre Sword
454,ツルギ【狼】,Wolf Blade
455,クックツインズ改,Twin Kut-Ku+
456,ファンキーボンボン,Funky Maracas
457,ヤツザキ,Limb Cutter
458,テッセン【狼】,Wolf Tessen
459,紅蓮双刃,Crimson Lotus Blades
460,双剣オオナズチ,Dual Chameleos
461,ハイランポスクロウズ,Hi Velociprey Claws
462,双剣ニールイタメール,Glutton's Set
463,双影剣,Silhouette Sabers
464,ルーキーナイフ,Rookie Knife
465,祖龍ノ剣【月光】,White Fatalis Debug
466,軍刀【獅子炎王】,Lunastra Debug
467,ディーレイ,Gunlance Debug
468,ドスファングダガー,Bulldrome Dagger
469,メラルーガジェット,Melynx Gadget
470,大鐘シェンガオレン,Gaoren Debug
471,煌竜剣,Shining Wyvern Blade
472,スティールスネーク賕,Steel Snake Ⅲ
473,ミラバスター,Fatalis Buster
474,蛇剣【毒蛾】,Deadly Serpentblade
475,バルカンバスター,Fatalis Blaster
476,ミラアンセスバスター,White Fatalis Buster
477,シェルハンマー,Shell Hammer
478,飛竜刀【葵】,"Wyvern Blade ""Holly"""
479,大骨,Large Bone
480,ディオミディア,Dio Mi Dia
481,メルトライジング,Melting Blades
482,シェンスーベイハオ,Shen Su Bei Hao
483,ブラックルス＝ブラン,Black Ice Bayonet
484,大長老の脇差,Centenarian Dagger
485,ダイオーガー,Great Ogre Tusk
486,ベータナイフ【紅】,Crimson Beta Knife
487,ベータナイフ【蒼】,Azure Beta Knife
488,どんぐりスティック,Acorn Stick
489,ダブルベータ,Double Beta
490,水晶大剣,Crystal Great Sword
491,インクリュージョン,Inclusion
492,フローレス,Flawless
493,どんぐりロッド,Acorn Rod
494,フェアネス,Fairness
495,スリープボール,Sleepyball
496,スリープボール,Sleepyball
497,スリープボール,Sleepyball
498,スリープボール,Sleepyball
499,スリープボール,Sleepyball
500,スリープボール,Sleepyball
501,スリープボール,Sleepyball
502,スリープボール,Sleepyball
503,フェザーナイフ,Feather Knife
504,フェザーソード,Feather Sword
505,アースパルス,Earth Pulse
506,アースブリーズ,Earth Breeze
507,ピックブレイド,Pick Blade
508,ビークブレイド,Beak Blade
509,炎斬【溶】,Liquid Fire Blade
510,炎斬【灼】,Divine Fire Blade
511,デザートガンランス,Desert Gunlance
512,デザートキャノン,Desert Cannon
513,ラヴァガンランス,Lava Gunlance
514,ラヴァキャノン,Lava Cannon
515,フェザーホイッスル,Feather Whistle
516,ヒュプノホイッスル,Hypno Whistle
517,ラヴァアルパ,Lava Alpa
518,ギアノスクロウズ,Giaprey Claws
519,ギアノスクロウズ改,Giaprey Claws+
520,アンフィスバエナ,Amphisbaena
521,白猿薙,Blango Destroyer
522,白猿薙【ドド】,Blango Decimator
523,白猿薙【ドドド】,Blango Destructor
524,骨銃槍,Bone Gunlance
525,大骨銃槍,Greatbone Gunlance
526,竜骨銃槍,Wyvern Bone Gunlance
527,ライトバング,Light Bang
528,ライトバング改,Light Bang+
529,チルドファング,Chilled Fang
530,チルドファング改,Chilled Fang+
531,クーラーダガー,Cooler Dagger
532,アイシクルダガー,Icicle Dagger
533,鉄刀【氷刃】,Glistening Edge
534,キャピラリーランス,Capillary Lance
535,ドリッピングランス,Dripping Lance
536,クリスタルランス,Crystal Lance
537,コールドランス,Cold Lance
538,フロストランス,Frost Lance
539,アイスハンマー,Ice Hammer
540,フローズンハンマー,Frozen Hammer
541,ボーンアクス改,Bone Axe+
542,ランポスバルーン,Velociprey Balloon
543,ランポスバルーン改,Velociprey Balloon+
544,ドスランポスバルーン,Velocidrome Balloon
545,ストーンバグパイプ,Stone Bug Pipe
546,ライトバグパイプ,Light Bug Pipe
547,ハードバグパイプ,Hard Bug Pipe
548,フルミナントソード,Fulminant Sword
549,フルミナントブレイド,Fulminant Blade
550,スノウギア,Snow Gear
551,スノウギア＝セカンド,Snow Gear Second
552,スノウギア＝ドライブ,Snow Gear Drive
553,マリンフィッシャー,Marine Fisher
554,ディープフィッシャー,Deep Fisher
555,ディープオーシャン,Deep Ocean
556,海王槍リヴァイアサン,Leviathan G.Lance
557,アベレージヒッター,Average Hitter
558,グランドスラム,Grand Slam
559,ギアノスバルーン,Giaprey Balloon
560,ギアノスバルーン改,Giaprey Balloon+
561,ドスギアバルーン,Giadrome Balloon
562,ガンズ＝ロック,Basarios Rock
563,ガンズ＝ロック賖,Basarios Rock Ⅱ
564,ヴォルカニックロック,Volcanic Rock
565,ピザピール,Pizza Peel
566,スネークバイト,Snake Bite
567,スネークバイト改,Snake Bite+
568,奇面族の毒鉈,Shakalaka Poison Bite
569,奇剣チャチャブー,Shakalaka Saber
570,包丁,Kitchen Knife
571,鉄人包丁,Iron Chefblade
572,千年包丁,Millenium Knife
573,食いしん坊セット,Glutton's Tools
574,シエロツール,Cielo Tool
575,アイルー君メラルー君,Felyne and Melynx
576,蛇槍【ナーガ】,Naag Serpentblade
577,蛇槍【ヴリトラ】,Devta Serpentblade
578,ワイルドボーランス,Wild Boar Lance
579,ワイルドボーランス改,Wild Boar Lance+
580,猛槍ドスファンゴ,Bulldrome Spear
581,フレグランス,Fragrance
582,フレグランス改,Fragrance+
583,ノーブルフレグランス,Noble Fragrance
584,プライマルスピア,Primal Spear
585,バキュームスティック,Vacuum Stick
586,ハイパーバキューム,Hyper Vacuum
587,グレイトフルハム,Enormous Ham
588,ハムオブハムズ,Ham of Hams
589,黒鍋【好吃】,Black Frying Pan
590,銀鍋【喜】,One Star Silver Pot
591,銀鍋【喜喜】,Two Star Silver Pot
592,黒鍋【真好吃】,True Black Frying Pan
593,さぼてんハンマー,Cactus Hammer
594,グリーンモンスター,Green Monster
595,サクラノリコーダー,Coral Chordmaker
596,ゴルトリコーダー,Gold Chordmaker
597,クックフューリー,Kut-Ku Fury
598,クックプラニティ,Kut-Ku Sickle
599,ドラグエッタ,Draguetta
600,ユニエッタ,Unietta
601,フェザーエッジ,Feather Edge
602,アイギスガード,Aegis Guard
603,アイギスガード改,Aegis Guard+
604,アイギスシールド,Aegis Shield
605,アイギスブレス,Aegis Breath
606,グランブレイド,Gran Blade
607,ねこにゃふスティック,Super Cat Paw
608,スティールリザード賖,Steel Lizard Ⅱ
609,サタンブローバ,Satan's Battleaxe
610,ゲインブローバ,Felfire Battleaxe
611,ソードシールド,Sword Shield
612,ソードシールド改,Sword Shield+
613,エッジシールド,Edge Shield
614,インビジブルシールド,Invisible Shield
615,ニンジャソード【影】,"Ninja Sword ""Shadow"""
616,ニンジャソード【忍】,"Ninja Sword ""Patience"""
617,スティールリザード賕,Steel Lizard Ⅲ
618,ガノセクター,Plesioth Sabers
619,ハイガノセクター,High Plesioth Sabers
620,伝説の双炎刃,Legendary Twin Flames
621,強化型機械鋸,Strengthened Power Saws
622,ブリザードファング,Blizzard Fang
623,インセクトメイジ,Insect Mage
624,ピッケル【命】,Destiny Picks
625,ザザミクロウズ,Crab Cutters
626,折れた鉈,Rough Hatchets
627,ハイイーオスクロウズ,Ominous Caw
628,双影剣【匠】,"Silhouette Sabers ""Art"""
629,アイスブレイカー,Ice Breaker
630,アイスディバイダー,Glacial Divider
631,アイスディバイダー改,Glacial Supremacy
632,フロストブレイド,Ferrigoris
633,ヘルファイア,Igniferni
634,スコーチャー,Scorcher
635,ヒュプノブレイド,Hypno Blade
636,ナルコレプター,Narcolepter
637,レイトウ本マグロ,True Frozen Tuna
638,レイトウ銀マグロ,Frozen Silver Tuna
639,レイトウ金マグロ,Frozen Gold Tuna
640,蒼刃剣ガノトトス改,Plesioth Azureblade+
641,蛇剣【銀蛇】,Silver Serpentblade
642,炎斬【煉】,Smelting Fire Blade
643,封龍刀【破】,Eternal Destruction
644,封龍刀【裂破】,Eternal Damnation
645,水斬【壱段】,Water Slicer
646,水斬【弐段】,Water Slicer Mk.Ⅱ
647,水斬【参段】,Water Slicer Mk.Ⅲ
648,焔灼,Miracle Flame
649,烈火,Raging Flame
650,焔ノ閃,Flash of Flame
651,ユグドラシル,Yggdrasil
652,ブロスペイン,Monoblospire
653,ニーズヘッグ,Nidhoggr
654,ジェイドランス,Jade Lance
655,龍王騎槍ゲイボルガ,Dragon Knight Spear
656,アングリーホーン,Angry Horn
657,レイジングホーン,Raging Horn
658,ヴェンデッタ,Vendetta
659,紅蓮銃槍,Crimson Gunlance
660,バーンガンランス,Burn Gunlance
661,ヒートブラスター,Heat Blaster
662,ラヴァゲイザー,Lava Geyser
663,チェーンガンランス,Chain Gunlance
664,キャメルガンランス,Camel Gunlance
665,ショットガンランス,Shot Gunlance
666,バズーカガンランス,Bazooka Gunlance
667,キャノンランス,Cannon Lance
668,八式機械槍,Type 8 Auto Lance
669,ヘルファング,Hell Fang
670,ファランクス,Phalanx
671,十式機械槍,Type 10 Mechlance
672,十六式機械槍,Type 16 Mechlance
673,エクステンシオン,Extention
674,フレイムガンランス,Flame Gunlance
675,ワイルドガンランス,Wild Gunlance
676,バリアントガンランス,Variant Gunlance
677,ウォークライ,War Cry
678,マカライトインパクト,Machalite Impact
679,ドラグライトハンマー,Dragonite Hammer
680,ユニオンインパクト,Union Impact
681,フロストブレイカー,Frost Breaker
682,ディジェネレーター,Degenerator
683,クックグラッジ,Kut-Ku Grudge
684,怪鎚イャンクック,Mystery Hammer Kut-Ku
685,グレートボーンアクス,Great Bone Axe
686,ブルータスアクス,Brutus Axe
687,ライオット,Riot
688,クラブハンマー,Crab Hammer
689,ハイドロスタンプ,Hydro Hammer
690,ブルーハンマー,Blue Hammer
691,アクエリアンハンマー,Aquarian Hammer
692,氷塊,Ice Cube
693,大氷塊,Mega Ice Cube
694,ドスブルハンマー,Bulldrome Head
695,スティールバイソン貤,Steel Bison Ⅰ
696,スティールスネーク貤,Steel Snake Ⅰ
