index,source,target
78,鉄と実力を二分する骨鎚。{j}溜め攻撃は目を見張る威力！{j}武器によるガードは無い。,
79,鉄と実力を二分する骨鎚。{j}溜め攻撃は目を見張る威力！{j}武器によるガードは無い。,
80,より大きい骨で製作されて{j}攻撃力を強化した大槌。{j}後の強化で４系統に派生する。,
81,大型の甲殻種が宿としていた、{j}飛竜の頭骨で作られた骨鎚。{j}装飾品との相性は抜群。,
82,より大きい骨で製作されて{j}攻撃力を強化した大槌。{j}後の強化で２系統に派生する。,
83,打突面に爪や牙を無数に刺し{j}こんだ骨鎚。飛竜の頭蓋骨も{j}粉砕する一撃を放つ。,
84,打突面に爪や牙を無数に刺し{j}こんだ骨鎚。飛竜の頭蓋骨も{j}粉砕する一撃を放つ。,
85,アトラスハンマー強化版。{j}イャンクックのクチバシを丸{j}ごとハンマーに加工した逸品。,
86,ドドブランゴの素材を使用し{j}たハンマー。振るう度に噴き{j}出す冷気は魂さえも凍らせる。,
87,グラビモスの甲殻を使用して{j}作られた、超重量の殻鎚。{j}その一撃は岩をも砕く。,
88,バサルモスが成体になる前の{j}一番固い顔の甲殻を使用。{j}ベルトで無骨に止めている。,
89,スカルクラッシュ強化版。{j}ディアブロスの尾が、ハンマ{j}ーになって再現された逸品。,
90,雷光虫の放電でモンスターを{j}ショック状態にして、麻痺さ{j}せる特殊な構造の鎚。,
91,≪焔の龍冠≫の二つ名を持つ{j}灼熱の轟槌。その威力は凄ま{j}じく隕石の衝突にも匹敵する。,
92,≪焔の龍冠≫の二つ名を持つ{j}灼熱の轟槌。その威力は凄ま{j}じく隕石の衝突にも匹敵する。,
93,遠方の街の工房で開発された{j}機械鎚。その技術力は多くの{j}鍛冶工房を驚嘆させたという。,
94,竜人の最新技術を流用して{j}開発した機械鎚。工房の最高{j}傑作といえる武器である。,
95,ハンマーとしての機能は果た{j}していない錆びた武器。{j}結晶研磨加工していくと…。,
96,ハンマーとしての機能は果た{j}していない錆びた武器。{j}結晶研磨加工していくと…。,
97,鋼龍の素材と古き槌との融合{j}により作られた氷冷槌。珠を{j}くわえた蛇が模されている。,
98,本来の姿を現した古代の軍鎚。{j}打突面に刺さった龍のブレス{j}の芯は、今もなお燃えている。,
99,なぞの骨の塊。{j}練習用のハンマー。{j},
100,なぞの骨の塊。{j}練習用のハンマー。{j},
101,老山龍の大爪を用いて、龍の{j}一撃と成す。古龍の武器には{j}龍殺しの力が宿ると伝わる。,
102,老山龍の大爪を用いて、龍の{j}一撃と成す。古龍の武器には{j}龍殺しの力が宿ると伝わる。,
103,扱いが難しい鉄製のランス。{j}ガード性能の高さと、突進時{j}のフィニッシュ技が特徴。,
104,扱いが難しい鉄製のランス。{j}ガード性能の高さと、突進時{j}のフィニッシュ技が特徴。,
105,より純度の高い鉱石を精製し{j}攻撃力を強化した大槍。{j},
106,砦の兵装から生まれた究極の{j}鋼槍。使い手はあらゆる厄災{j}をはねのける城砦と化す。,
107,より純度の高い鉱石を精製し{j}攻撃力を強化した大槍。{j},
108,多量のマカライト鋼で強化が{j}なされたナイトスクウィード。{j}大きな盾も特徴の一つ。,
109,多量のマカライト鋼で強化が{j}なされたナイトスクウィード。{j}大きな盾も特徴の一つ。,
110,安価に作成可能なガンランス。{j}性能面でも安定している。{j}まずはこれから。{c03}砲撃LV1{/c}。,
111,パラディンランス最終強化版。{j}伝説の塔をその名に冠する槍。{j}凄まじい存在感の豪鉄槍。,
112,ハンマーがまだ一般化する前、{j}一人の老ハンターが愛用した{j}武器。オニノクロガネと読む。,
113,安価に作成可能なガンランス。{j}性能面でも安定している。{j}まずはこれから。{c03}砲撃LV1{/c}。,
114,品質の良い高価なガンランス。{j}街のギルドに正式に卸されて{j}いる由緒ある一品。{c03}砲撃LV2{/c}。,
115,カンタロスの堅い頭部を加工{j}した黒いランス。角にしびれ{j}薬を仕込んである。,
116,銀火竜の素材を用いた銃槍。{j}全体が銀色の鱗で覆われ高貴{j}な輝きを放つ。{c03}砲撃LV3{/c}。,
117,カンタロスの堅い頭部を加工{j}した黒いランス。角にしびれ{j}薬を仕込んである。,
118,雷光虫の放電でモンスターを{j}ショック状態にして、麻痺さ{j}せる特殊な構造の槍。,
119,雷光虫の放電でモンスターを{j}ショック状態にして、麻痺さ{j}せる特殊な構造の槍。,
120,軽量級の骨槍。材料も入手し{j}やすく、斬れ味が長持ちする{j}ので扱いやすい槍である。,
121,炎妃龍の素材を丹念に研磨し{j}織り込んだ銃槍。蒼炎の一撃{j}が獲物を砕く。{c03}砲撃LV1{/c}。,
122,軽量級の骨槍。材料も入手し{j}やすく、斬れ味が長持ちする{j}ので扱いやすい槍である。,
123,骨加工の特徴である属性強化。{j}槍で突いたときに、ヒレの刃{j}から高圧縮の水が出る。,
124,炎妃龍の素材を丹念に研磨し{j}織り込んだ銃槍。蒼炎の一撃{j}が獲物を砕く。{c03}砲撃LV2{/c}。,
125,ネムリ草の催眠成分を濃縮し、{j}水刃の中に溶け込ませた槍。{j}睡眠効果としては発展途上。,
126,溶岩にも耐えるグラビモスの{j}甲殻を槍身と盾に使用。斬れ{j}味と耐久力が秀逸。{c03}砲撃LV1{/c}。,
127,鉄と実力を二分する骨ランス。{j}ガード性能の高さと、突進時{j}のフィニッシュ技が特徴。,
128,鉄と実力を二分する骨ランス。{j}ガード性能の高さと、突進時{j}のフィニッシュ技が特徴。,
129,多量の骨素材から良質な部分{j}のみを摘出して強化した大槍。{j}後の強化で４系統に派生する。,
130,黒き鎧竜の堅殻を用いた銃槍。{j}全てを込めた一撃は、鎧竜の{j}熱線も凌駕する。{c03}砲撃LV2{/c}。,
131,多量の骨素材から良質な部分{j}のみを摘出して強化した大槍。{j}後の強化で３系統に派生する。,
132,荒くれ者のハンターが好んで{j}使うことの多い骨槍。{j}別名≪ドクロランス≫,
133,凍気を放つ雪獅子の素材を{j}使い、高い冷却機能を備えた{j}ガンランス。{c03}砲撃LV2{/c}。,
134,弾力に富んだ皮と、良質な鉱{j}石を組み合わせた巨大な銃槍。{j}毒属性が強力。{c03}砲撃LV2{/c}。,
135,バーバリアンタスク上位強化{j}版。辺境ハンターの豪傑達が{j}愛用する豪骨槍。,
136,雄火竜リオレウスの尻尾から{j}加工された槍。刀身は細いが、{j}高熱の炎を噴きだす炎槍。,
137,ボーンクロウランスの改造版。{j}ガンランスの機構を組み込み、{j}遠距離戦にも対応。{c03}砲撃LV2{/c}。,
138,龍木を加工し作られた、{j}竜人族秘伝の銃槍。{c03}砲撃LV3{/c}。{j}構造上、中折れ式ではない。,
139,重厚にして鋭利、ディアブロ{j}スの自慢の角を槍に加工。{j}砂漠の覇者の風格がただよう。,
140,翡翠色に輝く神秘的な槍。{j}繊細な外観とは裏腹に硬い甲{j}殻すら貫き通す威力をもつ。,
141,重厚にして鋭利、ディアブロ{j}スの自慢の角を槍に加工。{j}砂漠の覇者の風格がただよう。,
142,駆け出しハンターにとっては{j}充分すぎる性能のランス。{j}赤と白のストライプが鮮やか。,
143,ブロスホーンの強化版。{j}この赤槍を所持することは、{j}最強の証である。,
144,毒性の強い岩竜バサルモスの{j}翼を加工してできた大槍。{j}突き刺すときに毒を注入する。,
145,鎌蟹の鋭利な甲殻を槍身に{j}あてこんだ攻撃的なランス。{j}優れた斬れ味を誇る。,
146,毒性の強い岩竜バサルモスの{j}翼を加工してできた大槍。{j}突き刺すときに毒を注入する。,
147,ヴェノムスクウィード強化版。{j}その物々しい外観は他を威圧{j}する。特殊素材を必要とする。,
148,遠方の街の工房で開発された{j}機械槍。その技術力は多くの{j}鍛冶工房を驚嘆させたという。,
149,竜人の最新技術を流用して{j}開発した機械槍。工房の最高{j}傑作といえる武器である。,
150,ランスとしての機能は果たし{j}ていない錆びた武器。{j}結晶研磨加工していくと…。,
151,ランスとしての機能は果たし{j}ていない錆びた武器。{j}結晶研磨加工していくと…。,
152,鎌蟹の鋭利な甲殻を槍身に{j}あてこんだ攻撃的なランス。{j}優れた斬れ味を誇る。,
153,太古の金属でできた機械槍。{j}現行の加工技術では、折れた{j}先端を復元することは不可能。,
154,邪龍ミラボレアスを祀る神器。{j}〜大地の龍脈より命を受け　{j}　御神体の東門へ注ぐ者也〜,
155,ラージャンの見事な角を{j}加工し作られた金色の槍。{j}突き込む度に雷光が迅る。,
156,ハンターが最初に手にする剣。{j}威力の弱さを手数で補う武器。{j}連続斬りが特徴。,
157,ハンターが最初に手にする剣。{j}威力の弱さを手数で補う武器。{j}連続斬りが特徴。,
158,より純度の高い鉱石を精製し、{j}攻撃力を強化した片手剣。{j},
159,より純度の高い鉱石を精製し、{j}攻撃力を強化した片手剣。{j},
160,より純度の高い鉱石を精製し、{j}攻撃力を強化した片手剣。{j},
161,雷獣キリンの角を武器に利用{j}したもの。ゲリョスの皮膚で{j}柄部分を保護する必要がある。,
162,紫電１次強化版。{j}キリンのたてがみは電気を{j}増幅させる効果がある。,
163,遠方の村で発掘されたとい{j}う剣のレプリカモデル。{j}可能な限り、性能を再現。,
164,目撃の噂だけが流れていた、{j}幻獣キリンの素材でできた剣。{j}刀身を常に電撃が這いまわる。,
165,ランポスの牙を利用して加工{j}された蛇鉈。強化していくと{j}属性武器に派生する。,
166,これまで規格外品扱いだった{j}素材も、技術の進歩で次々と{j}加工可能に。強力な片手剣。,
167,ゲネポスの素材で強化された{j}蛇鉈。刃に使用されたゲネポ{j}スの牙が麻痺毒を注入する。,
168,遠方の村で発掘されたとい{j}う剣のレプリカモデル。{j}可能な限り、性能を再現。,
169,ゲネポスの素材で強化された{j}蛇鉈。刃に使用されたゲネポ{j}スの牙が麻痺毒を注入する。,
170,イーオスの素材で強化された{j}蛇鉈。刃に使用されたイーオ{j}スの牙が猛毒を注入する。,
171,怒りに染まる黒衣の炎剣。{j}重く巨大なその姿は、{j}黒き火山の主そのものである。,
172,イーオスの素材で強化された{j}蛇鉈。刃に使用されたイーオ{j}スの牙が猛毒を注入する。,
173,フルフルから採取できる臓器、{j}電気袋を使用して、刀身に帯{j}電させた特殊な片手剣。,
174,レイア素材で加工された剣。{j}毒系片手剣シリーズの最新作。{j}安定した性能を誇る。,
175,フルフルから採取できる臓器、{j}電気袋を使用して、刀身に帯{j}電させた特殊な片手剣。,
176,レイア素材で加工された剣。{j}毒系片手剣シリーズの最新作。{j}安定した性能を誇る。,
177,毒性モンスターから採れる臓{j}器、毒袋を使用し骨の刀身に{j}猛毒を染み込ませた戦斧。,
178,鉄と実力を二分する骨片手剣。{j}威力の弱さを手数で補う武器。{j}連続斬りが特徴。,
179,鉄と実力を二分する骨片手剣。{j}威力の弱さを手数で補う武器。{j}連続斬りが特徴。,
180,背骨を削りだして加工された{j}骨剣。小さい竜骨で強化可能。{j}後の強化で様々な派生をする。,
181,背骨を削りだして加工された{j}骨剣。小さい竜骨で強化可能。{j}後の強化で様々な派生をする。,
182,ボーンピック強化版。{j}さらに多くの骨を加工する{j}ことによって強化された骨剣。,
183,火竜が持つ炎の力を宿した{j}片手剣。高熱を帯びた刀身は{j}常にほんのりと赤い。,
184,辺境の村の英雄が使ったと{j}言われる剣のレプリカモデル。{j}本物にはほど遠い。,
185,火竜が持つ炎の力を宿した{j}片手剣。高熱を帯びた刀身は{j}常にほんのりと赤い。,
186,バーンエッジの強化版。{j}極限まで発火素材を使用した{j}業物。溶岩の熱量に匹敵する。,
187,神経性の毒を持つ、水竜のヒ{j}レを束ねて加工した曲刀。刺{j}されたものは眠りにつく。,
188,鋼龍の力を宿した剣と盾。{j}とある北方の国で冷徹なる{j}君主が使用していたという。,
189,神経性の毒を持つ、水竜のヒ{j}レを束ねて加工した曲刀。刺{j}されたものは眠りにつく。,
190,辺境の村の英雄が使ったと{j}言われる剣のレプリカモデル。{j}本物にはほど遠い。,
191,千年以上昔の地層から取れた{j}氷結晶を使用。長き年月を経{j}た結晶は決して溶けはしない。,
192,ディアブロスの角の堅い部分{j}を加工した、牙付き棍棒型の{j}剣。高い攻撃力を誇る。,
193,千年以上昔の地層から取れた{j}氷結晶を使用。長き年月を経{j}た結晶は決して溶けはしない。,
194,ディアブロスの角の堅い部分{j}を加工した、牙付き棍棒型の{j}剣。高い攻撃力を誇る。,
195,モノブロスの真紅の角を加工{j}した棍棒型の剣。一角竜の魂{j}が想像を越えた威力を生む。,
196,モノブロスの真紅の角を加工{j}した棍棒型の剣。一角竜の魂{j}が想像を越えた威力を生む。,
197,片手剣としての機能は果たし{j}ていない錆びた武器。{j}結晶研磨加工していくと…。,
198,片手剣としての機能は果たし{j}ていない錆びた武器。{j}結晶研磨加工していくと…。,
199,至高の龍剣。この剣の前では{j}山と見紛う大龍すら親とはぐ{j}れた幼竜の如く震え上がる。,
200,龍を封じるために太古の名工{j}達が、１０８日間休まず打ち{j}続けたと伝わる究極の封龍剣。,
201,武器自体が雷を放つように{j}設計された棍棒型の片手剣。{j}危機が迫れば雷がざわめく。,
202,武器自体が雷を放つように{j}設計された棍棒型の片手剣。{j}危機が迫れば雷がざわめく。,
203,邪龍ミラボレアスを祀る神器。{j}〜大地の龍脈より命を受け　{j}　御神体の北門へ注ぐ者也〜,
204,イャンガルルガの素材から作{j}られた黒き刀。研ぎ澄まされ{j}た刃は鉄すら易々と切り裂く。,
205,メラルー愛用のシーフツール。{j}スタンプを集めると獣人族か{j}ら購入できる。肉球も完備。,
206,ねこ？ぱんち最終強化版。{j}〜にゃ♪にゃんにゃにゃ♪〜{j}　　　オカシラのお言葉より,
207,高い攻撃力と、優れた斬れ味{j}を兼ね備えることに成功した、{j}ブレイズブレイドの業物。,
208,ふらりと現れた東方風の男が{j}鍛えた見事な刀。その後男は{j}製造法だけを残し姿を消した。,
209,天下はもとより天上すらかな{j}うものが無いとまで言われた{j}程の名刀。,
210,カミソリの名の通り、斬れ味{j}と威力が格段に強化された。{j}刃には猛毒がしこまれている。,
211,伝説の龍殺しの大剣。{j}〜雄志を以て我を振るう者{j}　　龍鱗を薄衣と為さん　〜,
212,スカルクラッシュ強化版。{j}ディアブロスの尾が、ハンマ{j}ーになって再現された逸品。,
213,工房で使用していた魂の宿る{j}金床を、ハンマーに改造した{j}もの。斬れ味の安定は随一。,
214,雷光虫の放電でモンスターを{j}ショック状態にして、麻痺さ{j}せる特殊な構造の鎚。,
215,もの言わぬ巨大な拳骨。{j}いにしえより漢の勝負は言葉{j}ではなく拳でと決まっている。,
216,傭兵団≪鉄騎≫の親衛隊専用{j}の槍。傭兵団の真の目的は{j}竜操術の捜索という噂。,
217,グラビモスから採れる睡眠袋{j}を仕込み、水刃の中に溶け込{j}ませて、睡眠効果を得た槍。,
218,雄火竜リオレウスの尻尾から{j}加工された槍。刀身は細いが、{j}高熱の炎を噴きだす炎槍。,
219,邪龍ミラボレアスを祀る神器。{j}〜大地の龍脈より命を受け　{j}　御神体の東門へ注ぐ者也〜,
220,イャンクックの耳を薬品で{j}固め刃として加工。見た者の{j}心を潤す愛らしい双剣。,
221,攻撃力は低めだが、炎の威力{j}は素材の持つ力を充分に引き{j}出す事に成功している。業物。,
222,邪龍ミラボレアスを祀る神器。{j}〜大地の龍脈より命を受け　{j}　御神体の北門へ注ぐ者也〜,
223,権力者の依頼で危険な冒険に{j}出る際に授けられた剣。特殊{j}な加工で刀身に水気をおびる。,
224,街のギルドの女性たちに愛好{j}されているクマのぬいぐるみ。{j}一緒に寝れば熟睡間違いなし。,
225,旅の名工・森ジジが考案した{j}宝石細工の槍。実用性も高い{j}逸品。,
226,刃渡りは短く刀身も細身なが{j}ら、そのあまりの斬れ味ゆえ{j}に飛竜戦でも活躍する小刀。,
227,金色の雷棍。表面に巻かれた{j}金獅子の体毛に宿りし雷は、{j}触れたものを遍く斬り裂く。,
228,巨大、かつ超重量。まともに{j}扱えれば破壊力は約束された{j}大剣。対になる剣が存在する。,
