index,source,target
336,Gigantic Peak,
337,Senshi,
338,Shogun,
339,Emperor,
340,Clan 1,
341,Clan 2,
342,Stimulating Needles,
343,Iceberg Tail,
344,Polar Light,
345,Mountain God's Fury,
346,Living Machine,
347,YoRHa Forces,
348,Resistance,
349,Rivalry,
350,Heaven's Contradiction,
351,The Origin,
352,Everlasting,
353,Explosive Legs,
354,Clean Sweep,
355,Decisive Fortitude,
356,Master of Road,
357,Hunter's Road Traveller,
358,Hunter's Road Demon,
359,What's a shop..?,
360,Magnetic Wings,
361,Remarkable Face,
362,Heavenly War,
363,Heaven's Dancing Dragon,
364,Lantern Tail,
365,Master of Equilibrium,
366,Dream Conqueror,
367,Void Conqueror,
368,Ruinous Star Conqueror,
369,Ruinous Flame Conqueror,
370,Extreme Conqueror,
371,Red Moon Hunter,
372,Eternal Hunter,
373,I Love Singing,
374,Diva Fanatic,
375,Diva's Defender,
376,Diva,
377,Emperor of Roses,
378,Knight of the Sun,
379,Hunting Rd P Ranking,
380,Hunting Road S Ranking,
381,Saint of Salvation,
382,Knight of Treachery,
383,Dragon Slayer,
384,Knight of Phantom Horse,
385,Dazzling Wings,
386,Lunatic Horn,
387,Master of Arrogance,
388,Lonely Wolf,
389,Master of Solitude,
390,One Hundred Battles,
391,Flame Tyrant Slayer!,
392,Surely a Lunatic,
393,Crushing Palms,
394,Cutting Winds,
395,Slicing Skies,
396,Piercing Horn,
397,Sniper,
398,Master of Nyanrendo,
399,Hurrah for Honey!,
400,Gook Scoop Master,
401,I love Dokkan!,
402,Partnyaa  Love,
403,Pakkun Master,
404,Pro Gamer,
405,Explosive Limbs,
406,Volcanic Body,
407,Latching Head,
408,Master of Explosions,
409,"Eternal Lustre ""Flash""",
410,"Eternal Lustre ""Shine""",
411,"Eternal Lustre ""Glory""",
412,"Eternal Lustre ""Clear""",
413,I played with Rappy!,
414,RARE DROP☆KOI☆KOI!,
415,Master of Hunting,
416,Magspike User,
417,New Power,
418,I love E-Tanks!,
419,Tiun Tiun,
420,Strange Claws,
421,Red and Silver Skull,
422,Red Radiance,
