index,source,target
102,LV1 通常弾,Normal S LV1
103,LV2 通常弾,Normal S LV2
104,LV3 通常弾,Normal S LV3
105,LV1 貫通弾,Pierce S LV1
106,LV2 貫通弾,Pierce S LV2
107,LV3 貫通弾,Pierce S LV3
108,LV1 散弾,Pellet S Lv1
109,LV2 散弾,Pellet S Lv2
110,LV3 散弾,Pellet S Lv3
111,LV1 徹甲榴弾,Crag S Lv1
112,LV2 徹甲榴弾,Crag S Lv2
113,LV3 徹甲榴弾,Crag S Lv3
114,LV1 拡散弾,Clust S Lv1
115,LV2 拡散弾,Clust S Lv2
116,LV3 拡散弾,Clust S Lv3
117,火炎弾,Flaming S
118,水冷弾,Water S
119,電撃弾,Thunder S
120,氷結弾,Freeze S
121,滅龍弾,Dragon S
122,LV1 回復弾,Recover S Lv1
123,LV2 回復弾,Recover S Lv2
124,LV1 毒弾,Poison S Lv1
125,LV2 毒弾,Poison S Lv2
126,LV1 麻痺弾,Para S Lv1
127,LV2 麻痺弾,Para S Lv2
128,LV1 睡眠弾,Sleep S Lv1
129,LV2 睡眠弾,Sleep S Lv2
130,捕獲用麻酔弾,Tranq S
131,ペイント弾,Paint S
132,鬼人弾,Demon S
133,硬化弾,Armor S
134,（ダミー）,(dummy)
135,ビン無し,No Coating
136,空きビン,Empty Bottle
137,強撃ビン,Power Coating
138,毒ビン,Poison Coating
139,麻痺ビン,Para Coating
140,睡眠ビン,Sleep Coating
141,（ダミー）,(dummy)
142,釣りバッタ,Cricket
143,釣りミミズ,Worm
144,釣りホタル,Firefly
145,釣りカエル,Frog
146,マグダンゴ,Tuna Bait
147,アロダンゴ,Arowana Bait
148,黄金ダンゴ,Goldenfish Bait
149,釣りフィーバエ,Mega Fishing Fly
150,ボロピッケル,Old Pickaxe
151,ピッケル,Iron Pickaxe
152,ピッケルグレート,Mega Pickaxe
153,ボロ虫あみ,Old Bugnet
154,虫あみ,Bugnet
155,虫あみグレート,Mega Bugnet
156,肉焼きセット,BBQ Spit
157,高速肉焼きセット,Quick BBQ Spit
158,男の肉焼きセット,Male BBQ Spit
159,女の肉焼きセット,Female BBQ Spit
160,猫の肉焼きセット,Felyne BBQ Spit
161,よろず焼きキット,Universal BBQ Kit
162,よろず焼きセット,Universal BBQ Set
163,よろず焼き・肉,Meat BBQ
164,よろず焼き・肉,Meat BBQ
165,よろず焼き・肉,Meat BBQ
166,よろず焼き・肉,Meat BBQ
167,よろず焼き・肉,Meat BBQ
168,よろず焼き・魚,Fish BBQ
169,よろず焼き・魚,Fish BBQ
170,（ダミー）,(dummy)
171,（ダミー）,(dummy)
172,砥石,Whetstone
173,双眼鏡,Binoculars
174,もえないゴミ,Garbage
175,角笛,Flute
176,回復笛,Health Flute
177,解毒笛,Antidote Flute
178,鬼人笛,Demon Flute
179,硬化笛,Armor Flute
180,ハチミツ,Honey
181,太陽草,Day Herb
182,落陽草,Sunset Herb
183,薬草,Herb
184,げどく草,Antidote Herb
185,火薬草,Fire Herb
186,ツタの葉,Ivy
187,ネムリ草,Sleep Herb
188,ネンチャク草,Sap Plant
189,マタタビ,Felvine
190,サボテンの花,Gloamgrass Root
191,百花サボテン,Gloamgrass Bud
192,トウガラシ,Hot Pepper
193,特産キノコ,Unique Mushroom
194,厳選キノコ,Choice Mushroom
195,熟成キノコ,Ripe Mushroom
196,アオキノコ,Blue Mushroom
197,ニトロダケ,Nitroshroom
198,マヒダケ,Parashroom
199,毒テングダケ,Toadstool
200,ドキドキノコ,Exciteshroom
201,マンドラゴラ,Dragon Toadstool
202,特産キノコキムチ,Spicy Mushroom
203,ゲキレツ毒テング,Deadly Mushroom
204,七色たんぽぽ,Rainbow Dandelion
205,ペイントの実,Paintberry
206,怪力の種,Might Seed
207,忍耐の種,Adamant Seed
208,龍殺しの実,Dragonfell Berry
209,はじけクルミ,Scatternut
210,ハリの実,Needleberry
211,カクサンの実,Bomberry
212,かけた貝殻,Broken Shell
213,黒真珠,Black Pearl
214,陽光石,Sunstone
215,石ころ,Stone
216,鉄鉱石,Iron Ore
217,大地の結晶,Earth Crystal
218,マカライト鉱石,Machalite Ore
219,ドラグライト鉱石,Dragonite Ore
220,カブレライト鉱石,Carbalite Ore
221,ユニオン鉱石,Union Ore
222,紅蓮石,Firestone
223,（ダミー）,(dummy)
224,燃石炭,Coal
225,ライトクリスタル,Lightcrystal
226,ノヴァクリスタル,Novacrystal
227,抗菌石,Antiseptic Stone
228,氷結晶,Ice Crystal
229,（ダミー）,(dummy)
230,ドスビスカス,Dosbiscus
231,エールナッツ,Ale Nuts
232,アンバル鉱石,Amber Ore
233,秘密のポーチ,Secret Pouch
234,キレアジ,Knife Mackerel
235,サシミウオ,Sushifish
236,眠魚,Sleepyfish
237,ハリマグロ,Pin Tuna
238,はじけイワシ,Rumblefish
239,カクサンデメキン,Scatterfish
240,ハレツアロワナ,Burst Arowana
241,バクレツアロワナ,Bomb Arowana
242,ドスキレアジ,Lg Knife Mackarel
243,ドス眠魚,Lg Sleepy Fish
244,ドスハリマグロ,Lg Pin Tuna
245,ドスはじけイワシ,Lg Burst Arowana
246,ドスアロワナ,Lg Bomb Arowana
247,大食いマグロ,Glutton Tuna
248,ドス大食いマグロ,Gastronome Tuna
249,黄金魚,Goldenfish
250,カジキマグロ,Speartuna
251,小金魚,Small Goldenfish
252,白金魚,Silverfish
253,古代魚,Ancient Fish
254,女王エビ,Queen Shrimp
255,虫の死骸,Insect Husk
256,ヤマイモムシ,Yambug
257,カクバッタ,Stinkhopper
258,ツチハチノコ,Snakebee Larva
259,不死虫,Godbug
260,にが虫,Bitterbug
261,光蟲,Flashbug
262,雷光虫,Thunderbug
263,王族カナブン,King Scarab
264,のりこねバッタ,Gluehopper
265,（ダミー）,(dummy)
266,キラビートル,Killer Beetle
267,マレコガネ,Rare Scarab
268,ロイヤルカブト,Royal Rhino
269,ジャンゴーネギ,Green Onion
270,スライスサボテン,Sliced Cactus
271,レアオニオン,Rare Onion
272,シモフリトマト,Fatty Tomato
273,オニマツタケ,Demon Mushroom
274,ウォーミル麦,Warwheat
275,ミックスビーンズ,Mixed Beans
276,頑固パン,Stubborn Pan
277,銀シャリ草,Silver Cordgrass
278,古代豆,Ancient Beans
279,ホワイトレバー,White Liver
280,ポポノタン,Popo Tongue
281,フルベビ漬け,Pickled Khezu Whlp
282,ガブリブロース,Remobra Shank
283,リュウノテール,Dragon Tail
284,オンプウオ,Songfish
285,スネークサーモン,Snake Salmon
286,米虫,Rice Bug
287,スパイスワーム,Spice Worm
288,蜜トンボ,Honey Dragonfly
289,ドスヘラクレス,Hercudrome
290,レッドオイル,Red Oil
291,パワーラード,Power Lard
292,長寿ジャム,Lifejam
293,ドライマーガリン,Dry Margarine
294,猛牛バター,Maengwoo Butter
295,ロイヤルチーズ,Royal Cheese
296,ホピ酒,Hopi Brew
297,ブレスワイン,Blessed Wine
298,黄金芋酒,Golden Ale
299,モンスターエッグ,Monster Egg
300,ブタせんべい,Poogie Crackers
301,（ダミー）,(dummy)
302,鳴き袋,Screamer
303,毒袋,Poison Sac
304,麻痺袋,Paralysis Sac
305,（ダミー）,(dummy)
306,睡眠袋,Sleep Sac
307,（ダミー）,(dummy)
308,火炎袋,Flame Sac
309,電気袋,Electro Sac
310,狂走エキス,Dash Extract
311,アルビノエキス,Pale Extract
312,竜骨【小】,Sm Monster Bone
313,竜骨【中】,Med Monster Bone
314,竜骨【大】,Lg Monster Bone
315,堅竜骨,Monster Hardbone
316,古龍骨,Elder Dragon Bone
317,なぞの骨,Mystery Bone
318,なぞの頭骨,Unknown Skull
319,達人のドクロ,Master's Skull
320,棒状の骨,Bone
321,大きな骨,Jumbo Bone
322,竜の牙,Wyvern Fang
323,竜の爪,Wyvern Claw
324,竜玉,Wyvern Gem
325,竜のナミダ,Wyvern Tears
326,なわばりのフン,Territorial Dung
327,ヤド真珠,Crab Pearl
328,龍秘宝,Dragon Treasure
329,朽ちた龍鱗,Decayed Drgn Scl
330,龍薬石,Crystalized Scale
331,モスの苔皮,Mosswine Hide
332,モスの頭,Mosswine Head
333,ファンゴの毛皮,Bullfango Pelt
334,ファンゴの頭,Bullfango Head
335,大猪の皮,Bulldrome Hide
336,大猪の硬い皮,Bulldrome Hide+
337,ケルビの角,Kelbi Horn
338,ケルビの皮,Kelbi Hide
339,ガウシカの毛皮,Anteka Pelt
340,ガウシカの角,Anteka Antlers
341,ランポスの牙,Velociprey Fang
342,ランポスの鱗,Velociprey Scale
343,ランポスの上鱗,Velociprey Scale+
344,ランポスの皮,Velociprey Hide
345,ドスランポスの皮,Velocidrome Hide
346,ドスランポスの爪,Velocidrome Claw
347,ランポスの尖爪,Velocidrome Claw+
348,ドスランポスの頭,Velocidrome Head
349,ランポスの白鱗,Giaprey Scale
350,ランポスの白皮,Giaprey Hide
351,ゲネポスの麻痺牙,Genprey Fang
352,ゲネポスの鱗,Genprey Scale
353,ゲネポスの上鱗,Genprey Scale+
354,ゲネポスの皮,Genprey Hide
355,ドスゲネポスの皮,Gendrome Hide
356,ドスゲネポスの頭,Gendrome Skull
357,イーオスの毒牙,Ioprey Fang
358,イーオスの鱗,Ioprey Scale
359,イーオスの上鱗,Ioprey Scale+
360,イーオスの皮,Ioprey Hide
361,ドスイーオスの皮,Iodrome Hide
362,ドスイーオスの頭,Iodrome Skull
363,怪鳥の鱗,Kut-Ku Scale
364,怪鳥の甲殻,Kut-Ku Shell
365,怪鳥の堅殻,Kut-Ku Carapace
366,怪鳥の耳,Kut-Ku Ear
367,怪鳥の地獄耳,Long Kut-Ku Ear
368,巨大なクチバシ,Giant Beak
369,立派なクチバシ,Splendid Beak
370,怪鳥の翼膜,Kut-Ku Webbing
371,青怪鳥の鱗,B.Kut-Ku Scale
372,青怪鳥の甲殻,B.Kut-Ku Shell
373,青怪鳥の堅殻,B.Kut-Ku Carapace
374,ゴム質の皮,Rubbery Hide
375,ゴム質の上皮,Rubbery Hide+
376,毒怪鳥の頭,Gypceros Head
377,ゴム質の紫皮,P.Rubbery Hide
378,毒怪鳥の紫翼,P.Gypceros Wing
379,魚竜のキモ,Piscine Liver
380,魚竜の牙,Piscine Fang
381,水竜の鱗,Plesioth Scale
382,水竜の上鱗,Plesioth Scale+
383,水竜のヒレ,Plesioth Fin
384,翠水竜の鱗,G.Plesioth Scale
385,翠水竜のヒレ,G.Plesioth Fin
386,砂竜の鱗,Cephalos Scale
387,砂竜の上鱗,Cephalos Scale+
388,砂竜のヒレ,Cephalos Fin
389,砂竜の上ビレ,Cephalos Fin+
390,砂竜の紫鱗,Coral Cphlos Scl
391,砂竜の桃ヒレ,Coral Cphlos Fin
392,雌火竜の鱗,Rathian Scale
393,雌火竜の上鱗,Rathian Scale+
394,雌火竜の逆鱗,Rathian Plate
395,雌火竜の紅玉,Rathian Ruby
396,雌火竜の甲殻,Rathian Shell
397,雌火竜の堅殻,Rathian Carapace
398,雌火竜の棘,Rathian Spike
399,雌火竜の上棘,Rathian Spike+
400,桜火竜の鱗,P.Rathian Scale
401,桜火竜の上鱗,P.Rathian Scale+
402,桜火竜の甲殻,P.Rathian Shell
403,桜火竜の堅殻,P.Rathian Carpace
404,金火竜の上鱗,G.Rathian Scale+
405,金火竜の堅殻,G.Rathian Carpace
406,火竜の翼爪,Fire Wyvern Claw
407,火竜の骨髄,Fire Wyvern Marrw
408,火竜の鱗,Rathalos Scale
409,火竜の上鱗,Rathalos Scale+
410,火竜の逆鱗,Rathalos Plate
411,火竜の紅玉,Rathalos Ruby
412,火竜の甲殻,Rathalos Shell
413,火竜の堅殻,Rathalos Carpace
414,火竜の尻尾,Rathalos Tail
415,火竜の翼膜,Rathalos Webbing
416,火竜の翼,Rathalos Wing
417,蒼火竜の鱗,A.Rathalos Scale
418,蒼火竜の上鱗,A.Rathalos Scale+
419,蒼火竜の甲殻,A.Rathalos Shell
420,蒼火竜の堅殻,A.Rathalos Cpc
421,蒼火竜の尻尾,A.Rathalos Tail
422,蒼火竜の翼,A.Rathalos Wing
423,銀火竜の上鱗,S.Rathalos Scale+
424,銀火竜の堅殻,S.Rathalos Cpc
425,銀火竜の尻尾,S.Rathalos Tail
426,銀火竜の翼膜,S.Rath Webbing
427,銀火竜の翼,S.Rathalos Wing
428,ブヨブヨした皮,Flabby Hide
429,真珠色の柔皮,Khezu Pearl Hide
430,アルビノの中落ち,Pale Bone
431,アルビノの霜降り,Pale Khezu Steak
432,魅惑色の柔皮,Alluring Hide
433,魅惑色の翼膜,Alluring Webbing
434,岩竜の甲殻,Basarios Shell
435,岩竜の堅殻,Basarios Carapace
436,岩竜の翼,Basarios Wing
437,鎧竜の骨髄,Gravios Marrow
438,鎧竜の甲殻,Gravios Shell
439,鎧竜の堅殻,Gravios Carapace
440,鎧竜の頭殻,Gravios Scalp
441,黒鎧竜の甲殻,B.Gravios Shell
442,黒鎧竜の堅殻,B.Gravios Carpace
443,黒鎧竜の頭殻,B.Gravios Skull
444,ねじれた角,Twisted Horn
445,上質なねじれた角,Majestic Horn
446,角竜の甲殻,Diablos Shell
447,角竜の堅殻,Diablos Carapace
448,角竜の背甲,Diablos Spine
449,角竜の堅甲,Diablos Ridge
450,角竜の尻尾,Diablos Tail
451,角竜の牙,Diablos Fang
452,黒巻き角,Black Spiral Horn
453,黒角竜の甲殻,B.Diablos Shell
454,黒角竜の背甲,B.Diablos Spine
455,黒角竜の尻尾,B.Diablos Tail
456,黒角竜の堅殻,B.Diablos Carpace
457,女王虫の尻尾,Vespoid Abdomen
458,ランゴスタの甲殻,Vespoid Shell
459,ランゴスタの堅殻,Vespoid Carapace
460,ランゴスタの羽,Vespoid Wing
461,ランゴスタの薄羽,Vespoid InnerWing
462,カンタロスの甲殻,Hornetaur Shell
463,カンタロスの頭,Hornetaur Head
464,カンタロスの羽,Hornetaur Wing
465,カンタロスの薄羽,HornetaurInnrWng
466,エビの小殻,Small LobsterShl
467,エビの大殻,Large LobsterShl
468,エビの巨大殻,Great LobsterShl
469,アメザリの甲殻,Giant LobsterShl
470,真紅の角,Blood Red Horn
471,一角竜の甲殻,Monoblos Shell
472,一角竜の背甲,Monoblos Spine
473,モノブロスハート,Monoblos Heart
474,白銀の角,W.Monoblos Horn
475,白一角竜の甲殻,W.Monoblos Shell
476,白一角竜の背甲,W.Monoblos Spine
477,キリンの雷角,Kirin Horn
478,キリンの皮,Kirin Hide
479,キリンの上皮,Kirin Hide+
480,キリンのたてがみ,Kirin Mane
481,キリンの雷尾,Kirin Thndr Tail
482,キリンの蒼角,Kirin Azure Horn
483,老山龍の大爪,Lao-Shan Claw
484,老山龍の角,Lao-Shan Horn
485,老山龍の鱗,Lao-Shan Scale
486,老山龍の紅玉,Lao-Shan Ruby
487,老山龍の甲殻,Lao-Shan Shell
488,老山龍の堅殻,Lao-Shan Carapace
489,老山龍の蒼角,A.Lao-Shan Horn
490,老山龍の蒼甲殻,A.Lao-Shan Shell
491,黒龍の角,Fatalis Horn
492,黒龍の鱗,Fatalis Scale
493,黒龍の甲殻,Fatalis Shell
494,黒龍の眼,Fatalis Eye
495,黒龍の翼膜,Fatalis Webbing
496,黒龍の紅角,C.Fatalis Horn
497,黒龍の紅鱗,C.Fatalis Scale
498,黒龍の紅殻,C.Fatalis Shell
499,黒龍の魔眼,Fatalis Evil Eye
500,黒龍の紅翼,C.Fatalis Wing
501,祖龍の白鱗,W.Fatalis Scale
502,祖龍の堅殻,W.Fatalis Shell
503,祖龍の翼膜,W.Fatalis Webbing
504,祖龍の角,W.Fatalis Horn
505,ベルキュロスの書,Berukyurosu Info
506,パリアプリアの書,Pariapuria Info
507,とがった爪,Sharp Claw
508,雪獅子の牙,Blangonga Fang
509,雪獅子の鋭牙,Blangonga Fang+
510,雪獅子の毛,Blangonga Pelt
511,雪獅子の剛毛,Blangonga Pelt+
512,雪獅子の髭,Blangonga Whisker
513,雪獅子の尻尾,Blangonga Tail
514,桃毛獣の毛,Congalala Pelt
515,極彩色の毛,Vibrant Pelt
516,桃毛獣の爪,Congalala Claw
517,桃毛獣の牙,Congalala Fang
518,桃毛獣の剛毛,Congalala Pelt+
519,桃毛獣の尖爪,Congalala Claw+
520,（ダミー）,(dummy)
521,金獅子の尖角,Rajang Horn
522,金獅子の鋭牙,Rajang Fang
523,金獅子の黒毛,Black Rajang Pelt
524,金獅子の尖爪,Rajang Claw
525,金獅子の尻尾,Rajang Tail
526,黄金の毛,Gold Rajang Pelt
527,ザザミソ,Carapaceon Brains
528,竜頭殻,Wyvern Scalp
529,盾蟹の小殻,Sm Hermitaur Shl
530,盾蟹の甲殻,Hermitaur Shell
531,盾蟹の爪,Hermitaur Claw
532,盾蟹の堅殻,Hermitaur Carpace
533,盾蟹の尖爪,Hermitaur Claw+
534,（ダミー）,(dummy)
535,鎌蟹の小殻,Sm Ceanataur Shl
536,鎌蟹の甲殻,Ceanataur Shell
537,鎌蟹の堅殻,Ceanataur Carpace
538,鎌蟹の脚,Ceanataur Leg
539,鎌蟹の鋏,Ceanataur Pincer
540,鎌蟹の爪,Ceanataur Claw
541,鎌蟹の尖爪,Ceanataur Claw+
542,（ダミー）,(dummy)
543,砦蟹の甲殻,Gaoren Shell
544,砦蟹の背甲,Gaoren Spine
545,砦蟹の鋏,Gaoren Pincer
546,砦蟹の尖爪,Gaoren Claw
547,（ダミー）,(dummy)
548,鋼龍の甲殻,Daora Shell
549,鋼龍の堅殻,Daora Carapace
550,鋼の龍鱗,Daora Scale
551,鋼龍の翼膜,Daora Webbing
552,鋼龍の角,Daora Horn
553,鋼龍の尻尾,Daora Tail
554,鋼龍の爪,Daora Claw
555,鋼龍の尖爪,Daora Claw+
556,鋼龍の宝玉,Daora Jewel
557,錆びた甲殻,R.Daora Shell
558,朽ちた龍翼,R.Daora Webbing
559,錆びた龍翼,R.Daora Webbing+
560,霞龍の皮,Chameleos Hide
561,霞龍の上皮,Chameleos Hide+
562,霞龍の角,Chameleos Horn
563,霞龍の尖角,Chameleos Horn+
564,霞龍の爪,Chameleos Claw
565,霞龍の翼膜,Chameleos Webbing
566,霞龍の尻尾,Chameleos Tail
567,霞龍の宝玉,Chameleos Jewel
568,（ダミー）,(dummy)
569,炎の龍鱗,Fire Dragon Scale
570,炎龍の爪,Fire Dragon Claw
571,炎龍の塵粉,Fire Dragon Powder
572,炎龍の宝玉,Fire Dragon Jewel
573,古龍の血,Elder Dragon Blood
574,獄炎の龍鱗,Fire Dragon Scale+
575,炎妃龍の甲殻,Lunastra Shell
576,炎妃龍のたてがみ,Lunastra Mane
577,炎妃龍の翼膜,Lunastra Webbing
578,炎妃龍の尻尾,Lunastra Tail
579,炎妃龍の角,Lunastra Horn
580,（ダミー）,(dummy)
581,炎王龍の甲殻,Teostra Shell
582,炎王龍の堅殻,Teostra Carapace
583,炎王龍のたてがみ,Teostra Mane
584,炎王龍の翼膜,Teostra Webbing
585,炎王龍の尻尾,Teostra Tail
586,炎王龍の角,Teostra Horn
587,炎王龍の尖角,Teostra Horn+
588,浮岳龍のヒレ,Yama Fin
589,浮岳龍の皮,Yama Hide
590,浮岳龍の体液,Yama Fluid
591,龍苔,Dragonwood
592,龍木,Dragonmoss
593,（ダミー）,(dummy)
594,蛇竜の皮,Remobra Skin
595,蛇竜の上皮,Remobra Skin+
596,縞模様の皮,Striped Skin
597,蛇竜の頭,Remobra Skull
598,黒狼鳥の鱗,Garuga Scale
599,黒狼鳥の甲殻,Garuga Shell
600,黒狼鳥の耳,Garuga Ear
601,尖ったクチバシ,Sharpened Beak
602,黒狼鳥の翼,Garuga Wing
603,黒狼鳥の尻尾,Garuga Tail
604,黒狼鳥のたてがみ,Garuga Mane
605,落し物の傘,Lost Umbrella
606,村長の古い剣Ｆ,Chief's Sword F
607,石像の拳,Stone Fist
608,折れた撃龍槍,Broken Dragonator
609,豪腕の鎖Ｆ,Titan Chain F
610,おまけ報酬,Extra Pay
611,さびた塊,Ruststone
612,さびた板状の塊,Flat Ruststone
613,さびた大きな塊,Large Ruststone
614,さびた小さな塊,Small Ruststone
615,さびた棒状の塊,Ruststone Rod
616,太古の塊,Ancient Stone
617,太古の板状の塊,AncientFlatstone
618,太古の大きな塊,Lg Ancient Stone
619,太古の小さな塊,Sm Ancient Stone
620,太古の棒状の塊,Ancient StoneRod
621,収納上手・技の書,Storage Guide
622,収納上手・力の書,Storage Guide+
623,改築上手・匠の技,House Expansion 1
624,改築上手・銭の技,House Expansion 2
625,獣人種の書,Lynians Info
626,チャチャブーの書,Shakalaka Info
627,甲虫種の書,Neopteron Info
628,大雷光虫の書,Grt.Thndrbug Info
629,草食種の書,Herbivore Info
630,鳥竜種の書,Bird Wyvern Info
631,イャンガルルガの書,Yian Garuga Info
632,飛竜種の書【上巻】,F.Wyvern Info 1
633,飛竜種の書【下巻】,F.Wyvern Info 2
634,リオレウスの書,Rathalos Info
635,モノブロスの書,Monoblos Info
636,魚竜種の書,Pisc.Wyvern Info
637,甲殻種の書【上巻】,Carapaceon Info 1
638,甲殻種の書【下巻】,Carapaceon Info 2
639,シェンガオレンの書,Shen Gaoren Info
640,牙獣種の書,Fanged Beast Info
641,ドドブランゴの書,Blangonga Info
642,ラージャンの書,Rajang Info
643,キリンの書,Kirin Info
644,クシャルダオラの書,Kushala Info
645,オオナズチの書,Chameleos Info
646,ナナ・テスカトリの書,Lunastra Info
647,テオ・テスカトルの書,Teostra Info
648,ラオシャンロンの書,Lao-Shan Info
649,ヤマツカミの書,Yamatsukami Info
650,ミラボレアスの書,Fatalis Info
651,アクラ・ヴァシムの書,Akura Vashimu Info
652,（ダミー）,(dummy)
653,（ダミー）,(dummy)
654,（ダミー）,(dummy)
655,銀のたまご,Silver Egg
656,金のたまご,Gold Egg
657,地図,Map
658,応急薬,First-Aid Med
659,携帯食料,Ration
660,携帯肉焼きセット,Portable Spit
661,携帯砥石,Mini-Whetstone
662,携帯シビレ罠,EZ Shock Trap
663,支給専用閃光玉,EZ Flash Bomb
664,支給専用秘薬,EZ Max Potion
665,支給専用落とし穴,EZ Pitfall Trap
666,支給用大タル爆弾,EZ Barrel Bomb L
667,バリスタの弾,Ballista Ammo
668,大砲の弾,Cannon Ammo
669,ワイバーン,Wyvern
670,飛竜の卵,Wyvern Egg
671,草食竜の卵,Herbivore Egg
672,肉食竜の卵,Carnivore Egg
673,灰水晶の原石,Sootstone Ore
674,白水晶の原石,Quartz Ore
675,火薬岩,Powderstone
676,フルフルベビー,Khezu Whelp
677,フルベビアイス,Khezu Ice Cream
678,ギルドフラッグ,Guild Flag
679,街の残飯,City Remnants
680,奇天烈フード,Bizarre Food
681,巨龍フード,Dragon Food
682,強龍フード,Power Food
683,龍フード,Monster Food
684,龍フード・極み,EX Dragon Food
685,紅い龍フード,Red Dragon Food
686,翠の龍フード,Green Dragon Food
687,蒼い龍フード,Blue Dragon Food
688,弾撃笛,Shot Flute
689,突撃笛,Assault Flute
690,尾撃笛,Tail Flute
691,必撃笛,Deadly Flute
692,特撃笛,Special Flute
693,怒り笛,Rage Flute
694,逆鱗笛,Wrath Flute
695,撃龍槍の鍵,Dragonator Key
696,闘技会チケット,Competition Ticket
697,（ダミー）,(dummy)
698,睡眠けむり玉,Sleep Smoke Ball
699,鎮静玉,Sedation Ball
700,回復玉,Recovery Ball
701,魂を宿す唄,Song of the Soul
702,精霊へ歌う唄,Song of the Spirit
703,生命に捧ぐ唄,Song for Life
704,始まりの唄,Song of Origin
705,狩猟笛の楽譜,HH Info
706,古の狩猟笛の楽譜,Ancient HH Info
707,シロオビコイン,White Belt Coin
708,クロオビコイン,Black Belt Coin
709,タツジンコイン,Expert Coin
710,鳥竜のコイン,Bird Wyvern Coin
711,飛竜のコイン,Flying Wyvern Coin
712,魚竜のコイン,Piscine Coin
713,牙獣のコイン,Fanged Beast Coin
714,甲殻のコイン,Carapaceon Coin
715,古龍のコイン,Elder Dragon Coin
716,永遠のコイン,Eternal Coin
717,豪華なコイン,Luxury Coin
718,堅実なコイン,Solid Coin
719,ギルドコイン,Guild Coin
720,秘境へのコンパス,Mysterious Compass
721,秘境への地図,Mysterious Map
722,秘境への５つ道具,Mysterious Tools
723,秘境セット,Mysterious Set
724,終焉の書,Demise Book
725,伝説の書,Legendary Book
726,古龍の書,Elder Dragon Book
