index,source,target
58,"‾C05≪よろず焼きセット≫‾C00で
魚を焼くことで入手可能。","Obtained by cooking fish 
with a ‾C05Universal BBQ Set‾C00."
59,"‾C05≪よろず焼きセット≫‾C00で
魚を焼くことで入手可能。","Obtained by cooking fish 
with a ‾C05Universal BBQ Set‾C00."
60,"‾C05≪よろず焼きセット≫‾C00で
魚を焼くことで入手可能。","Obtained by cooking fish 
with a ‾C05Universal BBQ Set‾C00."
61,"‾C05≪よろず焼きセット≫‾C00で
魚を焼くことで入手可能。","Obtained by cooking fish 
with a ‾C05Universal BBQ Set‾C00."
62,"‾C05≪よろず焼きセット≫‾C00で
魚を焼くことで入手可能。","Obtained by cooking fish 
with a ‾C05Universal BBQ Set‾C00."
63,dummy,
64,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
65,"クエストの‾C05≪支給品≫‾C00
‾C02持ち帰り不可。","Obtained in ‾C05Quest Supplies 
‾C02cannot be kept after 
a quest‾C00."
66,"クエストの‾C05≪支給品≫‾C00
‾C02持ち帰り不可。","Obtained in ‾C05Quest Supplies 
‾C02cannot be kept after 
a quest‾C00."
67,"クエストの‾C05≪支給品≫‾C00
‾C02持ち帰り不可。","Obtained in ‾C05Quest Supplies 
‾C02cannot be kept after 
a quest‾C00."
68,"クエストの‾C05≪支給品≫‾C00
‾C02持ち帰り不可。","Obtained in ‾C05Quest Supplies 
‾C02cannot be kept after 
a quest‾C00."
69,"クエストの‾C05≪支給品≫‾C00
‾C02持ち帰り不可。","Obtained in ‾C05Quest Supplies 
‾C02cannot be kept after 
a quest‾C00."
70,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
71,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
72,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
73,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
74,"‾C05≪マイガーデン≫‾C00や
‾C05≪密林≫≪砂漠≫‾C00で
‾C05≪採取≫‾C00することで入手可能。","Obtained from ‾C05My Garden ‾C00or
Gathering: ‾C05Jungle
‾C00and ‾C05Desert‾C00."
75,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
76,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
77,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
78,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
79,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
80,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
81,"‾C05≪密林≫≪沼地≫‾C00で
‾C05≪採取≫‾C00
することで入手可能。","Gathering: ‾C05Jungle ‾C00and 
‾C05Swamp‾C00."
82,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
83,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
84,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
85,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
86,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
87,dummy,
88,"‾C05≪沼地≫‾C00での‾C05≪採取≫‾C00や
‾C05≪Ｎポイント交換≫‾C00
から入手可能。","Gathering: ‾C05Swamp 
‾C00Trading: ‾C05Npoints‾C00."
89,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
90,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
91,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
92,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
93,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
94,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
95,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
96,"‾C05≪マイガーデン≫‾C00で
入手可能。",Obtain from ‾C05My Garden‾C00.
97,"クエストの‾C05≪支給品≫‾C00
‾C02持ち帰り不可。","Obtained in ‾C05Quest Supplies 
‾C02cannot be kept after 
a quest‾C00."
98,dummy,
99,"‾C05≪火山≫‾C00での‾C05≪採取≫‾C00や
‾C05≪調合屋≫‾C00から入手可能。","Gathering: ‾C05Volcano ‾C00or
Purchase from ‾C05Combiner‾C00."
100,"‾C05≪マイガーデン≫‾C00や
‾C05≪密林≫‾C00で
‾C05≪採取≫‾C00することで入手可能。","Obtain from ‾C05My Garden ‾C00or 
Gathering: ‾C05Jungle‾C00."
101,"‾C05≪樹海≫≪高地≫‾C00で
‾C05≪採取≫‾C00
することで入手可能。","Gathering: ‾C05Great Forest ‾C00or 
‾C05Highlands‾C00."
102,dummy,
103,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
104,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
105,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
106,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
107,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
108,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
109,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
110,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
111,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
112,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
113,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
114,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
115,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
116,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
117,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
118,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
119,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
120,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
121,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
122,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
123,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
124,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
125,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
126,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
127,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
128,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
129,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
130,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
131,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
132,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
133,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
134,dummy,
135,dummy,
136,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
137,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
138,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
139,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
140,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
141,dummy,
142,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
143,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
144,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
145,"‾C05≪密林≫≪砂漠≫‾C00で
‾C05≪採取≫‾C00
することで入手可能。","Gathering: ‾C05Jungle ‾C00or 
‾C05Desert‾C00."
146,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
147,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
148,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
149,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
150,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
151,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
152,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
153,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
154,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
155,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
156,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
157,"‾C05≪森丘≫‾C00の山菜ジジィと
‾C05≪アイテム交換≫‾C00で入手可能。","Trading: ‾C05Forest & Hills 
‾C00Veggie Elder. Or
Trading: ‾C05Item Exchange‾C00."
158,"‾C05≪総合ショップ≫‾C00
から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
159,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
160,"‾C05≪森丘≫‾C00の山菜ジジィと
‾C05≪アイテム交換≫‾C00で入手可能。","Trading: ‾C05Forest & Hills 
‾C00Veggie Elder. Or
Trading: ‾C05Item Exchange‾C00."
161,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
162,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
163,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
164,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
165,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
166,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
167,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
168,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
169,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
170,dummy,
171,dummy,
172,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
173,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
174,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
175,"‾C05≪総合ショップ≫
‾C00から入手可能。","Available for purchase 
from the ‾C05General Store‾C00."
176,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
177,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
178,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
179,"‾C05≪調合≫
‾C00することで入手可能。",Obtained from ‾C05Combining‾C00.
180,"‾C05≪マイガーデン≫‾C00や‾C05≪密林≫‾C00
での‾C05≪採取≫‾C00や‾C05≪フェスタ≫‾C00の
‾C05≪調合屋≫‾C00から入手可能。","Obtain from ‾C05My Garden ‾C00or
Gathering: ‾C05Jungle 
Or from‾C05Combo Fiesta‾C00."
181,"昼の‾C05≪密林≫≪雪山≫‾C00で
‾C05≪採取≫‾C00
することで入手可能。","Gathering [Day]: ‾C05Jungle ‾C00or 
‾C05Snowy Mountains‾C00."
182,"夜の‾C05≪密林≫≪雪山≫‾C00で
‾C05≪採取≫‾C00
することで入手可能。","Gathering [Night]: ‾C05Jungle ‾C00or 
‾C05Snowy Mountains‾C00."
183,"‾C05≪樹海≫≪塔≫‾C00で
‾C05≪採取≫‾C00
することで入手可能。","Gathering: ‾C05Great Forest ‾C00or 
‾C05Tower‾C00."
184,"‾C05≪沼地≫‾C00での‾C05≪採取≫‾C00や
‾C05≪調合屋≫‾C00から入手可能。","Purchase from the 
‾C05Combiner ‾C00or
Gathering: ‾C05Swamp‾C00."
185,"‾C05≪火山≫‾C00での‾C05≪採取≫‾C00や
‾C05≪調合屋≫‾C00から入手可能。","Gathering: ‾C05Volcano ‾C00or
Purchase from ‾C05Combiner‾C00."
186,"‾C05≪密林≫‾C00での‾C05≪採取≫‾C00や
‾C05≪フェスタ≫‾C00の‾C05≪調合屋≫‾C00
から入手可能。","Gathering: ‾C05Jungle 
‾C00Or from ‾C05Combo Fiesta‾C00."
187,"‾C05≪沼地≫≪雪山≫‾C00で
‾C05≪採取≫‾C00
することで入手可能。","Gathering: ‾C05Swamp ‾C00or 
‾C05Snowy Mountains‾C00."
188,"‾C05≪密林≫‾C00での‾C05≪採取≫‾C00や
‾C05≪調合屋≫‾C00から入手可能。","Purchase from the 
‾C05Combiner ‾C00or
Gathering: ‾C05Jungle‾C00."
189,"‾C05≪沼地≫‾C00での‾C05≪採取≫‾C00や
‾C05≪調合屋≫‾C00から入手可能。","Purchase from the 
‾C05Combiner ‾C00or
Gathering: ‾C05Swamp‾C00."
190,"‾C05≪マイガーデン≫‾C00や
‾C05≪砂漠≫‾C00で‾C05≪採取≫‾C00
することで入手可能。","Obtain from ‾C05My Garden ‾C00or 
Gathering: ‾C05Desert‾C00."
191,"‾C05≪精算アイテム≫
‾C02持ち帰り不可。","‾C05Account Item 
‾C02Cannot be brought 
back from quests‾C00."
192,"‾C05≪砂漠≫‾C00での‾C05≪採取≫‾C00や
‾C05≪調合屋≫‾C00から入手可能。","Purchase from the 
‾C05Combiner ‾C00or
Gathering: ‾C05Desert‾C00."
193,"‾C05≪精算アイテム≫
‾C02持ち帰り不可。","‾C05Account Item 
‾C02Cannot be brought 
back from quests‾C00."
194,"‾C05≪精算アイテム≫
‾C02持ち帰り不可。","‾C05Account Item 
‾C02Cannot be brought 
back from quests‾C00."
195,"‾C05≪精算アイテム≫
‾C02持ち帰り不可。","‾C05Account Item 
‾C02Cannot be brought 
back from quests‾C00."
196,"‾C05≪マイガーデン≫‾C00や
‾C05≪密林≫‾C00で
‾C05≪採取≫‾C00することで入手可能。","Obtain from ‾C05My Garden ‾C00or 
Gathering: ‾C05Jungle‾C00."
197,"‾C05≪密林≫‾C00での‾C05≪採取≫‾C00や
‾C05≪フェスタ≫‾C00の‾C05≪調合屋≫‾C00
から入手可能。","Gathering: ‾C05Jungle 
‾C00Or from ‾C05Combo Fiesta‾C00."
198,"‾C05≪沼地≫‾C00での‾C05≪採取≫‾C00や
‾C05≪フェスタ≫‾C00の‾C05≪調合屋≫‾C00
から入手可能。","Gathering: ‾C05Swamp
‾C00Or from ‾C05Combo Fiesta‾C00."
199,"‾C05≪沼地≫‾C00での‾C05≪採取≫‾C00や
‾C05≪フェスタ≫‾C00の‾C05≪調合屋≫‾C00
から入手可能。","Gathering: ‾C05Swamp
‾C00Or from ‾C05Combo Fiesta‾C00."
200,"‾C05≪密林≫≪樹海≫‾C00で
‾C05≪採取≫‾C00
することで入手可能。","Gathering: ‾C05Jungle ‾C00or 
‾C05Great Forest‾C00."
201,"‾C05≪火山≫‾C00での‾C05≪採取≫‾C00や
‾C05≪フェスタ≫‾C00の‾C05≪調合屋≫‾C00
から入手可能。","Gathering: ‾C05Volcano
‾C00Or from ‾C05Combo Fiesta‾C00."
202,"‾C05≪精算アイテム≫
‾C02持ち帰り不可。","‾C05Account Item 
‾C02Cannot be brought 
back from quests‾C00."
203,"夜の‾C05≪沼地≫‾C00で
‾C05≪採取≫‾C00
することで入手可能。",Gathering [Night]: ‾C05Swamp‾C00.
204,"‾C05≪雪山≫‾C00での‾C05≪採取≫‾C00や
‾C05≪ＨＲ3以上≫‾C00の
‾C05≪Ｎポイント交換≫‾C00から入手可能。","Gathering: ‾C05Snowy Mountains 
‾C00or 
Trading [HR3+]: ‾C05Npoints‾C00."
205,"‾C05≪密林≫≪森丘≫‾C00で
‾C05≪採取≫‾C00
することで入手可能。","Gathering: ‾C05Great Forest ‾C00or 
‾C05Forest & Hills‾C00."
206,"‾C05≪火山≫≪砂漠≫‾C00で
‾C05≪採取≫‾C00
することで入手可能。","Gathering: ‾C05Volcano ‾C00or 
‾C05Desert‾C00."
207,"‾C05≪火山≫≪雪山≫‾C00で
‾C05≪採取≫‾C00
することで入手可能。","Gathering: ‾C05Volcano ‾C00or 
‾C05Snowy Mountains‾C00."
208,"‾C05≪火山≫≪塔≫‾C00で
‾C05≪採取≫‾C00
することで入手可能。","Gathering: ‾C05Volcano ‾C00or 
‾C05Tower‾C00."
209,"‾C05≪密林≫‾C00での‾C05≪採取≫‾C00や
‾C05≪調合屋≫‾C00から入手可能。","Purchase from the 
‾C05Combiner ‾C00or
Gathering: ‾C05Jungle‾C00."
210,"‾C05≪火山≫‾C00での‾C05≪採取≫‾C00や
‾C05≪調合屋≫‾C00から入手可能。","Gathering: ‾C05Volcano ‾C00or
Purchase from ‾C05Combiner‾C00."
211,"‾C05≪塔≫‾C00での‾C05≪採取≫‾C00や
‾C05≪調合屋≫‾C00から入手可能。","Purchase from the 
‾C05Combiner ‾C00or
Gathering: ‾C05Tower‾C00."
212,"‾C05≪密林≫≪潮島≫‾C00で
‾C05≪採取≫‾C00
することで入手可能。","Gathering: ‾C05Jungle ‾C00or 
‾C05Tidal Island‾C00."
213,"昼の‾C05≪密林≫≪潮島≫‾C00での
‾C05≪採取≫‾C00や
‾C05≪Ｎポイント交換≫‾C00から入手可能。","Trading: ‾C05Npoints ‾C00or
‾C00Gathering [Day]: ‾C05Jungle 
‾C00and ‾C05Tidal Island‾C00."
214,"昼の‾C05≪密林≫≪潮島≫‾C00での
‾C05≪採掘≫‾C00や
‾C05≪Ｎポイント交換≫‾C00から入手可能。","Trading: ‾C05Npoints ‾C00or
‾C00Mining [Day]: ‾C05Jungle 
‾C00and ‾C05Tidal Island‾C00."
215,"‾C05≪マイガーデン≫‾C00や
‾C05≪密林≫≪樹海≫‾C00で
‾C05≪採掘≫‾C00することで入手可能。","Obtain from ‾C05My Garden ‾C00or 
Mining: ‾C05Jungle ‾C00or
‾C05Great Forest‾C00."
216,"‾C05≪マイガーデン≫‾C00や
‾C05≪密林≫‾C00での‾C05≪採掘≫‾C00や
‾C05≪Ｎポイント交換≫‾C00から入手可能。","Obtain from ‾C05My Garden ‾C00 
‾C00Mining: ‾C05Jungle 
‾C00Trading: ‾C05Npoints‾C00."
217,"‾C05≪マイガーデン≫‾C00や
‾C05≪密林≫‾C00での‾C05≪採掘≫‾C00や
‾C05≪Ｎポイント交換≫‾C00から入手可能。","Obtain from ‾C05My Garden ‾C00 
‾C00Mining: ‾C05Jungle 
‾C00Trading: ‾C05Npoints‾C00."
218,"‾C05≪マイガーデン≫‾C00や
‾C05≪密林≫‾C00での‾C05≪採掘≫‾C00や
‾C05≪Ｎポイント交換≫‾C00から入手可能。","Obtain from ‾C05My Garden ‾C00 
‾C00Mining: ‾C05Jungle 
‾C00Trading: ‾C05Npoints‾C00."
