index,source,target
243,バルラガルを20頭狩猟。,
244,バルラガルを50頭狩猟。,
245,ゼルレウスを20頭討伐。,
246,ゼルレウスを50頭討伐。,
247,"極征クエストで
黒ミラボレアスを30体討伐。",
248,メラギナスを20頭討伐。,
249,メラギナスを50頭討伐。,
250,フォロクルルを50頭狩猟。,
251,ディオレックスを50頭討伐。,
252,"極征クエストで
紅ミラボレアスを30体討伐。",
253,"穿龍棍の秘伝書が
≪HR7≫になった証。",
254,"「花畑」でのクエストを
100回クリア！",
255,フォロクルルを20頭狩猟。,
256,ディオレックスを20頭討伐。,
257,ガルバダオラを20体討伐。,
258,ガルバダオラを50体討伐。,
259,イナガミを20体討伐。,
260,イナガミを50体討伐。,
261,"至天クエストで
ディスフィロアを討伐。",
262,"至天クエストで
ディスフィロアを50体討伐。",
263,"至天クエストで
ＵＮＫＮＯＷＮを討伐。",
264,"至天クエストで
ＵＮＫＮＯＷＮを50頭討伐。",
265,ポボルバルムを20頭討伐。,
266,ポボルバルムを50頭討伐。,
267,ドゥレムディラを討伐。,
268,ドゥレムディラを50体討伐。,
269,ヴァルサブロスを20頭討伐。,
270,ヴァルサブロスを50頭討伐。,
271,グレアドモスを20頭討伐。,
272,グレアドモスを50頭討伐。,
273,ハルドメルグを20体討伐。,
274,ハルドメルグを50体討伐。,
275,ガスラバズラを20頭狩猟。,
276,ガスラバズラを50頭狩猟。,
277,ジンオウガを20頭狩猟。,
278,ジンオウガを50頭狩猟。,
279,"「白湖」でのクエストを
100回クリア！",
280,ヤマクライを20体討伐。,
281,ヤマクライを50体討伐。,
282,ドゥレムディラ（第二区）を討伐。,
283,ドゥレムディラ（第二区）を50体討伐。,
284,イビルジョーを20頭狩猟。,
285,イビルジョーを50頭狩猟。,
286,ブラキディオスを20頭狩猟。,
287,ブラキディオスを50頭狩猟。,
288,トリドクレスを20頭狩猟。,
289,トリドクレスを50頭狩猟。,
290,ベリオロスを20頭狩猟。,
291,ベリオロスを50頭狩猟。,
292,"餓え喰らうイビルジョーや
極み喰らうイビルジョーを迅速に討伐！",
293,渇喰パリアプリアを迅速に討伐！,
294,"ラヴィエンテ猛狂期か猛狂期【極】の
大討伐クエストで貢献度ポイントを
100万ポイント獲得！",
295,"Ｇ級進化武器【燦然】シリーズのうち、
１種類をLv100まで進化させる。",
296,"Ｇ級進化武器【絢爛】シリーズのうち、
１種類をLv100まで進化させる。",
297,"Ｇ級進化武器【煌然】シリーズのうち、
１種類をLv100まで進化させる。",
298,"Ｇ級進化武器【玲瓏】シリーズのうち、
１種類をLv100まで進化させる。",
299,極み喰らうイビルジョーを2頭討伐！,
300,トア・テスカトラを20体討伐。,
301,トア・テスカトラを50体討伐。,
302,ウラガンキンを20頭狩猟。,
303,ウラガンキンを50頭狩猟。,
304,極み吼えるジンオウガを1頭討伐！,
305,グァンゾルムを20体討伐。,
306,グァンゾルムを50体討伐。,
307,ナルガクルガを20頭狩猟。,
308,ナルガクルガを50頭狩猟。,
309,"スラッシュアックスＦの秘伝書が
≪HR7≫になった証。",
310,妖し化ける？？？？？？を迅速に討伐！,
311,ヴォージャンを20頭討伐。,
312,ヴォージャンを50頭討伐。,
313,ジンオウガ亜種を20頭狩猟。,
314,ジンオウガ亜種を50頭狩猟。,
315,極み統べるグァンゾルムを1体討伐！,
316,"「彼岸島」でのクエストを
1回クリア！",
317,"「彼岸島」でのクエストを
5回クリア！",
318,"「彼岸島」でのクエストを
5回クリア！",
319,"「彼岸島」でのクエストを
10回クリア！",
320,"「彩の滝」でのクエストを
100回クリア！",
321,Hunted 20 Zenaserisu.,
322,Hunted 50 Zenaserisu.,
323,Hunted 20 Gore Magala.,
324,Hunted 50 Gore Magala.,
325,Slay Zenith ★4 Espinas.,
326,Slay Zenith ★4 Rathalos.,
327,Slay Zenith ★4 Daimyo Hermitaur.,
328,Slay Zenith ★4 Khezu.,
329,Slay Zenith ★4 Hypnoc.,
330,"猟団迎撃戦で迎撃ポイントを
30万ポイント獲得！",
331,Slay Zenith ★4 Blangonga.,
332,特別猟団部屋を初めて訪れる。,
333,Slay Zenith ★4 Akura Vashimu.,
334,Slay Zenith ★4 Tigrex.,
335,極み駆けるナルガクルガを1頭討伐！,
336,ケオアルボルを討伐。,
337,サガコラボクエストを1回クリア！,
338,サガコラボクエストを5回クリア！,
339,サガコラボクエストを10回クリア！,
340,Dummy for Clan 1,
341,Dummy for Clan 2,
342,Slay Zenith ★4 Hyujikiki.,
343,Slay Zenith ★4 Giaorugu.,
344,Slayed 20 Shagaru Magala.,
345,Slayed 50 Shagaru Magala.,
346,第１次チャチャブー討伐作戦をクリア！,
347,第２次チャチャブー討伐作戦をクリア！,
348,最終チャチャブー討伐作戦をクリア！,
349,エルゼリオンを20体討伐。,
350,エルゼリオンを50体討伐。,
351,狩煉道の白ミラボレアスを20体討伐。,
352,狩煉道の白ミラボレアスを50体討伐。,
353,Slay Zenith ★4 Midogaron.,
354,狩煉道にてステージ20をクリア！,
355,狩煉道にてステージ40をクリア！,
356,狩煉道にてステージ60をクリア！,
357,狩煉道にて累計500ステージクリア！,
358,狩煉道にて累計1000ステージクリア！,
359,狩煉道にて10000Gm以上所持。,
360,Slay Zenith ★4 Rukodiora.,
361,Slay Zenith ★4 Plesioth.,
362,アマツマガツチを20体討伐。,
363,アマツマガツチを50体討伐。,
364,Slay Zenith ★4 Inagami.,
365,極み灼き凍るエルゼリオンを1体討伐！,
366,"極征クエストで
シャンティエンLv9999を討伐！",
367,"極征クエストで
ディスフィロアLv9999を討伐！",
368,"極征クエストで
黒ミラボレアスLv9999を討伐！",
369,"極征クエストで
紅ミラボレアスLv9999を討伐！",
370,"極征クエストで
すべてのLv9999モンスターを討伐！",
371,"上級至天クエストで
ディスフィロアを討伐！",
372,"上級至天クエストで
ＵＮＫＮＯＷＮを討伐！",
373,祈歌を聴いてクエストを25回クリア！,
374,祈歌を聴いてクエストを50回クリア！,
375,祈歌を聴いてクエストを75回クリア！,
376,祈歌を聴いてクエストを100回クリア！,
377,薔薇の舞踏服・体験クエストをクリア！,
378,白銀の甲冑・体験クエストをクリア！,
379,狩煉道ポイントランキング表示用称号。,
380,狩煉道最高進度ランキング表示用称号。,
381,"岩石の竜討伐【ルーラー】を
クリア！",
382,"岩石の竜討伐【赤のセイバー】を
クリア！",
383,"岩石の竜討伐【黒のセイバー】を
クリア！",
384,"岩石の竜討伐【黒のライダー】を
クリア！",
385,Slay Zenith ★4 Toridcless.,
386,Slay Zenith ★4 Doragyurosu.,
387,極み傲るドゥレムディラを1体討伐！,
388,"狩煉道クエスト（ソロ）にて
ステージ20をクリア！",
389,"狩煉道クエスト（ソロ）にて
ステージ40をクリア！",
390,"狩煉道クエスト（ソロ）にて
ステージ100をクリア！",
391,サガコラボクエスト2を1回クリア！,
392,サガコラボクエスト2を10回クリア！,
393,Slay Zenith ★4 Gasurabazura.,
394,セルレギオスを20頭狩猟。,
395,セルレギオスを50頭狩猟。,
396,Slay Zenith ★4 Anorupatisu.,
397,"ウルキーパチンコでSランク達成。
(ゲームを試すでは不可)",
398,"ニャれんどうでSランク達成。
(ゲームを試すでは不可)",
399,"パニックハニーでSランク達成。
(ゲームを試すでは不可)",
400,"グークすくいでSランク達成。
(ゲームを試すでは不可)",
401,"どっかん！タルにゃげでSランク達成。
(ゲームを試すでは不可)",
402,とことこパートニャーでSランク達成。,
403,みんなでヴォルぱっくんでSランク達成。,
404,"全てのミニゲームでSランク達成。
(ゲームを試すでは不可)",
405,Slay Zenith ★4 Bogabadorumu.,
406,Slay Zenith ★4 Gravios.,
407,Slay Zenith ★4 Baruragaru.,
408,極み襲うボガバドルムを1頭討伐！,
409,"辿異進化武器【燦然】シリーズのうち、
1種類をLv100まで進化させる。",
410,"辿異進化武器【絢爛】シリーズのうち、
1種類をLv100まで進化させる。",
411,"辿異進化武器【煌然】シリーズのうち、
1種類をLv100まで進化させる。",
412,"辿異進化武器【玲瓏】シリーズのうち、
1種類をLv100まで進化させる。",
413,Cleared the PSO2 Quest!,
414,Obtained PSO2 Rare<NL>Quest Item!,
415,Reached GR999!,
416,"マグネットスパイクの秘伝書が
≪HR7≫になった証。",
417,マグネットスパイクを解放。,
418,ロックマン11コラボクエストをクリア！,
419,ロックマン11コラボクエストに失敗…,
420,Slay Zenith ★4 Taikun Zamuza.,
421,Slay Zenith ★4 Harudomerugu.,
422,極み耀くゼルレウスを1頭討伐！,
