index,source,target
259,ヒプノＵヘルム,Hypnoc U Helm
260,ヒプノＵキャップ,Hypnoc U Cap
261,ラヴァヘルム,Lava Helm
262,ラヴァキャップ,Lava Cap
263,ラヴァＳヘルム,Lava Helm S
264,ラヴァＳキャップ,Lava Cap S
265,ギアノスＵヘルム,Gia U Helm
266,ギアノスＵキャップ,Gia U Cap
267,しろねこ服マスク,White Cat Mask
268,くろねこ服マスク,Black Cat Mask
269,きんねこ服マスク,Gold Cat Mask
270,ゴシックピアス,Gothic Piercing
271,ゴシックＦピアス,Gothic F Piercing
272,ベイルイヤリング,Beil Earrings
273,コムラドヘルム【猩】,Comrade Helm 【猩】
274,ジストレルヘッド,Jisutoreru Head
275,デュオヘルム,Duo Helm
276,スマートヘッド,Smart Head
277,ストレングスヘッド,Strength Head
278,ブートアップヘッド,Boot Up Head
279,ユウェネスヘッド,Yuenesu Head
280,欠番,Missing No.
281,欠番,Missing No.
282,エアリアルヘッド,Aerial Head
283,ジストヘッド,Giste Head
284,欠番,Missing No.
285,エクストラヘッド,Extra Head
286,ウナペルトヘッド,Tenderfoot Hood
287,キューラーヘッド,Kyuura Head
288,欠番,Missing No.
289,欠番,Missing No.
290,ラフねこ服マスク,Rough Felyne Mask
291,レックスヘルム,Tigrex Helm
292,レックスキャップ,Tigrex Cap
293,レックスＳヘルム,Tigrex S Helm
294,レックスＳキャップ,Tigrex S Cap
295,パピメルテスタ,Butterfly Vertex
296,パピメルカブト,Butterfly Kabuto
297,パピメルＳテスタ,Butterfly S Vertex
298,パピメルＳカブト,Butterfly S Kabuto
299,チャチャブーフェイク,Shakalaka Mask
300,フェロウクレスト,Fellow Crest
301,常連のピアス,Regular's Piercing
302,猟団員の証【耐】,Clan Res Piercing
303,狩人のピアス【運搬】,Carthorse Piercing
304,狩人のピアス【釣師】,Fish Hook Piercing
305,猟団員の証【鉄壁】,Clan Rigid Piercing
306,メルホアＵフロール,Melahoa U Vizor
307,マカルパＵフード,Makluva U Hood
308,ビストロＵキャップ,Bistro U Cap
309,オウビートテスタ,King Beetle Vertex
310,オウビートカブト,King Beetle Kabuto
311,オウビートＳテスタ,King Beetle S Vertex
312,オウビートＳカブト,King Beetle S Kabuto
313,デスギアゲヒル,Death Stench Brain
314,デスギアゼレ,Death Stench Soul
315,デスギアＳゲヒル,Death Stench S Brain
316,デスギアＳゼレ,Death Stench S Soul
317,マフモフフード,Mafumofu Hood
318,マフモフＳフード,Mafumofu S Hood
319,アカムトサクパケ,Akantor Mask
320,アカムトサクイマキ,Akantor Fangs
321,クシャナＦアンク,Kushala F Glare
322,クシャナＦスーラ,Kushala F Snarl
323,カイザーＦクラウン,Kaiser F Crown
324,カイザーＦマスク,Kaiser F Mask
325,ミヅハ魁【烏帽子】,Ace Mizuha Cap
326,トヨタマ魁【烏帽子】,Ace Extravagant Cap
327,金剛・魁【兜】,Ace Indra Helm
328,不動・魁【兜】,Ace Steadfast Helm
329,夜叉・魁【御面】,Ace Guardian Mask
330,修羅・魁【御面】,Ace Carnage Mask
331,エンプレスＦセクター,Empress F Sector
332,エンプレスＦマスク,Empress F Mask
333,金色ノ添髪・魁,Ace Golden Hair Tie
334,黒子ノ面隠・魁,Ace Puppetmstr Mask
335,ガルルガＦヘルム,Garuga F Helm
336,ガルルガＦキャップ,Garuga F Cap
337,クシャナＦアンク,Kushala F Glare
338,クシャナＦスーラ,Kushala F Snarl
339,カイザーＦクラウン,Kaiser F Crown
340,カイザーＦマスク,Kaiser F Mask
341,ミヅハ魁【烏帽子】,Ace Mizuha Cap
342,トヨタマ魁【烏帽子】,Ace Extravagant Cap
343,金剛・魁【兜】,Ace Indra Helm
344,不動・魁【兜】,Ace Steadfast Helm
345,夜叉・魁【御面】,Ace Guardian Mask
346,修羅・魁【御面】,Ace Carnage Mask
347,エンプレスＦセクター,Empress F Sector
348,エンプレスＦマスク,Empress F Mask
349,金色ノ添髪・魁,Ace Golden Hair Tie
350,黒子ノ面隠・魁,Ace Puppetmstr Mask
351,ガルルガＦヘルム,Garuga F Helm
352,ガルルガＦキャップ,Garuga F Cap
353,ラヴァＵヘルム,Lavasioth U Helm
354,ラヴァＵキャップ,Lavasioth U Cap
355,ホワイトメタルピアス,White Metal Piercing
356,セレストピアス,Celeste Piercing
357,シエルイヤリング,Ciel Earrings
358,コムラダヘルム【赤】,Red Comrade Helm
359,コムラダヘルム【青】,Blue Comrade Helm
360,コムラダヘルム【緑】,Green Comrade Helm
361,コムラダヘルム【橙】,Orange Comrade Helm
362,ケルビフェイク,Kelbi Mask
363,サンタ帽,Santa Hat
364,セフティＳピアス,Safety S Piercing
365,セフティＵピアス,Safety U Piercing
366,セフティピアス,Safety Piercing
367,セフティＦピアス,Safety F Piercing
368,トリビュートピアス,Tribute Piercing
369,ダミー,護靈者王冠GS
370,ダミー,護靈者王冠GP
371,エスピナゲヒル,Espinas Brain
372,エスピナアゼレ,Espinas Soul
373,エスピナＦゲヒル,Espinas F Brain
374,エスピナＦアゼレ,Espinas F Soul
375,アスールヘッド,Azul Head
376,アスールウィッグ,Azul Wig
377,アメザリヘッド,Amezari Head
378,アメザリキャップ,Amezari Cap
379,プロミスヘッド【白】,Vow Headgear White
380,プロミスヘッド【青】,Vow Headgear Blue
381,プロミスヘッド【紫】,Vow Headgear Purple
382,プロミスヘッド【黄】,Vow Headgear Yellow
383,ブリスヘッド【白】,Bliss Helm White
384,ブリスヘッド【青】,Bliss Helm Blue
385,ブリスヘッド【紫】,Bliss Helm Purple
386,ブリスヘッド【黄】,Bliss Helm Yellow
387,ブリスＦヘッド【白】,Bliss Helm F White
388,ブリスＦヘッド【青】,Bliss Helm F Blue
389,ブリスＦヘッド【紫】,Bliss Helm F Purple
390,ブリスＦヘッド【黄】,Bliss Helm F Yellow
391,ロジウェアヘッド,Lodge Wear Head
392,エスピナスフェイク,Espinas Mask
393,ノワールヘッド,Noir Head
394,バトルキャップSP青,Battle Cap SP Blue
395,バトルキャップSP黄,Battle Cap SP Yellow
396,バトルキャップSP紫,Battle Cap SP Purple
397,レイアヘルムSP青,Rathian Helm SP Blue
398,レイアヘルムSP赤,Rathian Helm SP Red
399,レイアヘルムSP黒,Rathian Helm SP Black
400,フルフルヘルムSP青,Khezu Helm SP Blue
401,フルフルヘルムSP緑,Khezu Helm SP Green
402,フルフルヘルムSP黒,Khezu Helm SP Black
403,エスピナヘルムSP赤,Espinas Helm SP Red
404,エスピナヘルムSP青,Espinas Helm SP Blue
405,エスピナヘルムSP黄,Espinas Helm SP Yellow
406,エスピナキャップSP赤,Espinas Cap SP Red
407,エスピナキャップSP青,Espinas Cap SP Blue
408,エスピナキャップSP黄,Espinas Cap SP Yellow
409,ノワールピアス,Noir Piercing
410,ガーディヘルムSP白,Guardi Helm SP White
411,ガーディヘルムSP黒,Guardi Helm SP Black
412,ガーディヘルムSP紫,Guardi Helm SP Purple
413,ヒーラーグラスSP青,Healer Glasses SP Blue
414,ヒーラーグラスSP白,Healer Glasses SP White
415,ヒーラーグラスSP黄,Healer Glasses SP Yellow
416,マフモフフードSP赤,Mafumofu Hood SP Red
417,マフモフフードSP黄,Mafumofu Hood SP Yellow
418,マフモフフードSP紫,Mafumofu Hood SP Purple
419,バサルキャップSP赤,Basarios Cap SP Red
420,バサルキャップSP黒,Basarios Cap SP Black
421,バサルキャップSP黄,Basarios Cap SP Yellow
422,アプカルヘルム,Apkallu Helm
423,アプカルキャップ,Apkallu Cap
424,ゴスペルヘルム,Gospel Helm
425,ゴスペルキャップ,Gospel Cap
426,エスピナＵゲヒル,Espinas U Brain
427,エスピナＵアゼレ,Espinas U Soul
428,ブランゴヘルムSP黄,Blango Helm SP Yellow
429,ブランゴヘルムSP青,Blango Helm SP Blue
430,ブランゴヘルムSP黒,Blango Helm SP Black
431,金色ノ添髪SP白,Golden Tie SP White
432,金色ノ添髪SP紫,Golden Tie SP Purple
433,金色ノ添髪SP緑,Golden Tie SP Green
434,グラビドキャップSP緑,Gravios Cap SP Green
435,グラビドキャップSP紫,Gravios Cap SP Purple
436,グラビドキャップSP赤,Gravios Cap SP Red
437,フェロウビコーヌ,Fellow Bikoonu
438,祭のあとに【勝ち猫】,Fest Victor's Crown
439,祭のあとに【勝ち猫】,Fest Victor's Crown
440,祭のあとに【勝ち猫】,Fest Victor's Crown
441,祭のあとに【勝ち猫】,Fest Victor's Crown
442,祭のあとに【勝ち猫】,Fest Victor's Crown
443,祭のあとに【勝ち猫】,Fest Victor's Crown
444,アクラヘルム,Vashimu Helm
445,アクラヘルム黄,Vashimu Helm Ylw
446,アクラヘルム蒼,Vashimu Helm Green
447,アクラヘルム紅,Vashimu Helm Red
448,アクラキャップ,Vashimu Cap
449,アクラキャップ黄,Vashimu Cap Ylw
450,アクラキャップ蒼,Vashimu Cap Green
451,アクラキャップ紅,Vashimu Cap Red
452,アクラＦヘルム,Vashimu F Helm
453,アクラＦヘルム黄,Vashimu F Helm Ylw
454,アクラＦヘルム蒼,Vashimu F Helm Green
455,アクラＦヘルム紅,Vashimu F Helm Red
456,アクラＦキャップ,Vashimu F Cap
457,アクラＦキャップ黄,Vashimu F Cap Ylw
458,アクラＦキャップ蒼,Vashimu F Cap Green
459,アクラＦキャップ紅,Vashimu F Cap Red
460,エクエスヘルム,Eques Helm
461,エクエスキャップ,Eques Cap
462,エクエスヘルム改,Eques Helm 改
463,エクエスキャップ改,Eques Cap 改
464,エクエスＦヘルム,Eques F Helm
465,エクエスＦキャップ,Eques F Cap
466,星祭の面・夏【赤】,Hot Red Star Mask
467,星祭の面・夏【青】,Hot Blue Star Mask
468,星祭の面・夏【黒】,Hot Black Star Mask
469,星祭の面・夏【白】,Hot White Star Mask
470,七夕の面・夏【赤】,Hot Red Stellar Mask
471,七夕の面・夏【青】,Hot Blu Stellar Mask
472,七夕の面・夏【黒】,Hot Blk Stellar Mask
473,七夕の面・夏【白】,Hot Wht Stellar Mask
474,星祭の面・織【赤】,Cool Red Star Mask
475,星祭の面・織【青】,Cool Blue Star Mask
476,星祭の面・織【黒】,Cool Black Star Mask
477,星祭の面・織【白】,Cool White Star Mask
478,七夕の面・織【赤】,Cool Rd Stellar Mask
479,七夕の面・織【青】,Cool Bl Stellar Mask
480,七夕の面・織【黒】,Cool Bk Stellar Mask
481,七夕の面・織【白】,Cool Wt Stellar Mask
482,星祭の面・天【赤】,Sky Red Star Mask
483,星祭の面・天【青】,Sky Blue Star Mask
484,星祭の面・天【黒】,Sky Black Star Mask
485,星祭の面・天【白】,Sky White Star Mask
486,七夕の面・天【赤】,Sky Red Stellar Mask
487,七夕の面・天【青】,Sky Blu Stellar Mask
488,七夕の面・天【黒】,Sky Blk Stellar Mask
489,七夕の面・天【白】,Sky Wht Stellar Mask
490,ハイメタヘルムSP黒,Hi-Metal Helm SP Blk
491,ハイメタヘルムSP青,Hi-Metal Helm SP Blu
492,ハイメタヘルムSP黄,Hi-Metal Helm SP Ylw
493,Ｓ・ソルヘルムSP赤,S・Sol Helm SP Red
494,Ｓ・ソルヘルムSP紫,S・Sol Helm SP Purple
495,Ｓ・ソルヘルムSP黒,S・Sol Helm SP Black
496,ガルルガキャップSP白,Garuga Cap SP White
497,ガルルガキャップSP緑,Garuga Cap SP Green
498,ガルルガキャップSP赤,Garuga Cap SP Red
499,ルーキーヘルム【白】,Rookie Helm【White】
500,ルーキーヘルム【赤】,Rookie Helm【Red】
501,ルーキーヘルム【緑】,Rookie Helm【Green】
502,ヒプノＳヘルム,Hypnoc S Helm
503,ヒプノＳキャップ,Hypnoc S Cap
504,祭のあとに【勝ち猫】,Fest Victor's Crown
505,祭のあとに【勝ち猫】,Fest Victor's Crown
506,祭のあとに【勝ち猫】,Fest Victor's Crown
507,祭のあとに【勝ち猫】,Fest Victor's Crown
508,祭のあとに【勝ち猫】,Fest Victor's Crown
509,祭のあとに【勝ち猫】,Fest Victor's Crown
510,祭のあとに【勝ち猫】,Fest Victor's Crown
511,祭のあとに【勝ち猫】,Fest Victor's Crown
512,祭のあとに【勝ち猫】,Fest Victor's Crown
513,祭のあとに【勝ち猫】,Fest Victor's Crown
514,祭のあとに【勝ち猫】,Fest Victor's Crown
515,祭のあとに【勝ち猫】,Fest Victor's Crown
516,祭のあとに【勝ち猫】,Fest Victor's Crown
517,祭のあとに【勝ち猫】,Fest Victor's Crown
518,祭のあとに【勝ち猫】,Fest Victor's Crown
519,祭のあとに【勝ち猫】,Fest Victor's Crown
520,祭のあとに【勝ち猫】,Fest Victor's Crown
521,祭のあとに【勝ち猫】,Fest Victor's Crown
522,祭のあとに【勝ち猫】,Fest Victor's Crown
523,祭のあとに【勝ち猫】,Fest Victor's Crown
524,祭のあとに【勝ち猫】,Fest Victor's Crown
525,祭のあとに【勝ち猫】,Fest Victor's Crown
526,祭のあとに【勝ち猫】,Fest Victor's Crown
527,祭のあとに【勝ち猫】,Fest Victor's Crown
528,戯曲の面・夏【白毛】,Hot White Masque
529,戯曲の面・夏【茶虎】,Hot Brown Masque
530,戯曲の面・夏【黒毛】,Hot Black Masque
531,戯曲の面・夏【白虎】,Hot Pale Masque
532,戯曲の面・織【白毛】,Cool White Masque
533,戯曲の面・織【茶虎】,Cool Brown Masque
534,戯曲の面・織【黒毛】,Cool Black Masque
535,戯曲の面・織【白虎】,Cool Pale Masque
536,戯曲の面・天【白毛】,Sky White Masque
537,戯曲の面・天【茶虎】,Sky Brown Masque
538,戯曲の面・天【黒毛】,Sky Black Masque
539,戯曲の面・天【白虎】,Sky Pale Masque
540,アクラバレッタ,Vashimu Beretta
541,プロギアヘッド,Purogia Head
542,オラシオンヘッド,Oracion Head
543,レクイエムヘッド,Requiem Head
544,フェロウクレストＦ,Fellow Crest F
545,ケルビフェイクＦ,Kelbi Mask F
546,フェロウビコーヌＦ,Fellow Bikoonu F
547,アクラＵヘルム,Vashimu U Helm
548,アクラＵヘルム黄,Vashimu U Helm Yell
549,アクラＵヘルム蒼,Vashimu U Helm Green
550,アクラＵヘルム紅,Vashimu U Helm Red
551,アクラＵキャップ,Vashimu U Cap
552,アクラＵキャップ黄,Vashimu U Cap Yell
553,アクラＵキャップ蒼,Vashimu U Cap Green
554,アクラＵキャップ紅,Vashimu U Cap Red
555,メランヘッド,Melan Head
556,メランウィッグ,Melan Wig
557,ルージュピアス,Rouge Piercing
558,マギサヘッド・赤,Magisa Head・Red
559,マギサヘッド・黒,Magisa Head・Black
560,マギサヘッド・緑,Magisa Head・Green
561,マギサヘッド・白,Magisa Head・White
562,マギサヘッド・青,Magisa Head・Blue
563,ウィザーハット・赤,Wizard Hat・Red
564,ウィザーハット・黒,Wizard Hat・Black
565,ウィザーハット・緑,Wizard Hat・Green
566,ウィザーハット・白,Wizard Hat・White
567,ウィザーハット・青,Wizard Hat・Blue
568,マギサＦヘッド・赤,Magisa F Head・Red
569,マギサＦヘッド・黒,Magisa F Head・Black
570,マギサＦヘッド・緑,Magisa F Head・Green
571,マギサＦヘッド・白,Magisa F Head・White
572,マギサＦヘッド・青,Magisa F Head・Blue
573,ウィザーＦハット・赤,Wizard F Hat・Red
574,ウィザーＦハット・黒,Wizard F Hat・Black
575,ウィザーＦハット・緑,Wizard F Hat・Green
576,ウィザーＦハット・白,Wizard F Hat・White
577,ウィザーＦハット・青,Wizard F Hat・Blue
578,クロウリーヘッド・赤,Crowley Head・Red
579,クロウリーヘッド・黒,Crowley Head・Black
580,クロウリーヘッド・緑,Crowley Head・Green
581,クロウリーヘッド・白,Crowley Head・White
582,クロウリーヘッド・青,Crowley Head・Blue
583,ファウストハット・赤,Faust Hat・Red
584,ファウストハット・黒,Faust Hat・Black
585,ファウストハット・緑,Faust Hat・Green
586,ファウストハット・白,Faust Hat・White
587,ファウストハット・青,Faust Hat・Blue
588,クシャナアンクSP赤,Kushala Glare SP Red
589,クシャナアンクSP黄,Kushala Glare SP Yellow
590,クシャナアンクSP緑,Kushala Glare SP Green
591,クシャナスーラSP赤,Kushala Snarl SP Red
592,クシャナスーラSP黄,Kushala Snarl SP Yellow
593,クシャナスーラSP緑,Kushala Snarl SP Green
594,キリンホーンSP赤,Kirin Horn SP Red
595,キリンホーンSP紫,Kirin Horn SP Purple
596,キリンホーンSP黒,Kirin Horn SP Black
597,キリンコルノSP赤,Kirin Corno SP Red
598,キリンコルノSP紫,Kirin Corno SP Purple
599,キリンコルノSP黒,Kirin Corno SP Black
600,ストレガヘルム,Strega Helm
601,ストレガキャップ,Strega Cap
602,ストレガヘルム改,Strega Helm 改
603,ストレガキャップ改,Strega Cap 改
604,ストレガＦヘルム,Strega F Helm
605,ストレガＦキャップ,Strega F Cap
606,フルフルＬヘルム,Khezu L Helm
607,ガレオスＬヘルム,Cepha L Helm
608,ギザミＬヘルム,Ceanataur L Helm
609,レウスＬヘルム,Rathalos L Helm
610,マフモフＬフード,Mafumofu L Hood
