index,source,target
74,ギアノスメイル,Gia Mail
75,ギアノスレジスト,Gia Vest
76,バトルＵメイル,Battle U Mail
77,バトルＵレジスト,Battle U Vest
78,ランゴＵメイル,Vespoid U Mail
79,ランゴＵレジスト,Vespoid U Vest
80,タロスＵメイル,Hornetaur U Mail
81,タロスＵレジスト,Hornetaur U Vest
82,ハイメタＵメイル,High Metal U Mail
83,ハイメタＵレジスト,High Metal U Vest
84,ゲネポスＵメイル,Gen U Mail
85,ゲネポスＵレジスト,Gen U Vest
86,クックＵメイル,Kut-Ku U Mail
87,クックＵレジスト,Kut-Ku U Vest
88,イーオスＵメイル,Io U Mail
89,イーオスＵレジスト,Io U Vest
90,ゲリョスＵメイル,Gypceros U Mail
91,ゲリョスＵレジスト,Gypceros U Vest
92,ガレオスＵメイル,Cepha U Mail
93,ガレオスＵレジスト,Cepha U Vest
94,スティールＵメイル,Steel U Mail
95,リオハートメイル,Rath Heart Mail
96,リオハートレジスト,Rath Heart Vest
97,フルフルＵメイル,Khezu U Mail
98,フルフルＵレジスト,Khezu U Vest
99,リオソウルメイル,Rath Soul Mail
100,リオソウルレジスト,Rath Soul Vest
101,ガノスＵメイル,Plesioth U Mail
102,ガノスＵレジスト,Plesioth U Vest
103,バサルＵメイル,Basarios U Mail
104,バサルＵレジスト,Basarios U Vest
105,ディアブロＵメイル,Diablos U Mail
106,ディアブロＵレジスト,Diablos U Vest
107,モノデビルメイル,Monodevil Mail
108,モノデビルレジスト,Monodevil Vest
109,グラビドＵメイル,Gravios U Mail
110,グラビドＵレジスト,Gravios U Vest
111,忍の装束・空,忍の Shozoku・空
112,忍の装束・海,忍の Shozoku・海
113,ガーディアンＵスーツ,Guardian U Suit
114,ガーディアンＵベスト,Guardian U Vest
115,ヘルパーＵベスト,Helper U Vest
116,ヒーラーＵベスト,Healer U Vest
117,暁丸・皇【胴当て】,
118,曙丸・皇【胴当て】,
119,凛・皇【胸当て】,
120,艶・皇【胸当て】,
121,ミラバルカンハイド,ミラ Vulcan Hide
122,ミラバルカンスキン,ミラ Vulcan Skin
123,ゴールドルナメイル,ゴールド Lune Mail
124,ゴールドルナレジスト,ゴールド Lune Vest
125,シルバーソルメイル,Silver Sol Mail
126,シルバーソルレジスト,Silver Sol Vest
127,レザーライトＳメイル,Leather S Mail
128,チェーンＳメイル,Chainmail S Mail
129,ハンターＳメイル,Hunter's S Mail
130,ハンターＳレジスト,Hunter's S Vest
131,ボーンＳメイル,Bone S Mail
132,ボーンＳレジスト,Bone S Vest
133,ランポスＳメイル,Veloci S Mail
134,ランポスＳレジスト,Veloci S Vest
135,バトルＳメイル,Battle S Mail
136,バトルＳレジスト,Battle S Vest
137,ランゴＳメイル,Vespoid S Mail
138,ランゴＳレジスト,Vespoid S Vest
139,タロスＳメイル,Hornetaur S Mail
140,タロスＳレジスト,Hornetaur S Vest
141,ハイメタＳメイル,High Metal S Mail
142,ハイメタＳレジスト,High Metal S Vest
143,ゲネポスＳメイル,Gen S Mail
144,ゲネポスＳレジスト,Gen S Vest
145,クックＳメイル,Kut-Ku S Mail
146,クックＳレジスト,Kut-Ku S Vest
147,イーオスＳメイル,Io S Mail
148,イーオスＳレジスト,Io S Vest
149,ゲリョスＳメイル,Gypceros S Mail
150,ゲリョスＳレジスト,Gypceros S Vest
151,ガレオスＳメイル,Cepha S Mail
152,ガレオスＳレジスト,Cepha S Vest
153,スティールＳメイル,Steel S Mail
154,レイアＳメイル,Rathian S Mail
155,レイアＳレジスト,Rathian S Vest
156,フルフルＳメイル,Khezu S Mail
157,フルフルＳレジスト,Khezu S Vest
158,レウスＳメイル,Rathalos S Mail
159,レウスＳレジスト,Rathalos S Vest
160,ガノスＳメイル,Plesioth S Mail
161,ガノスＳレジスト,Plesioth S Vest
162,バサルＳメイル,Basarios S Mail
163,バサルＳレジスト,Basarios S Vest
164,ディアブロＳメイル,Diablos S Mail
165,ディアブロＳレジスト,Diablos S Vest
166,モノブロスＳメイル,Monoblos S Mail
167,モノブロスＳレジスト,Monoblos S Vest
168,グラビドＳメイル,Gravios S Mail
169,グラビドＳレジスト,Gravios S Vest
170,忍の装束・天,忍の Shozoku・Heaven
171,忍の装束・地,忍の Shozoku・Earth
172,ギルドガードスーツ紅,Guild Guard Suit Crimson
173,ギルドガードベスト紅,Guild Guard Vest Crimson
174,ギルドガードスーツ紅,Guild Guard Suit Crimson
175,ギルドガードベスト紅,Guild Guard Vest Crimson
176,暁丸・覇【胴当て】,
177,曙丸・覇【胴当て】,
178,凛・覇【胸当て】,
179,艶・覇【胸当て】,
180,ドラゴンＳハイド,Dragon S Hide
181,ドラゴンＳスキン,Dragon S Skin
182,ザザミメイル,Hermitaur Mail
183,ザザミレジスト,Hermitaur Vest
184,ザザミＵメイル,Hermitaur U Mail
185,ザザミＵレジスト,Hermitaur U Vest
186,ザザミＳメイル,Hermitaur S Mail
187,ザザミＳレジスト,Hermitaur S Vest
188,コンガメイル,Conga Mail
189,コンガレジスト,Conga Vest
190,コンガＵメイル,Conga U Mail
191,コンガＵレジスト,Conga U Vest
192,コンガＳメイル,Conga S Mail
193,コンガＳレジスト,Conga S Vest
194,ブランゴメイル,Blango Mail
195,ブランゴレジスト,Blango Vest
196,ブランゴＵメイル,Blango U Mail
197,ブランゴＵレジスト,Blango U Vest
198,ブランゴＳメイル,Blango S Mail
199,ブランゴＳレジスト,Blango S Vest
200,ギザミメイル,Ceanataur Mail
201,ギザミレジスト,Ceanataur Vest
202,ギザミＵメイル,Ceanataur U Mail
203,ギザミＵレジスト,Ceanataur U Vest
204,ギザミＳメイル,Ceanataur S Mail
205,ギザミＳレジスト,Ceanataur S Vest
206,キリンベスト,Kirin Vest
207,キリンケープ,Kirin ケープ
208,キリンＳベスト,Kirin S Vest
209,キリンＳケープ,Kirin Sケープ
210,クシャナディール,Kushala Diru
211,クシャナバダル,Kushala バダル
212,ミヅハ【胸当て】,Mizuha [Chestplate 】
213,トヨタマ【胸当て】,Toyotama [Chestplate 】
214,エンプレスメイル,Empress Mail
215,エンプレスレジスト,Empress Vest
216,金剛【胴当て】,Gold 剛【胴当て】
217,不動【胴当て】,
218,カイザーメイル,Kaiser Mail
219,カイザーレジスト,Kaiser Vest
220,夜叉【羽衣】,
221,修羅【羽衣】,
222,金色ノ羽織,Golden Haori
223,黒子ノ装束,Puppeteer ノ装束
224,ミラルーツハイド,White Fatalis Hide
225,ミラルーツスキン,White Fatalis Skin
226,クロオビＳメイル,Black Belt S Mail
227,ギアノスーツボディ,Gia ーツボディ
228,あかねこ服Ｆスーツ,Red Cat F Suit
229,ガブラスーツボディ,Remobra ーツボディ
230,ギルドナイトスーツ,Guild Knight Suit
231,ギルドナイトベスト,Guild Knight Vest
232,メイドベスト,Maid Vest
233,プライベートベスト,Private Vest
234,狩人Ｔシャツ,狩人Tシャツ
235,ダミー,Dummy
236,ギルドガードスーツ蒼,Guild Guard Suit Green
237,ギルドガードベスト蒼,Guild Guard Vest Green
238,ギルドガードスーツ蒼,Guild Guard Suit Green
239,ギルドガードベスト蒼,Guild Guard Vest Green
240,Ｆボディ00,Fボディ00
241,Ｆボディ01,Fボディ01
242,ギルドヒーローメイル,Guild ヒーロー Mail
243,ヒプノメイル,Hypnoc Mail
244,ヒプノレジスト,Hypnoc Vest
245,ヒプノＵメイル,Hypnoc U Mail
246,ヒプノＵレジスト,Hypnoc U Vest
247,ラヴァメイル,Lavasioth Mail
248,ラヴァレジスト,Lavasioth Vest
249,ラヴァＳメイル,Lavasioth S Mail
250,ラヴァＳレジスト,Lavasioth S Vest
251,ギアノスＵメイル,Gia U Mail
252,ギアノスＵレジスト,Gia U Vest
253,しろねこ服スーツ,White Cat Suit
254,くろねこ服スーツ,Black Cat Suit
255,きんねこ服スーツ,Gold Cat Suit
256,ゴシックプレート,Gothic Plate
257,ゴシックＦプレート,Gothic F Plate
258,ベイルブリガンテス,Beil Brigantes
259,コムラドメイル【猩】,Comrade Mail 【猩】
260,ジストレルベスト,Jisutoreru Vest
261,デュオメイル,Duo Mail
262,スマートベスト,Smart Vest
263,ストレングスボディ,Strength ボディ
264,ブートアップベスト,Boot Up Vest
265,ユウェネスベスト,Yuenesu Vest
266,欠番,Missing No.
267,欠番,Missing No.
268,エアリアルベスト,Aerial Vest
269,ジストベスト,ジスト Vest
270,欠番,Missing No.
271,エクストラベスト,Extra Vest
272,ウナペルトベスト,ウナペルト Vest
273,キューラーベスト,Kyuura Vest
274,欠番,Missing No.
275,欠番,Missing No.
276,レックスメイル,Tigrex Mail
277,レックスレジスト,Tigrex Vest
278,レックスＳメイル,Tigrex S Mail
279,レックスＳレジスト,Tigrex S Vest
280,パピメルペット,Butterfly Thorax
281,パピメルペクトス,Butterfly ペクトス
282,パピメルＳペット,Butterfly S Thorax
283,パピメルＳペクトス,Butterfly Sペクトス
284,アカムトウルンテ,Akantor ウルンテ
285,アカムトウルンペ,Akantor ウルンペ
286,ウナペルトＦベスト,ウナペルトF Vest
287,欠番,Missing No.
288,メルホアＵトロンコ,Melahoa U Ribplate
289,マカルパＵペプラム,Makluva U Cover
290,ビストロＵベスト,Bistro U Vest
291,オウビートペット,King Beetle Thorax
292,オウビートペクトス,King Beetle ペクトス
293,オウビートＳペット,King Beetle S Thorax
294,オウビートＳペクトス,King Beetle Sペクトス
295,デスギアムスケル,Death Stench Muscle
296,デスギアケミュート,Death Stench Heart
297,デスギアＳムスケル,Death Stench S Muscle
298,デスギアＳケミュート,Death Stench S Heart
299,マフモフジャケット,Mafumofu Jacket
300,マフモフＳジャケット,Mafumofu S Jacket
301,クシャナＦディール,Kushala F Diru
302,クシャナＦバダル,Kushala Fバダル
303,カイザーＦメイル,Kaiser F Mail
304,カイザーＦレジスト,Kaiser F Vest
305,ミヅハ魁【胸当て】,Mizuha 魁 [Chestplate 】
306,トヨタマ魁【胸当て】,Toyotama 魁 [Chestplate 】
307,金剛・魁【胴当て】,Gold 剛・魁【胴当て】
308,不動・魁【胴当て】,
309,夜叉・魁【羽衣】,
310,修羅・魁【羽衣】,
311,エンプレスＦメイル,Empress F Mail
312,エンプレスＦレジスト,Empress F Vest
313,金色ノ羽織・魁,Golden Haori・魁
314,黒子ノ装束・魁,Puppeteer ノ装束・魁
315,ガルルガＦメイル,Garuga F Mail
316,ガルルガＦレジスト,Garuga F Vest
317,クシャナＦディール,Kushala F Diru
318,クシャナＦバダル,Kushala Fバダル
319,カイザーＦメイル,Kaiser F Mail
320,カイザーＦレジスト,Kaiser F Vest
321,ミヅハ魁【胸当て】,Mizuha 魁 [Chestplate 】
322,トヨタマ魁【胸当て】,Toyotama 魁 [Chestplate 】
323,金剛・魁【胴当て】,Gold 剛・魁【胴当て】
324,不動・魁【胴当て】,
325,夜叉・魁【羽衣】,
326,修羅・魁【羽衣】,
327,エンプレスＦメイル,Empress F Mail
328,エンプレスＦレジスト,Empress F Vest
329,金色ノ羽織・魁,Golden Haori・魁
330,黒子ノ装束・魁,Puppeteer ノ装束・魁
331,ガルルガＦメイル,Garuga F Mail
332,ガルルガＦレジスト,Garuga F Vest
333,ラヴァＵメイル,Lavasioth U Mail
334,ラヴァＵレジスト,Lavasioth U Vest
335,ホワイトメタルメイル,White Metal Mail
336,セレストプレート,Celeste Plate
337,シエルブリガンテス,Ciel Brigantes
338,コムラダメイル【赤】,Comrada Mail 【 Red 】
339,コムラダメイル【青】,Comrada Mail 【 Blue 】
340,コムラダメイル【緑】,Comrada Mail 【 Green 】
341,コムラダメイル【橙】,Comrada Mail 【 Orange 】
342,ダミー,Dummy
343,ダミー,護靈者風衣GS
344,エスピナムスケル,Espinas Muscle
345,エスピナケミュート,Espinas Heart
346,エスピナＦムスケル,Espinas F Muscle
347,エスピナＦケミュート,Espinas F Heart
348,アスールジャケット,Azul Jacket
349,アスールスーツ,Azul Suit
350,アメザリメイル,Amezari Mail
351,アメザリスキン,Amezari Skin
352,プロミスメイル【白】,Promise Mail 【 White 】
353,プロミスメイル【青】,Promise Mail 【 Blue 】
354,プロミスメイル【紫】,Promise Mail 【 Purple 】
355,プロミスメイル【黄】,Promise Mail 【 Yellow 】
356,ブリスメイル【白】,Bliss Mail 【 White 】
357,ブリスメイル【青】,Bliss Mail 【 Blue 】
358,ブリスメイル【紫】,Bliss Mail 【 Purple 】
359,ブリスメイル【黄】,Bliss Mail 【 Yellow 】
360,ブリスＦメイル【白】,Bliss F Mail 【 White 】
361,ブリスＦメイル【青】,Bliss F Mail 【 Blue 】
362,ブリスＦメイル【紫】,Bliss F Mail 【 Purple 】
363,ブリスＦメイル【黄】,Bliss F Mail 【 Yellow 】
364,ロジウェアベスト,Lodge Wear Vest
365,バトルレジストSP青,Battle Vest SP Blue
366,バトルレジストSP黄,Battle Vest SP Yellow
367,バトルレジストSP紫,Battle Vest SP Purple
368,レイアメイルSP青,Rathian Mail SP Blue
369,レイアメイルSP赤,Rathian Mail SP Red
370,レイアメイルSP黒,Rathian Mail SP Black
371,フルフルメイルSP青,Khezu Mail SP Blue
372,フルフルメイルSP緑,Khezu Mail SP Green
373,フルフルメイルSP黒,Khezu Mail SP Black
374,エスピナメイルSP赤,Espinas Mail SP Red
375,エスピナメイルSP青,Espinas Mail SP Blue
376,エスピナメイルSP黄,Espinas Mail SP Yellow
377,エスピナレジストSP赤,Espinas Vest SP Red
378,エスピナレジストSP青,Espinas Vest SP Blue
379,エスピナレジストSP黄,Espinas Vest SP Yellow
380,ノワールジャケット,Noir Jacket
381,ガーディスーツSP白,Guardi Suit SP White
382,ガーディスーツSP黒,Guardi Suit SP Black
383,ガーディスーツSP紫,Guardi Suit SP Purple
384,ヒーラーベストSP青,Healer Vest SP Blue
385,ヒーラーベストSP白,Healer Vest SP White
386,ヒーラーベストSP黄,Healer Vest SP Yellow
387,マフモフスーツSP赤,Mafumofu Suit SP Red
388,マフモフスーツSP黄,Mafumofu Suit SP Yellow
389,マフモフスーツSP紫,Mafumofu Suit SP Purple
390,バサルレジストSP赤,Basarios Vest SP Red
391,バサルレジストSP黒,Basarios Vest SP Black
392,バサルレジストSP黄,Basarios Vest SP Yellow
393,アプカルメイル,Apkallu Mail
394,アプカルレジスト,Apkallu Vest
395,ゴスペルメイル,Gospel Mail
396,ゴスペルレジスト,Gospel Vest
397,エスピナＵムスケル,Espinas U Muscle
398,エスピナＵケミュート,Espinas U Heart
399,ブランゴメイルSP黄,Blango Mail SP Yellow
400,ブランゴメイルSP青,Blango Mail SP Blue
401,ブランゴメイルSP黒,Blango Mail SP Black
402,金色ノ羽織SP白,Golden Haori SP White
403,金色ノ羽織SP紫,Golden Haori SP Purple
404,金色ノ羽織SP緑,Golden Haori SP Green
405,グラビドレジストSP緑,Gravios Vest SP Green
406,グラビドレジストSP紫,Gravios Vest SP Purple
407,グラビドレジストSP赤,Gravios Vest SP Red
408,アクラメイル,Vashimu Mail
409,アクラメイル黄,Vashimu Mail Yellow
410,アクラメイル蒼,Vashimu Mail Green
411,アクラメイル紅,Vashimu Mail Crimson
412,アクラレジスト,Vashimu Vest
413,アクラレジスト黄,Vashimu Vest Yellow
414,アクラレジスト蒼,Vashimu Vest Green
415,アクラレジスト紅,Vashimu Vest Crimson
416,アクラＦメイル,Vashimu F Mail
417,アクラＦメイル黄,Vashimu F Mail Yellow
418,アクラＦメイル蒼,Vashimu F Mail Green
419,アクラＦメイル紅,Vashimu F Mail Crimson
420,アクラＦレジスト,Vashimu F Vest
421,アクラＦレジスト黄,Vashimu F Vest Yellow
422,アクラＦレジスト蒼,Vashimu F Vest Green
423,アクラＦレジスト紅,Vashimu F Vest Crimson
424,エクエスメイル,Eques Mail
425,エクエスレジスト,Eques Vest
426,エクエスメイル改,Eques Mail 改
427,エクエスレジスト改,Eques Vest 改
428,エクエスＦメイル,Eques F Mail
429,エクエスＦレジスト,Eques F Vest
430,星祭の装束・夏【赤】,Star Festival Shozoku・Summer [Red 】
431,星祭の装束・夏【青】,Star Festival Shozoku・Summer [Blue 】
432,星祭の装束・夏【黒】,Star Festival Shozoku・Summer [Black 】
433,星祭の装束・夏【白】,Star Festival Shozoku・Summer [White 】
434,七夕の装束・夏【赤】,Tanabata Shozoku・Summer [Red 】
435,七夕の装束・夏【青】,Tanabata Shozoku・Summer [Blue 】
436,七夕の装束・夏【黒】,Tanabata Shozoku・Summer [Black 】
437,七夕の装束・夏【白】,Tanabata Shozoku・Summer [White 】
438,星祭の装束・織【赤】,Star Festival Shozoku・織 [Red 】
439,星祭の装束・織【青】,Star Festival Shozoku・織 [Blue 】
440,星祭の装束・織【黒】,Star Festival Shozoku・織 [Black 】
441,星祭の装束・織【白】,Star Festival Shozoku・織 [White 】
442,七夕の装束・織【赤】,Tanabata Shozoku・織 [Red 】
443,七夕の装束・織【青】,Tanabata Shozoku・織 [Blue 】
444,七夕の装束・織【黒】,Tanabata Shozoku・織 [Black 】
445,七夕の装束・織【白】,Tanabata Shozoku・織 [White 】
446,星祭の装束・天【赤】,Star Festival Shozoku・Heaven [Red 】
447,星祭の装束・天【青】,Star Festival Shozoku・Heaven [Blue 】
448,星祭の装束・天【黒】,Star Festival Shozoku・Heaven [Black 】
449,星祭の装束・天【白】,Star Festival Shozoku・Heaven [White 】
450,七夕の装束・天【赤】,Tanabata Shozoku・Heaven [Red 】
451,七夕の装束・天【青】,Tanabata Shozoku・Heaven [Blue 】
452,七夕の装束・天【黒】,Tanabata Shozoku・Heaven [Black 】
453,七夕の装束・天【白】,Tanabata Shozoku・Heaven [White 】
454,ハイメタメイルSP黒,High Metal Mail SP Black
455,ハイメタメイルSP青,High Metal Mail SP Blue
456,ハイメタメイルSP黄,High Metal Mail SP Yellow
457,Ｓ・ソルメイルSP赤,S・Sol Mail SP Red
458,Ｓ・ソルメイルSP紫,S・Sol Mail SP Purple
459,Ｓ・ソルメイルSP黒,S・Sol Mail SP Black
460,ガルルガレジストSP白,Garuga Vest SP White
461,ガルルガレジストSP緑,Garuga Vest SP Green
462,ガルルガレジストSP赤,Garuga Vest SP Red
463,ルーキーメイル【白】,Rookie Mail 【 White 】
464,ルーキーメイル【赤】,Rookie Mail 【 Red 】
465,ルーキーメイル【緑】,Rookie Mail 【 Green 】
466,ヒプノＳメイル,Hypnoc S Mail
467,ヒプノＳレジスト,Hypnoc S Vest
468,プロギアメイル,Purogia Mail
469,オラシオンメイル,Oracion Mail
470,レクイエムメイル,Requiem Mail
471,アクラＵメイル,Vashimu U Mail
472,アクラＵメイル黄,Vashimu U Mail Yellow
473,アクラＵメイル蒼,Vashimu U Mail Green
474,アクラＵメイル紅,Vashimu U Mail Crimson
475,アクラＵレジスト,Vashimu U Vest
476,アクラＵレジスト黄,Vashimu U Vest Yellow
477,アクラＵレジスト蒼,Vashimu U Vest Green
478,アクラＵレジスト紅,Vashimu U Vest Crimson
479,メランジャケット,Melan Jacket
480,メランスーツ,Melan Suit
481,ルージュジャケット,Rouge Jacket
482,マギサベスト・赤,Magisa Vest・Red
483,マギサベスト・黒,Magisa Vest・Black
484,マギサベスト・緑,Magisa Vest・Green
485,マギサベスト・白,Magisa Vest・White
486,マギサベスト・青,Magisa Vest・Blue
487,ウィザースーツ・赤,Wizard Suit・Red
488,ウィザースーツ・黒,Wizard Suit・Black
489,ウィザースーツ・緑,Wizard Suit・Green
490,ウィザースーツ・白,Wizard Suit・White
491,ウィザースーツ・青,Wizard Suit・Blue
492,マギサＦベスト・赤,Magisa F Vest・Red
493,マギサＦベスト・黒,Magisa F Vest・Black
494,マギサＦベスト・緑,Magisa F Vest・Green
495,マギサＦベスト・白,Magisa F Vest・White
496,マギサＦベスト・青,Magisa F Vest・Blue
497,ウィザーＦスーツ・赤,Wizard F Suit・Red
498,ウィザーＦスーツ・黒,Wizard F Suit・Black
499,ウィザーＦスーツ・緑,Wizard F Suit・Green
500,ウィザーＦスーツ・白,Wizard F Suit・White
501,ウィザーＦスーツ・青,Wizard F Suit・Blue
502,クロウリーベスト・赤,Crowley Vest・Red
503,クロウリーベスト・黒,Crowley Vest・Black
504,クロウリーベスト・緑,Crowley Vest・Green
505,クロウリーベスト・白,Crowley Vest・White
506,クロウリーベスト・青,Crowley Vest・Blue
507,ファウストスーツ・赤,Faust Suit・Red
508,ファウストスーツ・黒,Faust Suit・Black
509,ファウストスーツ・緑,Faust Suit・Green
510,ファウストスーツ・白,Faust Suit・White
511,ファウストスーツ・青,Faust Suit・Blue
512,クシャナディールSP赤,Kushala Diru SP Red
513,クシャナディールSP黄,Kushala Diru SP Yellow
514,クシャナディールSP緑,Kushala Diru SP Green
515,クシャナバダルSP赤,Kushala バダル SP Red
516,クシャナバダルSP黄,Kushala バダル SP Yellow
517,クシャナバダルSP緑,Kushala バダル SP Green
518,キリンベストSP赤,Kirin Vest SP Red
519,キリンベストSP紫,Kirin Vest SP Purple
520,キリンベストSP黒,Kirin Vest SP Black
521,キリンケープSP赤,Kirin ケープ SP Red
522,キリンケープSP紫,Kirin ケープ SP Purple
523,キリンケープSP黒,Kirin ケープ SP Black
524,ストレガメイル,Strega Mail
525,ストレガレジスト,Strega Vest
526,ストレガメイル改,Strega Mail 改
527,ストレガレジスト改,Strega Vest 改
528,ストレガＦメイル,Strega F Mail
529,ストレガＦレジスト,Strega F Vest
530,フルフルＬメイル,Khezu L Mail
531,ガレオスＬメイル,Cepha L Mail
532,ギザミＬメイル,Ceanataur L Mail
533,レウスＬメイル,Rathalos L Mail
534,マフモフＬジャケット,Mafumofu L Jacket
535,あかねこ服スーツ,Red Cat Suit
536,アミティエベスト,Amitie Vest
537,アミティエスーツ,Amitie Suit
538,バサルＬレジスト,Basarios L Vest
539,ゲリョスＬレジスト,Gypceros L Vest
540,ガーディアンＲスーツ,Guardian R Suit
541,ヒーラーＲベスト,Healer R Vest
542,ハンターＲメイル,Hunter's R Mail
543,リオハートＲメイル,Rath Heart R Mail
544,ザザミＲメイル,Hermitaur R Mail
545,アミティエＦベスト,Amitie F Vest
546,アミティエＦスーツ,Amitie F Suit
547,キューラーＦベスト,Kyuura F Vest
548,ガーディアンＲコルポ,Guardian Rコルポ
549,ヒーラーＲケープ,Healer Rケープ
550,クアッドメイルＣ,Quad Mail C
551,クアッドメイル,Quad Mail
552,ベルメイル,Beru Mail
553,ベルレジスト,Beru Vest
554,ベルＦメイル,Beru F Mail
555,ベルＦレジスト,Beru F Vest
556,リアンベスト・青,Lien Vest・Blue
557,リアンスーツ・青,Lien Suit・Blue
558,リアンベスト・赤,Lien Vest・Red
559,リアンスーツ・赤,Lien Suit・Red
560,リアンベスト・黒,Lien Vest・Black
561,リアンスーツ・黒,Lien Suit・Black
562,リアンベスト・白,Lien Vest・White
563,リアンスーツ・白,Lien Suit・White
564,リアンＦベスト・青,Lien F Vest・Blue
565,リアンＦスーツ・青,Lien F Suit・Blue
566,リアンＦベスト・赤,Lien F Vest・Red
567,リアンＦスーツ・赤,Lien F Suit・Red
568,リアンＦベスト・黒,Lien F Vest・Black
569,リアンＦスーツ・黒,Lien F Suit・Black
570,リアンＦベスト・白,Lien F Vest・White
571,リアンＦスーツ・白,Lien F Suit・White
572,カイザーメイルSP白,Kaiser Mail SP White
573,カイザーメイルSP黒,Kaiser Mail SP Black
574,カイザーメイルSP緑,Kaiser Mail SP Green
575,カイザーレジストSP白,Kaiser Vest SP White
576,カイザーレジストSP黒,Kaiser Vest SP Black
577,カイザーレジストSP緑,Kaiser Vest SP Green
578,ザザミメイルSP青,Hermitaur Mail SP Blue
579,ザザミメイルSP白,Hermitaur Mail SP White
580,ザザミメイルSP紫,Hermitaur Mail SP Purple
581,クックＬメイル,Kut-Ku L Mail
582,ゲリョスＬメイル,Gypceros L Mail
583,イーオスＬメイル,Io L Mail
584,レイアＬメイル,Rathian L Mail
585,バサルＬメイル,Basarios L Mail
586,レウスＬレジスト,Rathalos L Vest
587,モノブロスＬレジスト,Monoblos L Vest
588,メルホアＲトロンコ,Melahoa R Ribplate
589,ハイメタＲメイル,High Metal R Mail
590,ディアブロＲメイル,Diablos R Mail
591,ブランゴＲメイル,Blango R Mail
592,ラヴァＲメイル,Lavasioth R Mail
593,ギアノスＲレジスト,Gia R Vest
594,バトルＲレジスト,Battle R Vest
595,ヒプノルータスーツ,Hypnoc ルータ Suit
596,ヒプノルータベスト,Hypnoc ルータ Vest
597,ガルーダスーツ,Garuda Suit
598,ガルーダベスト【天】,Garuda Vest 【 Heaven 】
599,ファミ通Ｔシャツ,ファミ通Tシャツ
600,ファミ通ＴシャツＦ,ファミ通TシャツF
601,エクストラＦベスト,Extra F Vest
602,パピメルＬペット,Butterfly L Thorax
603,ヒプノＲメイル,Hypnoc R Mail
604,ディジギアメイル,ディジ Gear Mail
605,プリエールメイル,Priere Mail
606,サルバシオンメイル,Salvacion Mail
607,シカリの胴当て,Shikari の胴当て
608,シカリの胴当て・魁,Shikari の胴当て・魁
609,Ｇ・ガードＲスーツ蒼,G・Guard R Suit Green
610,アルマベスト・黒,Arma Vest・Black
