index,source,target
61,曙丸【篭手】,曙丸【 Kote 】
62,凛【篭手】,凛【 Kote 】
63,艶【篭手】,艶【 Kote 】
64,ドラゴンクロウ,Dragon クロウ
65,ドラゴンフィスト,Dragon フィスト
66,レザーライトＵアーム,Leather U Arms
67,チェーンＵアーム,Chainmail U Arms
68,ハンターＵアーム,Hunter's U Arms
69,ハンターＵガード,Hunter's U Guard
70,ボーンＵアーム,Bone U Arms
71,ボーンＵガード,Bone U Guard
72,ギアノスアーム,Gia Arms
73,ギアノスガード,Gia Guard
74,バトルＵアーム,Battle U Arms
75,バトルＵガード,Battle U Guard
76,ランゴＵアーム,Vespoid U Arms
77,ランゴＵガード,Vespoid U Guard
78,タロスＵアーム,Hornetaur U Arms
79,タロスＵガード,Hornetaur U Guard
80,ハイメタＵアーム,High Metal U Arms
81,ハイメタＵガード,High Metal U Guard
82,ゲネポスＵアーム,Gen U Arms
83,ゲネポスＵガード,Gen U Guard
84,クックＵアーム,Kut-Ku U Arms
85,クックＵガード,Kut-Ku U Guard
86,イーオスＵアーム,Io U Arms
87,イーオスＵガード,Io U Guard
88,ゲリョスＵアーム,Gypceros U Arms
89,ゲリョスＵガード,Gypceros U Guard
90,ガレオスＵアーム,Cepha U Arms
91,ガレオスＵガード,Cepha U Guard
92,スティールＵアーム,Steel U Arms
93,リオハートアーム,Rath Heart Arms
94,リオハートガード,Rath Heart Guard
95,フルフルＵアーム,Khezu U Arms
96,フルフルＵガード,Khezu U Guard
97,リオソウルアーム,Rath Soul Arms
98,リオソウルガード,Rath Soul Guard
99,ガノスＵアーム,Plesioth U Arms
100,ガノスＵガード,Plesioth U Guard
101,バサルＵアーム,Basarios U Arms
102,バサルＵガード,Basarios U Guard
103,ディアブロＵアーム,Diablos U Arms
104,ディアブロＵガード,Diablos U Guard
105,モノデビルアーム,Monodevil Arms
106,モノデビルガード,Monodevil Guard
107,グラビドＵアーム,Gravios U Arms
108,グラビドＵガード,Gravios U Guard
109,忍の篭手・空,忍の Kote・空
110,忍の篭手・海,忍の Kote・海
111,ガーディアンＵアーム,Guardian U Arms
112,ガーディアンＵガード,Guardian U Guard
113,ヘルパーＵカフス,Helper U Cuffs
114,ヒーラーＵカフス,Healer U Cuffs
115,暁丸・皇【篭手】,暁丸・皇【 Kote 】
116,曙丸・皇【篭手】,曙丸・皇【 Kote 】
117,凛・皇【篭手】,凛・皇【 Kote 】
118,艶・皇【篭手】,艶・皇【 Kote 】
119,ミラバルカンクロウ,ミラ Vulcan クロウ
120,ミラバルカンフィスト,ミラ Vulcan フィスト
121,ゴールドルナアーム,ゴールド Lune Arms
122,ゴールドルナガード,ゴールド Lune Guard
123,シルバーソルアーム,Silver Sol Arms
124,シルバーソルガード,Silver Sol Guard
125,レザーライトＳアーム,Leather S Arms
126,チェーンＳアーム,Chainmail S Arms
127,ハンターＳアーム,Hunter's S Arms
128,ハンターＳガード,Hunter's S Guard
129,ボーンＳアーム,Bone S Arms
130,ボーンＳガード,Bone S Guard
131,ランポスＳアーム,Veloci S Arms
132,ランポスＳガード,Veloci S Guard
133,バトルＳアーム,Battle S Arms
134,バトルＳガード,Battle S Guard
135,ランゴＳアーム,Vespoid S Arms
136,ランゴＳガード,Vespoid S Guard
137,タロスＳアーム,Hornetaur S Arms
138,タロスＳガード,Hornetaur S Guard
139,ハイメタＳアーム,High Metal S Arms
140,ハイメタＳガード,High Metal S Guard
141,ゲネポスＳアーム,Gen S Arms
142,ゲネポスＳガード,Gen S Guard
143,クックＳアーム,Kut-Ku S Arms
144,クックＳガード,Kut-Ku S Guard
145,イーオスＳアーム,Io S Arms
146,イーオスＳガード,Io S Guard
147,ゲリョスＳアーム,Gypceros S Arms
148,ゲリョスＳガード,Gypceros S Guard
149,ガレオスＳアーム,Cepha S Arms
150,ガレオスＳガード,Cepha S Guard
151,スティールＳアーム,Steel S Arms
152,レイアＳアーム,Rathian S Arms
153,レイアＳガード,Rathian S Guard
154,フルフルＳアーム,Khezu S Arms
155,フルフルＳガード,Khezu S Guard
156,レウスＳアーム,Rathalos S Arms
157,レウスＳガード,Rathalos S Guard
158,ガノスＳアーム,Plesioth S Arms
159,ガノスＳガード,Plesioth S Guard
160,バサルＳアーム,Basarios S Arms
161,バサルＳガード,Basarios S Guard
162,ディアブロＳアーム,Diablos S Arms
163,ディアブロＳガード,Diablos S Guard
164,モノブロスＳアーム,Monoblos S Arms
165,モノブロスＳガード,Monoblos S Guard
166,グラビドＳアーム,Gravios S Arms
167,グラビドＳガード,Gravios S Guard
168,忍の篭手・天,忍の Kote・Heaven
169,忍の篭手・地,忍の Kote・Earth
170,ギルドガードグラブ紅,Guild Guard Claws Crimson
171,ギルドガードカフス紅,Guild Guard Cuffs Crimson
172,ギルドガードグラブ紅,Guild Guard Claws Crimson
173,ギルドガードカフス紅,Guild Guard Cuffs Crimson
174,暁丸・覇【篭手】,暁丸・覇【 Kote 】
175,曙丸・覇【篭手】,曙丸・覇【 Kote 】
176,凛・覇【篭手】,凛・覇【 Kote 】
177,艶・覇【篭手】,艶・覇【 Kote 】
178,ドラゴンＳクロウ,Dragon Sクロウ
179,ドラゴンＳフィスト,Dragon Sフィスト
180,ザザミアーム,Hermitaur Arms
181,ザザミガード,Hermitaur Guard
182,ザザミＵアーム,Hermitaur U Arms
183,ザザミＵガード,Hermitaur U Guard
184,ザザミＳアーム,Hermitaur S Arms
185,ザザミＳガード,Hermitaur S Guard
186,コンガアーム,Conga Arms
187,コンガガード,Conga Guard
188,コンガＵアーム,Conga U Arms
189,コンガＵガード,Conga U Guard
190,コンガＳアーム,Conga S Arms
191,コンガＳガード,Conga S Guard
192,ブランゴアーム,Blango Arms
193,ブランゴガード,Blango Guard
194,ブランゴＵアーム,Blango U Arms
195,ブランゴＵガード,Blango U Guard
196,ブランゴＳアーム,Blango S Arms
197,ブランゴＳガード,Blango S Guard
198,ギザミアーム,Ceanataur Arms
199,ギザミガード,Ceanataur Guard
200,ギザミＵアーム,Ceanataur U Arms
201,ギザミＵガード,Ceanataur U Guard
202,ギザミＳアーム,Ceanataur S Arms
203,ギザミＳガード,Ceanataur S Guard
204,キリンアームロング,Kirin Arms ロング
205,キリングローブ,Kirin グローブ
206,キリンＳアームロング,Kirin S Arms ロング
207,キリンＳグローブ,Kirin Sグローブ
208,クシャナハトゥー,Kushala ハトゥー
209,クシャナマカーン,Kushala マカーン
210,ミヅハ【大袖】,Mizuha [Sleeves 】
211,トヨタマ【大袖】,Toyotama [Sleeves 】
212,エンプレスアーム,Empress Arms
213,エンプレスガード,Empress Guard
214,金剛【篭手】,Gold 剛【 Kote 】
215,不動【篭手】,不動【 Kote 】
216,カイザーアーム,Kaiser Arms
217,カイザーガード,Kaiser Guard
218,夜叉【御手】,夜叉 [Vambraces 】
219,修羅【御手】,修羅 [Vambraces 】
220,金色ノ篭手,Golden Kote
221,黒子ノ篭手,Puppeteer ノ Kote
222,ミラルーツクロウ,White Fatalis クロウ
223,ミラルーツフィスト,White Fatalis フィスト
224,クロオビＳアーム,Black Belt S Arms
225,ギアノスーツハンド,Gia Hands
226,ガブラスーツハンド,Remobra Hands
227,ギルドナイトグラブ,Guild Knight Claws
228,ギルドナイトカフス,Guild Knight Cuffs
229,メイドカフス,Maid Cuffs
230,プライベートカフス,Private Cuffs
231,ギルドガードグラブ蒼,Guild Guard Claws Green
232,ギルドガードカフス蒼,Guild Guard Cuffs Green
233,ギルドガードグラブ蒼,Guild Guard Claws Green
234,ギルドガードカフス蒼,Guild Guard Cuffs Green
235,Ｆアーム00,F Arms 00
236,Ｆアーム01,F Arms 01
237,破龍の篭手,破龍の Kote
238,ヒプノアーム,Hypnoc Arms
239,ヒプノガード,Hypnoc Guard
240,ヒプノＵアーム,Hypnoc U Arms
241,ヒプノＵガード,Hypnoc U Guard
242,ラヴァアーム,Lavasioth Arms
243,ラヴァガード,Lavasioth Guard
244,ラヴァＳアーム,Lavasioth S Arms
245,ラヴァＳガード,Lavasioth S Guard
246,ギアノスＵアーム,Gia U Arms
247,ギアノスＵガード,Gia U Guard
248,しろねこ服アーム,White Cat Arms
249,くろねこ服アーム,Black Cat Arms
250,きんねこ服アーム,Gold Cat Arms
251,ゴシックアーム,Gothic Arms
252,ゴシックＦアーム,Gothic F Arms
253,ベイルガントレット,Beil Gauntlets
254,コムラドアーム【猩】,Comrade Arms 【猩】
255,ジストレルアーム,Jisutoreru Arms
256,デュオアーム,Duo Arms
257,スマートアーム,Smart Arms
258,ストレングスハンド,Strength Hands
259,ブートアップアーム,Boot Up Arms
260,ユウェネスアーム,Yuenesu Arms
261,欠番,Missing No.
262,欠番,Missing No.
263,エアリアルアーム,Aerial Arms
264,ジストアーム,ジスト Arms
265,欠番,Missing No.
266,エクストラアーム,Extra Arms
267,ウナペルトアーム,ウナペルト Arms
268,キューラーアーム,Kyuura Arms
269,欠番,Missing No.
270,欠番,Missing No.
271,レックスアーム,Tigrex Arms
272,レックスガード,Tigrex Guard
273,レックスＳアーム,Tigrex S Arms
274,レックスＳガード,Tigrex S Guard
275,パピメルマーノ,Butterfly Brachia
276,パピメルブラッソ,Butterfly ブラッソ
277,パピメルＳマーノ,Butterfly S Brachia
278,パピメルＳブラッソ,Butterfly Sブラッソ
279,アカムトサクンペ,Akantor サクンペ
280,アカムトノキリペ,Akantor ノキリペ
281,ウナペルトＦアーム,ウナペルトF Arms
282,あかねこ服Ｆアーム,Red Cat F Arms
283,メルホアラーマ,Melahoa Creeper
284,メルホアＵラーマ,Melahoa U Creeper
285,マカルパＵスリーブ,Makluva U Sleeve
286,オウビートマーノ,King Beetle Brachia
287,オウビートブラッソ,King Beetle ブラッソ
288,オウビートＳマーノ,King Beetle S Brachia
289,オウビートＳブラッソ,King Beetle Sブラッソ
290,デスギアファオスト,Death Stench Grip
291,デスギアベギアデ,Death Stench Grasp
292,デスギアＳファオスト,Death Stench S Grip
293,デスギアＳベギアデ,Death Stench S Grasp
294,マフモフミトン,Mafumofu ミトン
295,マフモフＳミトン,Mafumofu Sミトン
296,クシャナＦハトゥー,Kushala Fハトゥー
297,クシャナＦマカーン,Kushala Fマカーン
298,カイザーＦアーム,Kaiser F Arms
299,カイザーＦガード,Kaiser F Guard
300,ミヅハ魁【大袖】,Mizuha 魁【大袖】
301,トヨタマ魁【大袖】,Toyotama 魁【大袖】
302,金剛・魁【篭手】,Gold 剛・魁【 Kote 】
303,不動・魁【篭手】,不動・魁【 Kote 】
304,夜叉・魁【御手】,
305,修羅・魁【御手】,
306,エンプレスＦアーム,Empress F Arms
307,エンプレスＦガード,Empress F Guard
308,金色ノ篭手・魁,Golden ノ Kote・魁
309,黒子ノ篭手・魁,Puppeteer ノ Kote・魁
310,ガルルガＦアーム,Garuga F Arms
311,ガルルガＦガード,Garuga F Guard
312,クシャナＦハトゥー,Kushala Fハトゥー
313,クシャナＦマカーン,Kushala Fマカーン
314,カイザーＦアーム,Kaiser F Arms
315,カイザーＦガード,Kaiser F Guard
316,ミヅハ魁【大袖】,Mizuha 魁【大袖】
317,トヨタマ魁【大袖】,Toyotama 魁【大袖】
318,金剛・魁【篭手】,Gold 剛・魁【 Kote 】
319,不動・魁【篭手】,不動・魁【 Kote 】
320,夜叉・魁【御手】,
321,修羅・魁【御手】,
322,エンプレスＦアーム,Empress F Arms
323,エンプレスＦガード,Empress F Guard
324,金色ノ篭手・魁,Golden ノ Kote・魁
325,黒子ノ篭手・魁,Puppeteer ノ Kote・魁
326,ガルルガＦアーム,Garuga F Arms
327,ガルルガＦガード,Garuga F Guard
328,ラヴァＵアーム,Lavasioth U Arms
329,ラヴァＵガード,Lavasioth U Guard
330,ホワイトメタルアーム,White Metal Arms
331,セレストアーム,Celeste Arms
332,シエルガントレット,Ciel Gauntlets
333,コムラダアーム【赤】,Comrade Arms [Red 】
334,コムラダアーム【青】,Comrade Arms [Blue 】
335,コムラダアーム【緑】,Comrade Arms [Green 】
336,コムラダアーム【橙】,Comrade Arms [Orange 】
337,ダミー,護靈者腕甲GS
338,ダミー,護靈者腕甲GP
339,エスピナファオスト,Espinas Grip
340,エスピナベギアデ,Espinas Grasp
341,エスピナＦファオスト,Espinas F Grip
342,エスピナＦベギアデ,Espinas F Grasp
343,アスールアーム,Azul Arms
344,アスールガード,Azul Guard
345,アメザリアーム,Amezari Arms
346,アメザリガード,Amezari Guard
347,プロミスアーム【白】,Promise Arms 【 White 】
348,プロミスアーム【青】,Promise Arms 【 Blue 】
349,プロミスアーム【紫】,Promise Arms 【 Purple 】
350,プロミスアーム【黄】,Promise Arms 【 Yellow 】
351,ブリスアーム【白】,Bliss Arms 【 White 】
352,ブリスアーム【青】,Bliss Arms 【 Blue 】
353,ブリスアーム【紫】,Bliss Arms 【 Purple 】
354,ブリスアーム【黄】,Bliss Arms 【 Yellow 】
355,ブリスＦアーム【白】,Bliss F Arms 【 White 】
356,ブリスＦアーム【青】,Bliss F Arms 【 Blue 】
357,ブリスＦアーム【紫】,Bliss F Arms 【 Purple 】
358,ブリスＦアーム【黄】,Bliss F Arms 【 Yellow 】
359,ロジウェアアーム,Lodge Wear Arms
360,バトルガードSP青,Battle Guard SP Blue
361,バトルガードSP黄,Battle Guard SP Yellow
362,バトルガードSP紫,Battle Guard SP Purple
363,レイアアームSP青,Rathian Arms SP Blue
364,レイアアームSP赤,Rathian Arms SP Red
365,レイアアームSP黒,Rathian Arms SP Black
366,フルフルアームSP青,Khezu Arms SP Blue
367,フルフルアームSP緑,Khezu Arms SP Green
368,フルフルアームSP黒,Khezu Arms SP Black
369,エスピナアームSP赤,Espinas Arms SP Red
370,エスピナアームSP青,Espinas Arms SP Blue
371,エスピナアームSP黄,Espinas Arms SP Yellow
372,エスピナガードSP赤,Espinas Guard SP Red
373,エスピナガードSP青,Espinas Guard SP Blue
374,エスピナガードSP黄,Espinas Guard SP Yellow
375,ノワールアーム,Noir Arms
376,ガーディアームSP白,Guardi Arms SP White
377,ガーディアームSP黒,Guardi Arms SP Black
378,ガーディアームSP紫,Guardi Arms SP Purple
379,ヒーラーカフスSP青,Healer Cuffs SP Blue
380,ヒーラーカフスSP白,Healer Cuffs SP White
381,ヒーラーカフスSP黄,Healer Cuffs SP Yellow
382,マフモフミトンSP赤,Mafumofu ミトン SP Red
383,マフモフミトンSP黄,Mafumofu ミトン SP Yellow
384,マフモフミトンSP紫,Mafumofu ミトン SP Purple
385,バサルガードSP赤,Basarios Guard SP Red
386,バサルガードSP黒,Basarios Guard SP Black
387,バサルガードSP黄,Basarios Guard SP Yellow
388,アプカルアーム,Apkallu Arms
389,アプカルガード,Apkallu Guard
390,ゴスペルアーム,Gospel Arms
391,ゴスペルガード,Gospel Guard
392,エスピナＵファオスト,Espinas U Grip
393,エスピナＵベギアデ,Espinas U Grasp
394,ブランゴアームSP黄,Blango Arms SP Yellow
395,ブランゴアームSP青,Blango Arms SP Blue
396,ブランゴアームSP黒,Blango Arms SP Black
397,金色ノ篭手SP白,Golden Kote SP White
398,金色ノ篭手SP紫,Golden Kote SP Purple
399,金色ノ篭手SP緑,Golden Kote SP Green
400,グラビドガードSP緑,Gravios Guard SP Green
401,グラビドガードSP紫,Gravios Guard SP Purple
402,グラビドガードSP赤,Gravios Guard SP Red
403,アクラアーム,Vashimu Arms
404,アクラアーム黄,Vashimu Arms Yellow
405,アクラアーム蒼,Vashimu Arms Green
406,アクラアーム紅,Vashimu Arms Crimson
407,アクラガード,Vashimu Guard
408,アクラガード黄,Vashimu Guard Yellow
409,アクラガード蒼,Vashimu Guard Green
410,アクラガード紅,Vashimu Guard Crimson
411,アクラＦアーム,Vashimu F Arms
412,アクラＦアーム黄,Vashimu F Arms Yellow
413,アクラＦアーム蒼,Vashimu F Arms Green
414,アクラＦアーム紅,Vashimu F Arms Crimson
415,アクラＦガード,Vashimu F Guard
416,アクラＦガード黄,Vashimu F Guard Yellow
417,アクラＦガード蒼,Vashimu F Guard Green
418,アクラＦガード紅,Vashimu F Guard Crimson
419,エクエスアーム,Eques Arms
420,エクエスガード,Eques Guard
421,エクエスアーム改,Eques Arms 改
422,エクエスガード改,Eques Guard 改
423,エクエスＦアーム,Eques F Arms
424,エクエスＦガード,Eques F Guard
425,星祭の籠手・夏【赤】,Star Festival Gauntlets・Summer [Red 】
426,星祭の籠手・夏【青】,Star Festival Gauntlets・Summer [Blue 】
427,星祭の籠手・夏【黒】,Star Festival Gauntlets・Summer [Black 】
428,星祭の籠手・夏【白】,Star Festival Gauntlets・Summer [White 】
429,七夕の籠手・夏【赤】,Tanabata Gauntlets・Summer [Red 】
430,七夕の籠手・夏【青】,Tanabata Gauntlets・Summer [Blue 】
431,七夕の籠手・夏【黒】,Tanabata Gauntlets・Summer [Black 】
432,七夕の籠手・夏【白】,Tanabata Gauntlets・Summer [White 】
433,星祭の籠手・織【赤】,Star Festival Gauntlets・織 [Red 】
434,星祭の籠手・織【青】,Star Festival Gauntlets・織 [Blue 】
435,星祭の籠手・織【黒】,Star Festival Gauntlets・織 [Black 】
436,星祭の籠手・織【白】,Star Festival Gauntlets・織 [White 】
437,七夕の籠手・織【赤】,Tanabata Gauntlets・織 [Red 】
438,七夕の籠手・織【青】,Tanabata Gauntlets・織 [Blue 】
439,七夕の籠手・織【黒】,Tanabata Gauntlets・織 [Black 】
440,七夕の籠手・織【白】,Tanabata Gauntlets・織 [White 】
441,星祭の籠手・天【赤】,Star Festival Gauntlets・Heaven [Red 】
442,星祭の籠手・天【青】,Star Festival Gauntlets・Heaven [Blue 】
443,星祭の籠手・天【黒】,Star Festival Gauntlets・Heaven [Black 】
444,星祭の籠手・天【白】,Star Festival Gauntlets・Heaven [White 】
445,七夕の籠手・天【赤】,Tanabata Gauntlets・Heaven [Red 】
446,七夕の籠手・天【青】,Tanabata Gauntlets・Heaven [Blue 】
447,七夕の籠手・天【黒】,Tanabata Gauntlets・Heaven [Black 】
448,七夕の籠手・天【白】,Tanabata Gauntlets・Heaven [White 】
449,ハイメタアームSP黒,High Metal Arms SP Black
450,ハイメタアームSP青,High Metal Arms SP Blue
451,ハイメタアームSP黄,High Metal Arms SP Yellow
452,Ｓ・ソルアームSP赤,S・Sol Arms SP Red
453,Ｓ・ソルアームSP紫,S・Sol Arms SP Purple
454,Ｓ・ソルアームSP黒,S・Sol Arms SP Black
455,ガルルガガードSP白,Garuga Guard SP White
456,ガルルガガードSP緑,Garuga Guard SP Green
457,ガルルガガードSP赤,Garuga Guard SP Red
458,ルーキーアーム【白】,Rookie Arms 【 White 】
459,ルーキーアーム【赤】,Rookie Arms 【 Red 】
460,ルーキーアーム【緑】,Rookie Arms 【 Green 】
461,ヒプノＳアーム,Hypnoc S Arms
462,ヒプノＳガード,Hypnoc S Guard
463,プロギアアーム,Purogia Arms
464,オラシオンアーム,Oracion Arms
465,レクイエムアーム,Requiem Arms
466,アクラＵアーム,Vashimu U Arms
467,アクラＵアーム黄,Vashimu U Arms Yellow
468,アクラＵアーム蒼,Vashimu U Arms Green
469,アクラＵアーム紅,Vashimu U Arms Crimson
470,アクラＵガード,Vashimu U Guard
471,アクラＵガード黄,Vashimu U Guard Yellow
472,アクラＵガード蒼,Vashimu U Guard Green
473,アクラＵガード紅,Vashimu U Guard Crimson
474,メランアーム,Melan Arms
475,メランガード,Melan Guard
476,ルージュアーム,Rouge Arms
477,マギサアーム・赤,Magisa Arms・Red
478,マギサアーム・黒,Magisa Arms・Black
479,マギサアーム・緑,Magisa Arms・Green
480,マギサアーム・白,Magisa Arms・White
481,マギサアーム・青,Magisa Arms・Blue
482,ウィザーガード・赤,Wizard Guard・Red
483,ウィザーガード・黒,Wizard Guard・Black
484,ウィザーガード・緑,Wizard Guard・Green
485,ウィザーガード・白,Wizard Guard・White
486,ウィザーガード・青,Wizard Guard・Blue
487,マギサＦアーム・赤,Magisa F Arms・Red
488,マギサＦアーム・黒,Magisa F Arms・Black
489,マギサＦアーム・緑,Magisa F Arms・Green
490,マギサＦアーム・白,Magisa F Arms・White
491,マギサＦアーム・青,Magisa F Arms・Blue
492,ウィザーＦガード・赤,Wizard F Guard・Red
493,ウィザーＦガード・黒,Wizard F Guard・Black
494,ウィザーＦガード・緑,Wizard F Guard・Green
495,ウィザーＦガード・白,Wizard F Guard・White
496,ウィザーＦガード・青,Wizard F Guard・Blue
497,クロウリーアーム・赤,Crowley Arms・Red
498,クロウリーアーム・黒,Crowley Arms・Black
499,クロウリーアーム・緑,Crowley Arms・Green
500,クロウリーアーム・白,Crowley Arms・White
501,クロウリーアーム・青,Crowley Arms・Blue
502,ファウストガード・赤,Faust Guard・Red
503,ファウストガード・黒,Faust Guard・Black
504,ファウストガード・緑,Faust Guard・Green
505,ファウストガード・白,Faust Guard・White
506,ファウストガード・青,Faust Guard・Blue
507,クシャナハトゥーSP赤,Kushala ハトゥー SP Red
508,クシャナハトゥーSP黄,Kushala ハトゥー SP Yellow
509,クシャナハトゥーSP緑,Kushala ハトゥー SP Green
510,クシャナマカーンSP赤,Kushala マカーン SP Red
511,クシャナマカーンSP黄,Kushala マカーン SP Yellow
512,クシャナマカーンSP緑,Kushala マカーン SP Green
513,キリンアームSP赤,Kirin Arms SP Red
514,キリンアームSP紫,Kirin Arms SP Purple
515,キリンアームSP黒,Kirin Arms SP Black
516,キリングローブSP赤,Kirin グローブ SP Red
517,キリングローブSP紫,Kirin グローブ SP Purple
518,キリングローブSP黒,Kirin グローブ SP Black
519,ストレガアーム,Strega Arms
520,ストレガガード,Strega Guard
521,ストレガアーム改,Strega Arms 改
522,ストレガガード改,Strega Guard 改
523,ストレガＦアーム,Strega F Arms
524,ストレガＦガード,Strega F Guard
525,フルフルＬアーム,Khezu L Arms
526,ガレオスＬアーム,Cepha L Arms
527,ギザミＬアーム,Ceanataur L Arms
528,レウスＬアーム,Rathalos L Arms
529,マフモフＬミトン,Mafumofu Lミトン
530,あかねこ服アーム,Red Cat Arms
531,アミティエアーム,Amitie Arms
532,アミティエガード,Amitie Guard
533,バサルＬガード,Basarios L Guard
534,ゲリョスＬガード,Gypceros L Guard
535,ガーディアンＲアーム,Guardian R Arms
536,ヒーラーＲカフス,Healer R Cuffs
537,ハンターＲアーム,Hunter's R Arms
538,リオハートＲアーム,Rath Heart R Arms
539,ザザミＲアーム,Hermitaur R Arms
540,アミティエＦアーム,Amitie F Arms
541,アミティエＦガード,Amitie F Guard
542,キューラーＦアーム,Kyuura F Arms
543,ガーディアンＲマーノ,Guardian R Brachia
544,ヒーラーＲスリーヴ,Healer Rスリーヴ
545,クアッドアームＣ,Quad Arms C
546,クアッドアーム,Quad Arms
547,ベルアーム,Beru Arms
548,ベルガード,Beru Guard
549,ベルＦアーム,Beru F Arms
550,ベルＦガード,Beru F Guard
551,リアンアーム・青,Lien Arms・Blue
552,リアンガード・青,Lien Guard・Blue
553,リアンアーム・赤,Lien Arms・Red
554,リアンガード・赤,Lien Guard・Red
555,リアンアーム・黒,Lien Arms・Black
556,リアンガード・黒,Lien Guard・Black
557,リアンアーム・白,Lien Arms・White
558,リアンガード・白,Lien Guard・White
559,リアンＦアーム・青,Lien F Arms・Blue
560,リアンＦガード・青,Lien F Guard・Blue
561,リアンＦアーム・赤,Lien F Arms・Red
562,リアンＦガード・赤,Lien F Guard・Red
563,リアンＦアーム・黒,Lien F Arms・Black
564,リアンＦガード・黒,Lien F Guard・Black
565,リアンＦアーム・白,Lien F Arms・White
566,リアンＦガード・白,Lien F Guard・White
567,カイザーアームSP白,Kaiser Arms SP White
568,カイザーアームSP黒,Kaiser Arms SP Black
569,カイザーアームSP緑,Kaiser Arms SP Green
570,カイザーガードSP白,Kaiser Guard SP White
571,カイザーガードSP黒,Kaiser Guard SP Black
572,カイザーガードSP緑,Kaiser Guard SP Green
573,ザザミアームSP青,Hermitaur Arms SP Blue
574,ザザミアームSP白,Hermitaur Arms SP White
575,ザザミアームSP紫,Hermitaur Arms SP Purple
576,クックＬアーム,Kut-Ku L Arms
577,ゲリョスＬアーム,Gypceros L Arms
578,イーオスＬアーム,Io L Arms
579,レイアＬアーム,Rathian L Arms
580,バサルＬアーム,Basarios L Arms
581,レウスＬガード,Rathalos L Guard
582,モノブロスＬガード,Monoblos L Guard
583,メルホアＲラーマ,Melahoa R Creeper
584,ハイメタＲアーム,High Metal R Arms
585,ディアブロＲアーム,Diablos R Arms
586,ブランゴＲアーム,Blango R Arms
587,ラヴァＲアーム,Lavasioth R Arms
588,ギアノスＲガード,Gia R Guard
589,バトルＲガード,Battle R Guard
590,ヒプノルータアーム,Hypnoc ルータ Arms
591,ヒプノルータガード,Hypnoc ルータ Guard
592,ガルーダアーム,Garuda Arms
593,ガルーダガード,Garuda Guard
594,エクストラＦアーム,Extra F Arms
595,パピメルＬマーノ,Butterfly L Brachia
596,ヒプノＲアーム,Hypnoc R Arms
597,ダミー,護靈者腕甲ZP
598,ディジギアアーム,ディジ Gear Arms
599,プリエールアーム,Priere Arms
600,サルバシオンアーム,Salvacion Arms
601,シカリの篭手,Shikari Kote
602,シカリの篭手・魁,Shikari Kote・魁
603,Ｇ・ガードＲグラブ蒼,G・Guard R Claws Green
604,アルマアーム・黒,Arma Arms・Black
605,アルマガード・黒,Arma Guard・Black
606,アルマアーム・白,Arma Arms・White
607,アルマガード・白,Arma Guard・White
608,アルマアーム・青,Arma Arms・Blue
609,アルマガード・青,Arma Guard・Blue
610,アルマアーム・茶,Arma Arms・Tea
611,アルマガード・茶,Arma Guard・Tea
612,オルデンアーム,Orden Arms
613,オルデンガード,Orden Guard
614,アルマＦアーム・黒,Arma F Arms・Black
